symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
RNECF,Renesas Electronics Corp,8.979999542,FALSE,2010,,30-Sep,14-Dec,6,6,4,4,30-Sep,14-Dec,8.217208193,11-Sep,10-Nov,5,5,5,5,11-Sep,10-Nov,11.91451361,24-Sep,8-Nov,6,4,6,4,24-Sep,8-Nov,9.946035074,23-Sep,23-Oct,7,3,7,3,23-Sep,23-Oct,7.669598958,26-Oct,10-Nov,4,6,4,6,26-Oct,10-Nov,5.362806603
RNST,Renasant Corp,31.32999992,FALSE,2009,,17-Aug,31-Oct,6,6,5,5,25-Sep,9-Dec,6.287387724,13-May,12-Jul,4,7,4,7,3-Oct,2-Dec,6.391915164,20-Oct,4-Dec,4,7,4,7,20-Oct,4-Dec,5.252948255,29-Mar,28-Apr,4,7,4,7,29-Mar,28-Apr,3.525365808,14-Apr,29-Apr,4,7,4,7,14-Apr,29-Apr,3.015227477
RNR,RenaissanceRe Holdings Ltd,176.9700012,FALSE,2009,,17-May,31-Jul,9,9,2,2,17-May,31-Jul,4.460599421,29-May,28-Jul,9,2,9,2,2-Feb,2-Apr,2.264501472,9-Jan,23-Feb,9,2,9,2,9-Jan,23-Feb,3.721630776,27-Jun,27-Jul,6,5,6,5,27-Jun,27-Jul,3.313262273,2-Jul,17-Jul,5,6,5,6,2-Jul,17-Jul,2.688026763
REMYF,Remy Cointreau,176.3000031,FALSE,2010,,30-Mar,13-Jun,6,6,4,4,30-Mar,13-Jun,7.438765223,14-Apr,13-Jun,5,5,5,5,14-Apr,13-Jun,6.355803936,18-Mar,2-May,4,6,4,6,18-Mar,2-May,3.977825259,26-May,25-Jun,3,7,3,7,26-May,25-Jun,4.253826434,26-Jul,10-Aug,1,9,1,9,11-Jun,26-Jun,0.680590214
REMI,Remedent Inc,0.140000001,FALSE,2009,,13-Jan,28-Mar,4,4,7,7,13-Jan,28-Mar,9.485629123,23-Jan,23-Mar,4,7,4,7,23-Jan,23-Mar,3.702844767,1-Aug,15-Sep,3,8,3,8,1-Aug,15-Sep,1.279697261,1-Aug,31-Aug,4,7,4,7,1-Aug,31-Aug,3.820674081,1-Aug,16-Aug,2,9,2,9,1-Aug,16-Aug,7.775521013
MARK,Remark Holdings Inc,1.090000033,FALSE,2009,,6-Mar,20-May,3,3,8,8,6-Mar,20-May,3.501306262,5-Mar,4-May,5,6,5,6,5-Mar,4-May,7.227145005,29-Mar,13-May,5,6,5,6,29-Mar,13-May,10.79972901,8-Apr,8-May,5,6,5,6,8-Apr,8-May,13.9016669,20-Dec,4-Jan,6,5,6,5,20-Dec,4-Jan,6.815955388
RLXXF,RELX PLC,23.60000038,FALSE,2010,,18-Mar,1-Jun,3,3,6,6,23-Oct,6-Jan,6.370249252,23-Mar,22-May,4,5,4,5,3-Nov,2-Jan,6.323954609,12-Apr,27-May,3,6,3,6,28-Oct,12-Dec,6.280413671,24-Apr,24-May,4,5,4,5,4-Nov,4-Dec,6.341623461,27-Jul,11-Aug,3,6,3,6,15-Nov,30-Nov,4.741563877
RELX,RELX PLC,23.52000046,FALSE,2009,,15-Mar,29-May,7,7,4,4,13-Mar,27-May,3.895977364,26-May,25-Jul,8,3,8,3,26-May,25-Jul,3.35280413,11-Jun,26-Jul,8,3,8,3,11-Jun,26-Jul,3.166498782,22-Apr,22-May,6,5,6,5,12-Oct,11-Nov,2.767887524,19-Dec,3-Jan,6,5,6,5,19-Dec,3-Jan,1.924334446
RELV,Reliv' International Inc,3.680299997,FALSE,2009,,3-Apr,17-Jun,5,5,6,6,3-Apr,17-Jun,4.603851937,20-Apr,19-Jun,5,6,5,6,20-Apr,19-Jun,5.206303068,6-May,20-Jun,6,5,6,5,6-May,20-Jun,8.441286359,25-Aug,24-Sep,8,3,8,3,25-Aug,24-Sep,0.365663771,18-May,2-Jun,4,7,4,7,21-Jul,5-Aug,6.584852487
RQHTF,Reliq Health Technologies Inc,0.200149998,FALSE,2010,,24-Sep,8-Dec,2,2,8,8,24-Sep,8-Dec,13.54241958,22-Dec,20-Feb,5,5,5,5,22-Dec,20-Feb,14.49258466,23-Dec,6-Feb,6,4,6,4,23-Dec,6-Feb,17.86927682,8-Jan,7-Feb,4,6,4,6,8-Jan,7-Feb,12.82319261,1-Oct,16-Oct,3,7,3,7,1-Oct,16-Oct,10.86187429
RS,Reliance Steel & Aluminum Co,117.8949966,FALSE,2009,,25-Sep,9-Dec,8,8,3,3,25-Sep,9-Dec,8.370958291,9-Oct,8-Dec,8,3,8,3,9-Oct,8-Dec,7.748644624,25-Oct,9-Dec,5,6,5,6,25-Oct,9-Dec,6.753374775,13-Oct,12-Nov,6,5,6,5,24-Jan,23-Feb,6.901524616,3-Feb,18-Feb,8,3,8,3,3-Feb,18-Feb,3.151145777
RLBY,Reliability Inc,0.094999999,FALSE,2009,,20-Mar,3-Jun,3,3,8,8,20-Mar,3-Jun,20.76089046,2-Apr,1-Jun,3,8,3,8,2-Apr,1-Jun,21.31248117,25-Apr,9-Jun,4,7,4,7,25-Apr,9-Jun,6.567995046,11-Apr,11-May,6,5,6,5,11-Apr,11-May,12.84239025,30-Jun,15-Jul,3,8,3,8,30-Jun,15-Jul,3.14698131
RTMAF,Reitmans (Canada) Ltd,0.050000001,FALSE,2009,,13-Jun,27-Aug,5,4,6,7,15-Jun,29-Aug,0.375686213,13-Mar,12-May,6,5,5,6,20-Dec,18-Feb,-0.76859798,15-Jun,30-Jul,4,6,4,6,15-Jun,30-Jul,2.463551421,27-Jun,27-Jul,5,5,3,7,15-Jun,15-Jul,2.859631174,4-Apr,19-Apr,6,4,5,5,4-Apr,19-Apr,3.107287062
RGA,Reinsurance Group of America Inc,114.9049988,FALSE,2009,,18-Sep,2-Dec,10,10,1,1,26-Sep,10-Dec,6.42814923,2-Oct,1-Dec,9,2,8,3,2-Oct,1-Dec,6.845695414,27-Sep,11-Nov,6,5,6,5,27-Sep,11-Nov,5.713780015,22-Aug,21-Sep,7,4,7,4,22-Aug,21-Sep,3.119025944,31-Oct,15-Nov,6,5,6,5,31-Oct,15-Nov,2.874290445
RPMT,Rego Payment Architectures Inc,0.720000029,FALSE,2010,,6-Jan,21-Mar,6,6,4,4,6-Jan,21-Mar,7.588962961,5-Oct,4-Dec,7,3,7,3,5-Oct,4-Dec,4.514119295,11-Feb,27-Mar,7,3,7,3,11-Feb,27-Mar,4.918625756,14-Apr,14-May,6,4,6,4,14-Apr,14-May,10.38326869,21-Aug,5-Sep,5,5,5,5,21-Aug,5-Sep,11.83434191
RGS,Regis Corp,7.222499847,FALSE,2009,,17-Aug,31-Oct,7,7,4,4,17-Aug,31-Oct,4.6238924,22-Jun,21-Aug,7,4,7,4,22-Jun,21-Aug,-0.779541983,3-Feb,19-Mar,6,5,6,5,3-Feb,19-Mar,-1.613034267,27-Jul,26-Aug,7,4,7,4,27-Jul,26-Aug,4.883405714,7-Oct,22-Oct,6,5,6,5,7-Oct,22-Oct,1.48342273
RF,Regions Financial Corp,15.18500042,FALSE,2009,,24-Oct,7-Jan,8,8,3,3,24-Oct,7-Jan,7.359650409,30-Oct,29-Dec,8,3,8,3,30-Oct,29-Dec,7.052410174,24-Oct,8-Dec,8,3,8,3,24-Oct,8-Dec,5.980538637,24-Oct,23-Nov,7,4,7,4,24-Oct,23-Nov,2.995647994,3-Feb,18-Feb,8,3,8,3,3-Feb,18-Feb,4.778311196
RGBD,Regional Brands Inc,10,FALSE,2009,,14-Apr,28-Jun,2,2,9,9,14-Apr,28-Jun,15.38039314,17-May,16-Jul,2,9,2,9,17-May,16-Jul,18.99188475,14-May,28-Jun,2,9,2,9,14-May,28-Jun,16.67706994,24-May,23-Jun,1,10,1,10,24-May,23-Jun,14.50165276,13-Jun,28-Jun,2,9,2,9,13-Jun,28-Jun,11.51554157
RGUS,Regi US Inc,0.01,FALSE,2009,,5-Dec,18-Feb,5,5,6,6,5-Dec,18-Feb,11.1782859,14-Mar,13-May,5,6,5,6,14-Mar,13-May,8.981613971,5-Dec,19-Jan,5,6,5,6,5-Dec,19-Jan,16.23707721,28-Mar,27-Apr,7,4,7,4,28-Mar,27-Apr,10.0575151,4-Jan,19-Jan,7,4,7,4,4-Jan,19-Jan,13.9655059
RPGLF,Regent Pacific Group Ltd,0.02,FALSE,2009,,11-Sep,25-Nov,3,3,7,7,11-Sep,25-Nov,18.75992073,11-Sep,10-Nov,4,6,4,6,11-Sep,10-Nov,16.94444385,10-Aug,24-Sep,3,7,3,7,10-Aug,24-Sep,3.046595151,31-Aug,30-Sep,3,7,3,7,31-Aug,30-Sep,12.43055503,26-Dec,10-Jan,3,7,3,7,26-Dec,10-Jan,13.05555557
RGIN,Regenicin Inc,0.0068,FALSE,2009,,8-Jan,23-Mar,6,6,5,5,8-Jan,23-Mar,12.09872418,26-Nov,25-Jan,5,6,5,6,26-Nov,25-Jan,7.037446209,10-Dec,24-Jan,3,8,3,8,10-Dec,24-Jan,7.6205063,14-Dec,13-Jan,4,7,4,7,14-Dec,13-Jan,11.81024508,15-Oct,30-Oct,7,4,7,4,15-Oct,30-Oct,12.67927723
RGRX,Regenerx Biopharmaceuticals Inc,0.589900017,FALSE,2009,,26-Dec,11-Mar,7,7,4,4,26-Dec,11-Mar,23.66284354,28-Feb,28-Apr,6,5,6,5,28-Feb,28-Apr,21.89102828,26-Dec,9-Feb,5,6,5,6,26-Dec,9-Feb,20.75862189,26-Dec,25-Jan,6,5,6,5,26-Dec,25-Jan,18.78119478,27-Dec,11-Jan,6,5,6,5,27-Dec,11-Jan,13.60940513
REGN,Regeneron Pharmaceuticals Inc,517.7000122,FALSE,2009,,25-Mar,8-Jun,9,9,2,2,25-Mar,8-Jun,10.68188702,13-Jun,12-Aug,7,4,7,4,13-Jun,12-Aug,7.713106558,17-Jun,1-Aug,6,5,6,5,17-Jun,1-Aug,7.855759227,27-Jun,27-Jul,5,6,5,6,27-Jun,27-Jul,7.439250377,11-Jul,26-Jul,5,6,5,6,11-Jul,26-Jul,4.257873267
REG,Regency Centers Corp,47.29000092,FALSE,2009,,15-Dec,28-Feb,8,8,3,3,14-Dec,27-Feb,4.190044106,21-Dec,19-Feb,8,3,8,3,4-Jun,3-Aug,2.18534666,15-Dec,29-Jan,8,3,8,3,20-Mar,4-May,6.115597696,10-Mar,9-Apr,8,3,8,3,10-Mar,9-Apr,-0.946825333,7-Feb,22-Feb,6,5,6,5,19-Apr,4-May,3.503995905
RAFI,Regency Affiliates Inc,5.179999828,FALSE,2009,,28-Aug,11-Nov,8,8,3,3,26-Dec,11-Mar,6.281303648,10-Jan,10-Mar,8,3,8,3,10-Jan,10-Mar,5.954830704,22-Jul,5-Sep,8,3,8,3,22-Jul,5-Sep,4.84625121,20-Jan,19-Feb,9,2,9,2,20-Jan,19-Feb,5.472263657,5-Feb,20-Feb,5,6,5,6,5-Feb,20-Feb,3.169299951
RGBOQ,ReGen Biologics Inc,0.00945,FALSE,2009,,11-Jun,25-Aug,7,7,4,4,11-Jun,25-Aug,3.904522702,20-May,19-Jul,5,6,5,6,20-May,19-Jul,14.98937952,28-May,12-Jul,6,5,6,5,28-May,12-Jul,25.74012436,26-May,25-Jun,6,5,6,5,26-May,25-Jun,21.69443625,10-Jun,25-Jun,4,7,4,7,10-Jun,25-Jun,14.41212137
RBC,Regal Beloit Corp,118.4806976,FALSE,2009,,25-Oct,8-Jan,8,8,3,3,25-Oct,8-Jan,6.543244872,24-May,23-Jul,7,4,7,4,25-May,24-Jul,4.938175104,20-Oct,4-Dec,7,4,7,4,20-Oct,4-Dec,6.544296248,11-Oct,10-Nov,7,4,7,4,11-Oct,10-Nov,5.190479023,13-Apr,28-Apr,7,4,7,4,13-Apr,28-Apr,2.305005338
RFCS,Refocus Group Inc,0.02,FALSE,2009,,30-Dec,15-Mar,9,9,2,2,30-Dec,15-Mar,19.54034385,20-Jan,20-Mar,8,3,8,3,20-Jan,20-Mar,16.44858713,26-Sep,10-Nov,7,4,7,4,26-Sep,10-Nov,19.33531713,27-Sep,27-Oct,3,8,3,8,27-Sep,27-Oct,11.56084725,28-Apr,13-May,3,8,3,8,28-Apr,13-May,11.20116001
RSCF,Reflect Scientific Inc,0.194999993,FALSE,2009,,17-Jul,30-Sep,4,4,7,7,17-Jul,30-Sep,24.30436053,5-Aug,4-Oct,2,9,2,9,5-Aug,4-Oct,18.2650911,17-Aug,1-Oct,2,9,2,9,17-Aug,1-Oct,14.43925601,12-Sep,12-Oct,5,6,5,6,12-Sep,12-Oct,16.07984637,23-Oct,7-Nov,1,10,1,10,23-Oct,7-Nov,11.66666843
RLTR,Reeltime Rentals Inc,0.180000007,FALSE,2009,,20-Mar,3-Jun,7,7,4,4,20-Mar,3-Jun,4.916111159,24-Dec,22-Feb,6,5,6,5,24-Dec,22-Feb,0.124645071,23-Mar,7-May,6,5,6,5,23-Mar,7-May,23.1415653,27-Oct,26-Nov,4,7,4,7,27-Oct,26-Nov,21.51438651,8-Nov,23-Nov,2,9,2,9,8-Nov,23-Nov,-8.863305392
RCIT,Reelcause Inc,1704.829956,FALSE,2009,,9-Mar,23-May,8,8,3,3,9-Mar,23-May,4.450917245,14-Mar,13-May,8,3,8,3,14-Mar,13-May,6.593219073,19-Mar,3-May,8,3,8,3,19-Mar,3-May,6.328039656,30-Jun,30-Jul,8,3,8,3,30-Jun,30-Jul,2.693055852,24-Mar,8-Apr,8,3,8,3,24-Mar,8-Apr,3.571497691
REED,Reed's Inc,0.719799995,FALSE,2009,,19-Apr,3-Jul,5,5,6,6,19-Apr,3-Jul,6.047211643,12-Dec,10-Feb,4,7,4,7,12-Dec,10-Feb,8.26578424,16-Apr,31-May,5,6,5,6,16-Apr,31-May,11.65626796,14-Dec,13-Jan,5,6,5,6,14-Dec,13-Jan,11.25888391,12-Mar,27-Mar,7,4,7,4,12-Mar,27-Mar,1.63601625
RWT,Redwood Trust Inc,8.779999733,FALSE,2009,,6-Nov,20-Jan,8,8,3,3,12-Nov,26-Jan,3.997066454,12-Nov,11-Jan,8,3,8,3,12-Nov,11-Jan,4.747268987,12-Nov,27-Dec,7,4,7,4,12-Nov,27-Dec,2.981312712,15-Dec,14-Jan,9,2,9,2,21-Jan,20-Feb,4.038528335,18-Apr,3-May,9,2,9,2,18-Apr,3-May,4.448992188
REDW,Redwood Financial,115.3000031,FALSE,2009,,16-Jan,31-Mar,7,7,4,4,16-Jan,31-Mar,9.376102095,31-May,30-Jul,6,5,6,5,31-May,30-Jul,6.199869442,7-Jun,22-Jul,7,4,7,4,7-Jun,22-Jul,4.160497024,13-Jan,12-Feb,6,5,6,5,13-Jan,12-Feb,7.237877659,1-Dec,16-Dec,2,9,2,9,13-Jan,28-Jan,5.061001483
RWCB,Redwood Capital Bancorp,12.85000038,FALSE,2009,,14-Mar,28-May,7,7,4,4,28-Oct,11-Jan,5.417940376,14-Mar,13-May,7,4,6,5,16-Apr,15-Jun,6.590812052,24-Mar,8-May,6,5,6,5,24-Mar,8-May,7.712187545,16-Apr,16-May,8,3,7,4,16-Apr,16-May,5.298877603,23-Apr,8-May,5,6,5,6,23-Apr,8-May,6.409741508
REDFY,Rediff.com India Ltd,0.021400001,FALSE,2009,,7-Feb,22-Apr,6,6,5,5,7-Feb,22-Apr,8.598902245,24-Feb,24-Apr,5,6,5,6,24-Feb,24-Apr,10.72663613,6-Mar,20-Apr,5,6,5,6,6-Mar,20-Apr,-1.10988185,23-Dec,22-Jan,7,4,7,4,23-Dec,22-Jan,9.682391365,4-Jan,19-Jan,7,4,7,4,4-Jan,19-Jan,6.321019806
RFLXF,Redflex Holdings Ltd,0.25,FALSE,2009,,14-Jul,27-Sep,4,4,7,7,14-Jul,27-Sep,2.906543496,14-Jul,12-Sep,6,5,6,5,14-Jul,12-Sep,2.998146632,4-Nov,19-Dec,5,6,5,6,4-Nov,19-Dec,5.692895911,14-Jul,13-Aug,3,8,3,8,14-Jul,13-Aug,5.914480684,14-Jul,29-Jul,2,9,2,9,14-Jul,29-Jul,5.468347171
RRGB,Red Robin Gourmet Burgers Inc,18.87999916,FALSE,2009,,2-Feb,17-Apr,8,8,3,3,2-Feb,17-Apr,-1.43243394,2-Feb,2-Apr,8,3,8,3,2-Feb,2-Apr,-2.829062265,10-Jan,24-Feb,6,5,6,5,10-Jan,24-Feb,6.80058089,3-Feb,4-Mar,6,5,6,5,3-Feb,4-Mar,6.55977018,6-Feb,21-Feb,6,5,6,5,6-Feb,21-Feb,4.406835105
RDEXF,Red Pine Exploration Inc,0.033459999,FALSE,2009,,26-Oct,9-Jan,6,6,5,5,26-Oct,9-Jan,12.27287073,7-Dec,5-Feb,5,6,5,6,7-Dec,5-Feb,11.80590443,2-Dec,16-Jan,5,6,5,6,2-Dec,16-Jan,17.2957911,13-Jul,12-Aug,5,6,5,6,13-Jul,12-Aug,7.593115762,10-Jun,25-Jun,5,6,5,6,10-Jun,25-Jun,7.137139995
RMES,Red Metal Resources Ltd,0.083999999,FALSE,2009,,9-Sep,23-Nov,6,6,5,5,9-Sep,23-Nov,17.47897699,18-Sep,17-Nov,6,5,6,5,18-Sep,17-Nov,14.57924169,2-Jan,16-Feb,6,5,6,5,2-Jan,16-Feb,23.33361298,12-Jan,11-Feb,4,7,4,7,12-Jan,11-Feb,14.84713197,31-Jan,15-Feb,3,8,3,8,31-Jan,15-Feb,15.04112874
RLH,Red Lion Hotels Corp,2.309999943,FALSE,2009,,13-Nov,27-Jan,5,5,6,6,13-Nov,27-Jan,6.001473855,26-May,25-Jul,5,6,5,6,26-May,25-Jul,3.640422171,16-Jun,31-Jul,5,6,5,6,16-Jun,31-Jul,5.705461247,21-Jun,21-Jul,6,5,6,5,21-Jun,21-Jul,6.927336915,17-May,1-Jun,3,8,3,8,17-May,1-Jun,1.1576958
RDEIY,Red Electrica Corporacion SA,9.760000229,FALSE,2010,,6-May,20-Jul,5,5,5,5,12-Nov,26-Jan,4.000253952,21-Apr,20-Jun,5,5,4,6,21-Apr,20-Jun,4.130705234,23-Apr,7-Jun,6,4,4,6,23-Apr,7-Jun,2.326520416,26-May,25-Jun,7,3,5,5,26-May,25-Jun,5.398402956,26-May,10-Jun,3,7,3,7,26-May,10-Jun,3.872771104
RDEIF,Red Electrica Corporacion SA,19.5,FALSE,2009,,12-Nov,26-Jan,6,6,5,5,12-Nov,26-Jan,5.209402369,14-Apr,13-Jun,6,5,6,5,14-Apr,13-Jun,2.055027097,26-Apr,10-Jun,6,5,6,5,26-Apr,10-Jun,3.235915992,20-Aug,19-Sep,6,5,6,5,20-Aug,19-Sep,1.745784466,29-May,13-Jun,6,5,6,5,29-May,13-Jun,1.727219168
RCDTF,Recordati SpA,54.99000168,FALSE,2010,,24-Mar,7-Jun,2,2,8,8,27-May,10-Aug,7.700449611,8-Apr,7-Jun,1,9,1,9,10-Jul,8-Sep,6.510950683,31-Mar,15-May,1,9,1,9,10-Jul,24-Aug,6.510950683,31-Mar,30-Apr,1,9,1,9,11-Jul,10-Aug,6.510950683,11-Apr,26-Apr,1,9,1,9,26-Jul,10-Aug,3.767123055
RCON,Recon Technology Ltd,1.149999976,FALSE,2009,,26-May,9-Aug,7,7,4,4,26-May,9-Aug,8.848667161,4-Oct,3-Dec,6,5,6,5,4-Oct,3-Dec,-2.989079067,2-Jan,16-Feb,7,4,7,4,2-Jan,16-Feb,11.70123038,27-Dec,26-Jan,7,4,7,4,27-Dec,26-Jan,6.960665694,4-Jun,19-Jun,8,3,8,3,4-Jun,19-Jun,6.71230162
RBGPF,Reckitt Benckiser Group PLC,87.80000305,FALSE,2009,,2-Mar,16-May,6,6,5,5,2-Mar,16-May,4.418239672,2-Mar,1-May,6,5,6,5,2-Mar,1-May,3.694981399,7-Jan,21-Feb,7,4,7,4,7-Jan,21-Feb,4.887220444,26-Jun,26-Jul,7,4,7,4,26-Jun,26-Jul,3.200147366,16-Mar,31-Mar,5,6,5,6,16-Mar,31-Mar,2.453322263
RBGLY,Reckitt Benckiser Group PLC,18.09000015,FALSE,2009,,6-Mar,20-May,8,7,3,4,13-May,27-Jul,4.193255552,28-Feb,28-Apr,7,4,7,4,28-Feb,28-Apr,3.920202062,7-Mar,21-Apr,8,3,8,3,11-Jun,26-Jul,4.041481454,24-Jun,24-Jul,7,4,7,4,24-Jun,24-Jul,3.919534233,15-Mar,30-Mar,3,8,3,8,15-Mar,30-Mar,2.748633957
RNWEF,REC Silicon ASA,1.230000019,FALSE,2009,,24-Dec,9-Mar,8,8,3,3,24-Dec,9-Mar,3.614587624,8-Jan,8-Mar,6,5,6,5,8-Jan,8-Mar,-4.018567221,6-Dec,20-Jan,5,6,5,6,6-Dec,20-Jan,6.50209112,9-Dec,8-Jan,6,5,6,5,9-Dec,8-Jan,12.18406883,12-Jul,27-Jul,6,5,6,5,12-Jul,27-Jul,16.23675992
UTG,Reaves Utility Income Fund,33.18799973,FALSE,2009,,18-Mar,1-Jun,8,8,3,3,23-Nov,6-Feb,5.143305632,18-Mar,17-May,7,4,7,4,17-Mar,16-May,6.054153167,18-Mar,2-May,8,3,8,3,18-Mar,2-May,6.915019731,19-Mar,18-Apr,7,4,7,4,19-Mar,18-Apr,4.089626037,20-Mar,4-Apr,5,6,5,6,20-Mar,4-Apr,3.429772652
O,Realty Income Corp,60.66999817,FALSE,2009,,12-Nov,26-Jan,10,9,1,2,11-Jun,25-Aug,3.814988265,26-Jun,25-Aug,10,1,10,1,26-Jun,25-Aug,3.641373238,11-Jun,26-Jul,9,2,9,2,11-Jun,26-Jul,2.984011881,26-Jun,26-Jul,10,1,10,1,26-Jun,26-Jul,2.80603332,15-Jan,30-Jan,9,2,9,2,15-Jan,30-Jan,2.835828995
CVHL,Realty Finance Corp,0.0068,FALSE,2009,,23-Sep,7-Dec,5,5,6,6,23-Sep,7-Dec,4.078561367,4-Mar,3-May,4,7,4,7,4-Mar,3-May,4.614096056,18-Oct,2-Dec,5,6,5,6,18-Oct,2-Dec,9.161425307,26-Dec,25-Jan,6,5,6,5,26-Dec,25-Jan,14.13234104,18-Oct,2-Nov,7,4,7,4,18-Oct,2-Nov,12.45243473
RP,RealPage Inc,64.00499725,FALSE,2010,,3-May,17-Jul,4,4,6,6,3-May,17-Jul,5.041977149,22-May,21-Jul,4,6,4,6,22-May,21-Jul,4.012702292,20-Nov,4-Jan,6,4,6,4,20-Nov,4-Jan,3.601938508,6-Apr,6-May,6,4,6,4,6-Apr,6-May,6.191874088,27-Jun,12-Jul,4,6,4,6,27-Jun,12-Jul,3.806812374
RNWK,RealNetworks Inc,1.354900002,FALSE,2009,,20-Nov,3-Feb,6,6,5,5,20-Nov,3-Feb,6.120109903,22-Aug,21-Oct,5,6,5,6,7-Nov,6-Jan,-0.305127244,22-Aug,6-Oct,6,5,6,5,5-Sep,20-Oct,3.518356862,23-Feb,24-Mar,6,5,6,5,23-Feb,24-Mar,-10.13875864,20-Aug,4-Sep,5,6,5,6,11-Jul,26-Jul,3.922469813
RDI,Reading International Inc,3.49000001,FALSE,2009,,3-Nov,17-Jan,5,5,6,6,3-Nov,17-Jan,5.076487558,2-Oct,1-Dec,3,8,3,8,2-Oct,1-Dec,6.212537815,5-Aug,19-Sep,3,8,3,8,5-Aug,19-Sep,3.80483656,1-Oct,31-Oct,3,8,3,8,1-Oct,31-Oct,4.202583572,21-May,5-Jun,5,6,5,6,21-May,5-Jun,3.894791726
RCMT,RCM Technologies Inc,1.424000025,FALSE,2009,,2-Oct,16-Dec,5,5,6,6,2-Oct,16-Dec,6.920573308,12-Nov,11-Jan,7,4,7,4,14-Sep,13-Nov,6.711906819,28-Sep,12-Nov,4,7,4,7,28-Sep,12-Nov,5.967372449,5-Oct,4-Nov,4,7,4,7,5-Oct,4-Nov,4.875117136,18-Oct,2-Nov,4,7,4,7,18-Oct,2-Nov,0.950701442
RICK,RCI Hospitality Holdings Inc,27,FALSE,2009,,14-Dec,27-Feb,8,8,3,3,14-Dec,27-Feb,11.73275004,15-Mar,14-May,8,3,8,3,15-Mar,14-May,8.888761286,12-Jan,26-Feb,9,2,9,2,12-Jan,26-Feb,5.060120827,19-Jan,18-Feb,6,5,6,5,19-Jan,18-Feb,7.673091499,1-Feb,16-Feb,5,6,5,6,1-Feb,16-Feb,6.296343568
RBCL,RBC Life Sciences Inc,0.109999999,FALSE,2009,,29-May,12-Aug,4,4,7,7,29-May,12-Aug,7.357758476,21-May,20-Jul,4,7,4,7,21-May,20-Jul,3.032091062,7-Sep,22-Oct,4,7,4,7,7-Sep,22-Oct,-0.941835555,22-May,21-Jun,5,6,5,6,22-May,21-Jun,5.214747657,28-May,12-Jun,6,5,6,5,28-May,12-Jun,11.14640971
ROLL,RBC Bearings Inc,164.3300018,FALSE,2009,,6-Sep,20-Nov,5,5,6,6,6-Sep,20-Nov,7.826948558,7-May,6-Jul,5,6,5,6,7-May,6-Jul,6.02382997,22-May,6-Jul,5,6,5,6,22-May,6-Jul,6.760089374,21-May,20-Jun,5,6,5,6,21-May,20-Jun,6.670921705,25-May,9-Jun,5,6,5,6,25-May,9-Jun,4.792748368
RTX,Raytheon Technologies Corp,69.72000122,FALSE,2009,,11-Oct,25-Dec,10,10,1,1,15-Oct,29-Dec,5.688063177,15-Oct,14-Dec,9,2,9,2,15-Oct,14-Dec,5.232634484,20-Oct,4-Dec,7,4,7,4,28-Sep,12-Nov,4.636034752,13-Oct,12-Nov,8,3,8,3,13-Oct,12-Nov,4.685675119,23-Mar,7-Apr,8,3,8,3,23-Mar,7-Apr,2.495702344
RYN,Rayonier Inc,27.10000038,FALSE,2009,,16-Feb,1-May,9,9,2,2,17-Feb,2-May,6.019041317,25-May,24-Jul,7,4,7,4,14-Mar,13-May,7.830920838,19-Mar,3-May,8,3,8,3,19-Mar,3-May,6.91373247,27-Mar,26-Apr,9,2,9,2,27-Mar,26-Apr,4.118514888,23-Mar,7-Apr,7,4,7,4,23-Mar,7-Apr,3.244128635
RJF,Raymond James Financial Inc,88.55999756,FALSE,2009,,27-Oct,10-Jan,9,9,2,2,27-Oct,10-Jan,7.605290513,2-Oct,1-Dec,8,3,8,3,2-Oct,1-Dec,8.743637283,27-Sep,11-Nov,8,3,8,3,25-Sep,9-Nov,6.048981492,24-Jun,24-Jul,9,2,9,2,24-Jun,24-Jul,5.036821424,8-Feb,23-Feb,9,2,9,2,8-Feb,23-Feb,0.816270411
