symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
OCBI,Orange County Bancorp Inc,25.25,FALSE,2009,,19-Jul,2-Oct,7,6,4,5,20-Jul,3-Oct,1.902088477,30-Apr,29-Jun,2,9,2,9,6-Apr,5-Jun,2.656851872,6-Apr,21-May,2,9,2,9,6-Apr,21-May,3.233789369,26-Aug,25-Sep,3,8,3,8,26-Aug,25-Sep,1.399579464,28-Aug,12-Sep,2,9,2,9,1-Sep,16-Sep,0.851760333
ORNC,Oranco Inc,0.579999983,FALSE,2009,,15-May,29-Jul,4,4,5,5,15-May,29-Jul,7.753286241,30-May,29-Jul,3,6,3,6,30-May,29-Jul,8.061988276,20-Aug,4-Oct,3,6,3,6,20-Aug,4-Oct,18.4191919,1-Sep,1-Oct,3,6,3,6,1-Sep,1-Oct,17.83306713,2-Sep,17-Sep,1,8,1,8,2-Sep,17-Sep,12.0555556
ORMP,Oramed Pharmaceuticals Inc,2.519999981,FALSE,2009,,18-Mar,1-Jun,3,3,8,8,18-Mar,1-Jun,14.80567926,23-Mar,22-May,5,6,5,6,23-Mar,22-May,17.38673682,14-Mar,28-Apr,4,7,4,7,14-Mar,28-Apr,15.21422776,17-Mar,16-Apr,8,3,8,3,17-Mar,16-Apr,16.08434551,23-Mar,7-Apr,9,2,9,2,23-Mar,7-Apr,11.77353888
OGEN,Oragenics Inc,0.469999999,FALSE,2009,,29-Dec,14-Mar,7,7,4,4,29-Dec,14-Mar,9.090910982,2-Jan,2-Mar,9,2,9,2,2-Jan,2-Mar,14.02536862,6-Jan,20-Feb,7,4,7,4,6-Jan,20-Feb,11.82150561,9-Jan,8-Feb,7,4,7,4,9-Jan,8-Feb,10.02261038,10-Nov,25-Nov,6,5,6,5,10-Nov,25-Nov,7.468462942
ORCL,Oracle Corp,56.25,FALSE,2009,,17-Dec,2-Mar,9,9,2,2,17-Dec,2-Mar,5.470893126,7-Jan,7-Mar,9,2,9,2,7-Jan,7-Mar,2.901146834,10-Jan,24-Feb,7,4,7,4,10-Jan,24-Feb,2.933623606,26-Jun,26-Jul,7,4,7,4,3-Apr,3-May,2.441710397,7-Apr,22-Apr,7,4,7,4,8-Feb,23-Feb,1.588644861
GFKRF,Opus One Gold Corp,0.059999999,FALSE,2009,,11-Jun,25-Aug,2,2,9,9,11-Jun,25-Aug,16.11111047,1-Oct,30-Nov,1,10,1,10,1-Oct,30-Nov,15.27777733,16-Oct,30-Nov,0,11,0,11,16-Oct,30-Nov,12.92658735,24-Oct,23-Nov,0,11,0,11,24-Oct,23-Nov,12.92658735,6-Aug,21-Aug,0,11,0,11,6-Aug,21-Aug,6.388888444
RKNEF,Optiva Inc,31.5,FALSE,2010,,22-Aug,5-Nov,3,3,7,7,22-Aug,5-Nov,8.405424294,23-Aug,22-Oct,4,6,4,6,23-Aug,22-Oct,4.717277569,9-Sep,24-Oct,4,6,4,6,9-Sep,24-Oct,6.072963912,10-Sep,10-Oct,4,6,4,6,10-Sep,10-Oct,4.080675087,23-May,7-Jun,5,5,5,5,23-May,7-Jun,5.08418715
OPCH,Option Care Health Inc,15.56999969,FALSE,2009,,7-Apr,21-Jun,5,5,6,6,7-Apr,21-Jun,15.42315448,14-Nov,13-Jan,7,4,7,4,14-Nov,13-Jan,8.900894017,8-May,22-Jun,6,5,6,5,8-May,22-Jun,9.045266363,23-May,22-Jun,4,7,4,7,23-May,22-Jun,11.19756709,13-Apr,28-Apr,8,3,8,3,13-Apr,28-Apr,5.078631722
OPHC,OptimumBank Holdings Inc,3.130000114,FALSE,2009,,20-Jul,3-Oct,7,7,4,4,20-Jul,3-Oct,1.381752096,20-Apr,19-Jun,7,4,7,4,20-Apr,19-Jun,-38.65725527,22-Aug,6-Oct,6,5,6,5,22-Aug,6-Oct,6.734652993,31-Aug,30-Sep,7,4,7,4,31-Aug,30-Sep,12.06013371,11-Feb,26-Feb,4,7,4,7,11-Feb,26-Feb,5.795199678
OPRX,OptimizeRx Corp,21.85000038,FALSE,2009,,9-Mar,23-May,7,7,4,4,9-Mar,23-May,11.91300049,24-Mar,23-May,6,5,6,5,24-Mar,23-May,14.29624151,5-Jun,20-Jul,6,5,6,5,5-Jun,20-Jul,9.740851251,18-Jun,18-Jul,4,7,4,7,18-Jun,18-Jul,11.63942039,30-Apr,15-May,6,5,6,5,30-Apr,15-May,7.402360238
OCC,Optical Cable Corp,2.859999895,FALSE,2009,,22-Dec,7-Mar,7,7,4,4,22-Dec,7-Mar,8.675373106,21-Dec,19-Feb,8,3,8,3,21-Dec,19-Feb,6.234025801,20-Dec,3-Feb,6,5,6,5,20-Dec,3-Feb,7.313070133,16-Jun,16-Jul,10,1,10,1,16-Jun,16-Jul,4.214507749,11-Jan,26-Jan,7,4,7,4,11-Jan,26-Jan,3.786203279
OBAS,Optibase Ltd,11.03999996,FALSE,2009,,15-Apr,29-Jun,5,5,6,6,15-Apr,29-Jun,8.395012622,9-Apr,8-Jun,6,5,6,5,9-Apr,8-Jun,7.498132506,19-Mar,3-May,5,6,5,6,19-Mar,3-May,6.357835745,4-Nov,4-Dec,6,5,6,5,4-Nov,4-Dec,3.767123787,21-Apr,6-May,3,8,3,8,21-Apr,6-May,4.690884548
OPXS,Optex Systems Holdings Inc,1.940000057,FALSE,2010,,19-Nov,2-Feb,5,5,5,5,19-Nov,2-Feb,13.70260344,24-Dec,22-Feb,4,6,4,6,26-Nov,25-Jan,11.49358987,17-Jun,1-Aug,5,5,5,5,17-Jun,1-Aug,-0.698096753,26-Dec,25-Jan,5,5,5,5,24-Dec,23-Jan,11.4338362,7-May,22-May,3,7,3,7,7-May,22-May,7.542753336
OPST,OPT Sciences Corp.,22.29999924,FALSE,2009,,22-Dec,7-Mar,9,9,2,2,22-Dec,7-Mar,9.067081338,15-Jan,15-Mar,8,3,8,3,15-Jan,15-Mar,8.778839976,16-Aug,30-Sep,7,4,7,4,16-Aug,30-Sep,6.945286517,15-Jan,14-Feb,4,7,4,7,15-Jan,14-Feb,8.323262361,20-Jan,4-Feb,4,7,4,7,20-Jan,4-Feb,8.813551773
OPY,Oppenheimer Holdings Inc,28.90999985,FALSE,2009,,3-Oct,17-Dec,7,7,4,4,4-Oct,18-Dec,8.538098542,2-Sep,1-Nov,6,5,6,5,2-Sep,1-Nov,4.0703454,20-Nov,4-Jan,4,7,4,7,20-Nov,4-Jan,5.377586304,18-Oct,17-Nov,4,7,4,7,13-Nov,13-Dec,3.036507014,3-Oct,18-Oct,6,5,6,5,3-Oct,18-Oct,4.607657764
OPK,OPKO Health Inc,3.829999924,FALSE,2009,,6-May,20-Jul,8,8,3,3,6-May,20-Jul,13.31336824,12-May,11-Jul,6,5,6,5,12-May,11-Jul,10.8015755,10-Jun,25-Jul,5,6,5,6,10-Jun,25-Jul,12.71188447,8-Jun,8-Jul,6,5,6,5,8-Jun,8-Jul,7.868898998,17-Jun,2-Jul,8,3,8,3,17-Jun,2-Jul,7.484160082
OPNT,Opiant Pharmaceuticals Inc,7.980000019,FALSE,2009,,9-Jul,22-Sep,4,4,7,7,9-Jul,22-Sep,16.88913363,25-Jul,23-Sep,4,7,4,7,25-Jul,23-Sep,16.04215248,2-Jul,16-Aug,4,7,4,7,2-Jul,16-Aug,7.571721926,20-Jan,19-Feb,4,7,4,7,20-Jan,19-Feb,5.688286221,28-Jul,12-Aug,2,9,2,9,28-Jul,12-Aug,10.4473868
OTEX,Open Text Corp,42.29999924,FALSE,2009,,6-Dec,19-Feb,9,9,2,2,6-Dec,19-Feb,9.129671976,21-Dec,19-Feb,9,2,9,2,21-Dec,19-Feb,9.347712677,3-Jan,17-Feb,9,2,9,2,3-Jan,17-Feb,8.944682088,19-Jan,18-Feb,8,3,8,3,19-Jan,18-Feb,8.609440859,13-Jan,28-Jan,5,6,5,6,13-Jan,28-Jan,3.760683285
OPBK,OP Bancorp,7.400000095,FALSE,2009,,24-Apr,8-Jul,7,7,4,4,18-Apr,2-Jul,9.3441539,8-Dec,6-Feb,6,5,6,5,8-Dec,6-Feb,13.41822883,1-Nov,16-Dec,5,6,5,6,1-Nov,16-Dec,8.198478865,20-Nov,20-Dec,3,8,3,8,20-Nov,20-Dec,6.029397986,6-Nov,21-Nov,2,9,2,9,6-Nov,21-Nov,5.024351173
OTRK,Ontrak Inc,53.66999817,FALSE,2009,,23-Nov,6-Feb,5,5,6,6,23-Nov,6-Feb,13.6643673,9-Dec,7-Feb,7,4,7,4,9-Dec,7-Feb,14.60574553,7-Aug,21-Sep,6,5,6,5,7-Aug,21-Sep,11.5597294,17-Nov,17-Dec,7,4,7,4,17-Nov,17-Dec,10.93648847,29-May,13-Jun,7,4,7,4,29-May,13-Jun,9.375574379
ONVC,Online Vacation Center Holdings Corp,1.700000048,FALSE,2009,,20-Nov,3-Feb,8,8,3,3,20-Nov,3-Feb,16.97424401,18-Nov,17-Jan,8,3,8,3,18-Nov,17-Jan,15.17561673,2-Dec,16-Jan,6,5,6,5,2-Dec,16-Jan,7.206020692,30-Jul,29-Aug,6,5,6,5,30-Jul,29-Aug,-11.55143014,7-Aug,22-Aug,6,5,6,5,7-Aug,22-Aug,8.646299807
ONEXF,Onex Corp,53.66999817,FALSE,2009,,18-Feb,3-May,8,8,3,3,18-Feb,3-May,3.876475426,13-Mar,12-May,8,3,8,3,13-Mar,12-May,6.621415905,18-Mar,2-May,7,4,7,4,18-Mar,2-May,8.929811384,28-Mar,27-Apr,7,4,7,4,28-Mar,27-Apr,5.482552547,19-Apr,4-May,6,5,5,6,19-Apr,4-May,3.741131124
OSPN,OneSpan Inc,18.52000046,FALSE,2009,,8-May,22-Jul,6,6,5,5,8-May,22-Jul,8.448325679,17-May,16-Jul,6,5,6,5,17-May,16-Jul,7.513821861,15-Mar,29-Apr,5,6,5,6,15-Mar,29-Apr,11.04358356,20-May,19-Jun,6,5,6,5,20-May,19-Jun,6.469090516,14-Apr,29-Apr,7,4,7,4,14-Apr,29-Apr,6.325558673
OSCN,Onescreen Inc,0.02,FALSE,2009,,23-May,6-Aug,0,0,11,11,23-May,6-Aug,23.30381751,23-May,22-Jul,0,11,0,11,23-May,22-Jul,28.85937358,6-Jun,21-Jul,0,11,0,11,6-Jun,21-Jul,30.10120355,21-Jun,21-Jul,0,11,0,11,21-Jun,21-Jul,21.27767408,2-Jul,17-Jul,0,11,0,11,2-Jul,17-Jul,19.75565093
OKE,ONEOK Inc,32.31000137,FALSE,2009,,11-Dec,24-Feb,7,7,4,4,11-Dec,24-Feb,5.754523557,24-Aug,23-Oct,6,5,5,6,24-Aug,23-Oct,4.755176417,17-Mar,1-May,6,5,6,5,17-Mar,1-May,9.359220956,28-Mar,27-Apr,7,4,6,5,28-Mar,27-Apr,8.480119066,25-Mar,9-Apr,8,3,8,3,25-Mar,9-Apr,1.972430557
OWVI,One World Ventures Inc,0.079999998,FALSE,2009,,30-Jan,14-Apr,4,4,7,7,30-Jan,14-Apr,-76.87561112,28-Feb,28-Apr,3,8,3,8,28-Feb,28-Apr,17.80944219,7-Mar,21-Apr,4,7,4,7,7-Mar,21-Apr,-5.187299405,9-Mar,8-Apr,5,6,5,6,9-Mar,8-Apr,25.70298324,3-Jan,18-Jan,4,7,4,7,3-Jan,18-Jan,22.15934906
OLP,One Liberty Properties Inc,17.71999931,FALSE,2009,,12-Nov,26-Jan,7,7,4,4,2-Oct,16-Dec,5.618592821,3-Jun,2-Aug,6,5,6,5,22-Oct,21-Dec,6.194504296,23-Mar,7-May,7,4,7,4,30-Mar,14-May,6.262964665,4-Apr,4-May,8,3,8,3,4-Apr,4-May,3.177727652,29-Jun,14-Jul,8,3,8,3,29-Jun,14-Jul,2.474313856
ONCT,Oncternal Therapeutics Inc,2.890000105,FALSE,2009,,28-Feb,13-May,7,7,4,4,28-Feb,13-May,3.966647919,19-Aug,18-Oct,6,5,6,5,19-Aug,18-Oct,-72.32219927,9-Aug,23-Sep,6,5,6,5,9-Aug,23-Sep,0.095768407,24-Aug,23-Sep,7,4,7,4,24-Aug,23-Sep,10.86467354,2-Sep,17-Sep,7,4,7,4,2-Sep,17-Sep,9.460719709
OVIT,OncoVista Innovative Therapies Inc,0.02,FALSE,2009,,7-May,21-Jul,5,5,6,6,7-May,21-Jul,9.744575882,1-Apr,31-May,5,6,5,6,1-Apr,31-May,20.82841721,10-Jun,25-Jul,5,6,5,6,10-Jun,25-Jul,12.7896599,29-Apr,29-May,5,6,5,6,29-Apr,29-May,19.59593774,11-Jun,26-Jun,5,6,5,6,11-Jun,26-Jun,19.03753362
ONCY,Oncolytics Biotech Inc,2.00999999,FALSE,2009,,17-Dec,2-Mar,8,8,3,3,17-Dec,2-Mar,14.04893593,23-Dec,21-Feb,7,4,7,4,23-Dec,21-Feb,13.60259142,7-Jan,21-Feb,5,6,5,6,7-Jan,21-Feb,6.140207183,21-Jan,20-Feb,5,6,5,6,21-Jan,20-Feb,8.33865728,24-Dec,8-Jan,5,6,5,6,24-Dec,8-Jan,12.03719633
OTIVF,On Track Innovations Ltd,0.340000004,FALSE,2009,,27-Nov,10-Feb,5,5,6,6,27-Nov,10-Feb,12.0541223,13-Dec,11-Feb,7,4,7,4,13-Dec,11-Feb,14.64465513,2-Dec,16-Jan,8,3,8,3,2-Dec,16-Jan,13.00189812,14-Dec,13-Jan,7,4,7,4,14-Dec,13-Jan,14.48115407,15-Dec,30-Dec,7,4,7,4,15-Dec,30-Dec,7.895079755
ON,ON Semiconductor Corp,27.60000038,FALSE,2009,,6-Oct,20-Dec,8,8,3,3,6-Oct,20-Dec,10.32060475,21-Oct,20-Dec,8,3,8,3,21-Oct,20-Dec,11.40778192,19-Oct,3-Dec,7,4,7,4,19-Oct,3-Dec,9.183262162,20-Aug,19-Sep,7,4,7,4,20-Aug,19-Sep,6.336030578,25-Oct,9-Nov,8,3,8,3,25-Oct,9-Nov,5.468246098
OMVKY,Omv AG,32.68999863,FALSE,2010,,6-Aug,20-Oct,4,4,6,6,6-Aug,20-Oct,0.539661313,13-Mar,12-May,6,4,6,4,13-Mar,12-May,6.703431432,15-Mar,29-Apr,4,6,4,6,15-Mar,29-Apr,6.850138561,27-Mar,26-Apr,5,5,5,5,27-Mar,26-Apr,3.34509174,23-Mar,7-Apr,5,5,5,5,23-Mar,7-Apr,3.254838694
OMVJF,Omv AG,29.79999924,FALSE,2009,,25-Sep,9-Dec,3,3,8,8,25-Sep,9-Dec,5.479282488,25-Sep,24-Nov,3,8,3,8,25-Sep,24-Nov,5.676920122,18-Apr,2-Jun,2,9,2,9,2-Oct,16-Nov,5.464540683,4-May,3-Jun,1,10,1,10,18-Oct,17-Nov,4.065701268,19-May,3-Jun,1,10,1,10,10-Oct,25-Oct,3.747984581
OMRNY,OMRON Corp,81.77999878,FALSE,2009,,13-Sep,27-Nov,7,7,4,4,13-Sep,27-Nov,8.221469656,6-Oct,5-Dec,5,6,5,6,6-Oct,5-Dec,9.212343278,14-Oct,28-Nov,6,5,6,5,14-Oct,28-Nov,7.71073133,12-Oct,11-Nov,5,6,5,6,12-Oct,11-Nov,5.416470153,16-Mar,31-Mar,9,2,9,2,7-Sep,22-Sep,3.452887319
OMTK,OmniTek Engineering Corp,0.039999999,FALSE,2009,,29-May,12-Aug,6,6,5,5,29-May,12-Aug,8.15725329,12-May,11-Jul,5,6,5,6,12-May,11-Jul,17.30092066,30-May,14-Jul,5,6,5,6,30-May,14-Jul,14.49543927,31-Dec,30-Jan,8,3,8,3,31-Dec,30-Jan,14.90746579,23-Jun,8-Jul,7,4,7,4,23-Jun,8-Jul,7.898939905
OMC,Omnicom Group Inc,59.70000076,FALSE,2009,,11-Oct,25-Dec,8,8,3,3,19-Oct,2-Jan,6.089577598,2-Nov,1-Jan,9,2,9,2,7-Oct,6-Dec,6.803127109,25-Oct,9-Dec,6,5,6,5,25-Oct,9-Dec,6.065605738,4-Nov,4-Dec,6,5,6,5,4-Nov,4-Dec,5.108263106,7-Feb,22-Feb,5,6,5,6,7-Feb,22-Feb,2.569265382
OMCL,Omnicell Inc,102,FALSE,2009,,21-Apr,5-Jul,5,5,6,6,21-Apr,5-Jul,6.944912902,13-May,12-Jul,7,4,7,4,13-May,12-Jul,7.129629932,2-Nov,17-Dec,7,4,7,4,2-Nov,17-Dec,6.028692251,6-Nov,6-Dec,7,4,7,4,6-Nov,6-Dec,6.114758736,5-Feb,20-Feb,5,6,5,6,5-Feb,20-Feb,3.342144318
OMER,Omeros Corp,11.89000034,FALSE,2009,,4-Feb,19-Apr,7,7,4,4,4-Feb,19-Apr,6.8464633,2-Nov,1-Jan,5,6,5,6,2-Nov,1-Jan,3.563183979,30-Jan,15-Mar,5,6,5,6,30-Jan,15-Mar,7.637195473,8-Feb,9-Mar,3,8,3,8,8-Feb,9-Mar,9.486415533,23-Feb,9-Mar,4,7,4,7,23-Feb,9-Mar,10.3827499
OMWDF,Omega World Inc,0.01,FALSE,2009,,12-Feb,27-Apr,1,1,10,10,12-Feb,27-Apr,37.90985785,20-Feb,20-Apr,0,11,0,11,20-Feb,20-Apr,37.90985785,12-Feb,28-Mar,0,11,0,11,12-Feb,28-Mar,30.75858872,26-Feb,27-Mar,0,11,0,11,26-Feb,27-Mar,30.75858872,13-Mar,28-Mar,0,11,0,11,13-Mar,28-Mar,16.47828568
OHI,Omega Healthcare Investors Inc,33.74000168,FALSE,2009,,19-Nov,2-Feb,8,7,3,4,12-Nov,26-Jan,7.737652131,26-May,25-Jul,8,3,8,3,26-May,25-Jul,4.81780363,11-Jun,26-Jul,7,4,6,5,11-Jun,26-Jul,4.894529993,15-Dec,14-Jan,8,3,7,4,15-Dec,14-Jan,4.272257252,24-Mar,8-Apr,7,4,7,4,24-Mar,8-Apr,3.453594947
OFLX,Omega Flex Inc,138.2200012,FALSE,2009,,2-Aug,16-Oct,4,4,7,7,2-Aug,16-Oct,7.294123954,16-Aug,15-Oct,4,7,4,7,16-Aug,15-Oct,6.126588788,4-Jun,19-Jul,3,8,3,8,4-Jun,19-Jul,7.002953727,17-Jun,17-Jul,4,7,4,7,17-Jun,17-Jul,6.337502687,11-Dec,26-Dec,4,7,4,7,15-Jun,30-Jun,3.627504681
OCPNY,Olympus Corp,20.07999992,FALSE,2009,,23-Mar,6-Jun,8,8,3,3,3-Nov,17-Jan,8.886770268,8-Apr,7-Jun,8,3,8,3,8-Apr,7-Jun,6.547581436,13-May,27-Jun,7,4,7,4,13-May,27-Jun,6.437397453,8-May,7-Jun,6,5,6,5,8-May,7-Jun,5.298160502,17-Mar,1-Apr,6,5,6,5,23-May,7-Jun,4.404639258
OCPNF,Olympus Corp,18.5,FALSE,2010,,20-Jan,4-Apr,7,7,3,3,3-Dec,16-Feb,10.17791015,2-Feb,2-Apr,6,4,6,4,18-Nov,17-Jan,11.21433869,20-Feb,5-Apr,5,5,5,5,3-Dec,17-Jan,8.838627198,6-Mar,5-Apr,4,6,4,6,10-Feb,11-Mar,3.068025893,2-Jan,17-Jan,4,6,4,6,2-Jan,17-Jan,5.434319302
ZEUS,Olympic Steel Inc,14.52999973,FALSE,2009,,10-Oct,24-Dec,4,4,7,7,10-Oct,24-Dec,8.479156367,7-Nov,6-Jan,2,9,2,9,7-Nov,6-Jan,10.53795061,9-Nov,24-Dec,2,9,2,9,9-Nov,24-Dec,9.287629831,13-Dec,12-Jan,3,8,3,8,13-Dec,12-Jan,4.074562292,21-Nov,6-Dec,3,8,3,8,21-Nov,6-Dec,4.80318717
OLVRF,Olivut Resources Ltd,0.050000001,FALSE,2009,,20-Dec,5-Mar,7,7,4,4,20-Dec,5-Mar,19.38260362,7-Jan,7-Mar,7,4,7,4,7-Jan,7-Mar,14.13525287,20-Jan,5-Mar,5,6,5,6,20-Jan,5-Mar,16.65494476,28-Jan,27-Feb,7,4,7,4,28-Jan,27-Feb,12.03699514,6-Oct,21-Oct,4,7,4,7,6-Oct,21-Oct,13.4235005
OLVI,Oliveda International Inc,0.066,FALSE,2009,,27-Feb,12-May,4,4,7,7,27-Feb,12-May,13.09904828,16-Feb,16-Apr,3,8,3,8,16-Feb,16-Apr,11.94233336,24-May,8-Jul,3,8,3,8,24-May,8-Jul,21.12543593,18-Mar,17-Apr,1,10,1,10,18-Mar,17-Apr,12.72313876,23-Jun,8-Jul,0,11,0,11,23-Jun,8-Jul,22.27465179
OLN,Olin Corp,21.34000015,FALSE,2009,,1-Feb,16-Apr,6,6,5,5,4-Feb,19-Apr,7.308266065,27-Feb,27-Apr,6,5,6,5,27-Feb,27-Apr,9.174201513,14-Mar,28-Apr,6,5,6,5,14-Mar,28-Apr,11.38110253,22-Mar,21-Apr,6,5,6,5,22-Mar,21-Apr,8.145893918,29-Oct,13-Nov,7,4,7,4,21-Aug,5-Sep,3.624188025
OSBC,Old Second Bancorp Inc,9.789999962,FALSE,2009,,24-Mar,7-Jun,6,6,5,5,24-Mar,7-Jun,5.755344995,24-Aug,23-Oct,6,5,6,5,24-Aug,23-Oct,8.401733835,17-Mar,1-May,5,6,5,6,17-Mar,1-May,7.987008973,24-Mar,23-Apr,5,6,5,6,24-Mar,23-Apr,4.199019684,23-Mar,7-Apr,5,6,5,6,23-Mar,7-Apr,3.686119585
ORI,Old Republic International Corp,18.14999962,FALSE,2009,,14-Oct,28-Dec,7,6,4,5,12-Aug,26-Oct,3.339862872,30-Oct,29-Dec,6,5,6,5,3-Mar,2-May,3.234033026,28-Oct,12-Dec,8,3,7,4,18-Mar,2-May,4.474679385,27-Mar,26-Apr,6,5,6,5,27-Mar,26-Apr,3.154974965,24-Mar,8-Apr,4,7,4,7,24-Mar,8-Apr,2.792320648
OPOF,Old Point Financial Corp,16.98999977,FALSE,2009,,19-Mar,2-Jun,8,7,3,4,22-Oct,5-Jan,2.282128273,10-Nov,9-Jan,7,4,7,4,10-Nov,9-Jan,3.995186813,21-May,5-Jul,8,3,8,3,28-Jun,12-Aug,1.390581262,10-Nov,10-Dec,7,4,7,4,3-Jan,2-Feb,1.641523234,10-Nov,25-Nov,5,6,5,6,10-Nov,25-Nov,2.848957559
ONB,Old National Bancorp,16.32999992,FALSE,2009,,22-Sep,6-Dec,5,4,6,7,22-Sep,6-Dec,6.968180453,3-Oct,2-Dec,4,7,4,7,3-Oct,2-Dec,6.339997355,17-Oct,1-Dec,4,7,4,7,17-Oct,1-Dec,4.90459382,20-Aug,19-Sep,4,7,4,7,22-Aug,21-Sep,2.105799143,23-Mar,7-Apr,4,7,4,7,23-Mar,7-Apr,1.857307189
OLDF,Old Forge Bank PA,84,FALSE,2009,,21-Jan,5-Apr,0,0,11,11,21-Jan,5-Apr,0.460122699,21-Jan,21-Mar,0,11,0,11,21-Jan,21-Mar,0.460122699,23-Jan,8-Mar,0,11,0,11,23-Jan,8-Mar,0.460122699,21-Jan,20-Feb,0,11,0,11,21-Jan,20-Feb,0.555555556,2-Jan,17-Jan,0,11,0,11,2-Jan,17-Jan,0
ODFL,Old Dominion Freight Line Inc,204.5,FALSE,2009,,30-Sep,14-Dec,10,10,1,1,30-Sep,14-Dec,8.666449065,15-Jul,13-Sep,9,2,9,2,15-Jul,13-Sep,6.523310356,18-Oct,2-Dec,7,4,7,4,18-Oct,2-Dec,7.86355583,31-Oct,30-Nov,8,3,8,3,31-Oct,30-Nov,5.765801233,30-Oct,14-Nov,7,4,7,4,30-Oct,14-Nov,4.090945707
OLMIY,Olam International Ltd,20.81999969,FALSE,2009,,20-Feb,5-May,6,6,5,5,30-Aug,13-Nov,0.472540721,10-Sep,9-Nov,6,5,6,5,10-Sep,9-Nov,3.044918682,20-Jul,3-Sep,7,4,7,4,27-Dec,10-Feb,2.795465776,22-Feb,23-Mar,5,6,5,6,25-Aug,24-Sep,0.792627888,30-Jan,14-Feb,6,5,6,5,30-Jan,14-Feb,-0.486639907
OLMIF,Olam International Ltd,0.99000001,FALSE,2009,,19-Jun,2-Sep,6,6,5,5,21-Feb,6-May,6.96180532,8-Mar,7-May,6,5,6,5,27-Feb,27-Apr,2.718734998,8-Mar,22-Apr,6,5,6,5,8-Mar,22-Apr,4.160135004,9-Oct,8-Nov,6,5,6,5,28-Feb,29-Mar,3.790668398,29-Apr,14-May,9,2,9,2,31-Dec,15-Jan,2.047109173
OJIPY,Oji Holdings Corp,47.45999908,FALSE,2010,,25-Nov,8-Feb,5,5,5,5,25-Nov,8-Feb,1.132925486,12-Nov,11-Jan,5,5,5,5,12-Nov,11-Jan,0.744983237,6-Sep,21-Oct,5,5,5,5,25-Nov,9-Jan,1.637586953,4-Sep,4-Oct,5,5,5,5,5-Dec,4-Jan,2.30414422,20-Mar,4-Apr,3,7,3,7,16-Apr,1-May,1.31723224
ODC,Oil-Dri Corp of America,35.04999924,FALSE,2009,,14-Oct,28-Dec,3,2,8,9,14-Oct,28-Dec,5.912143893,30-Oct,29-Dec,3,8,3,8,29-Oct,28-Dec,4.931831298,13-Jun,28-Jul,4,7,4,7,13-Jun,28-Jul,5.296812334,15-Jun,15-Jul,3,8,3,8,15-Jun,15-Jul,4.449315762,20-Jun,5-Jul,5,6,5,6,20-Jun,5-Jul,3.806477438
OIS,Oil States International Inc,4.059999943,FALSE,2009,,13-Mar,27-May,6,6,5,5,13-Mar,27-May,12.67582112,15-Mar,14-May,5,6,5,6,15-Mar,14-May,12.16259974,20-Mar,4-May,5,6,5,6,20-Mar,4-May,12.84524034,2-Apr,2-May,6,5,6,5,2-Apr,2-May,11.36022455,17-Apr,2-May,7,4,7,4,17-Apr,2-May,7.226065995
OISHY,Oil Search Ltd,13.93999958,FALSE,2010,,11-Dec,24-Feb,6,6,4,4,11-Dec,24-Feb,4.83892517,17-Feb,17-Apr,6,4,6,4,17-Feb,17-Apr,-9.15649261,23-Mar,7-May,5,5,5,5,23-Mar,7-May,6.679779806,31-Mar,30-Apr,5,5,5,5,31-Mar,30-Apr,5.517417156,31-Mar,15-Apr,6,4,6,4,31-Mar,15-Apr,4.667681039
OISHF,Oil Search Ltd,2.75999999,FALSE,2010,,14-Dec,27-Feb,6,6,4,4,14-Dec,27-Feb,5.660942174,16-Dec,14-Feb,7,3,7,3,16-Dec,14-Feb,3.019671241,15-Mar,29-Apr,5,5,5,5,15-Mar,29-Apr,6.781028801,4-Apr,4-May,5,5,5,5,4-Apr,4-May,4.821488177,13-Feb,28-Feb,6,4,6,4,13-Feb,28-Feb,3.963097629
