symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
UFPT,UFP Technologies Inc,43.79999924,FALSE,2009,,26-May,9-Aug,7,7,4,4,26-May,9-Aug,9.398234561,20-May,19-Jul,7,4,7,4,20-May,19-Jul,7.507196875,2-Jun,17-Jul,8,3,8,3,2-Jun,17-Jul,5.471403854,9-Jul,8-Aug,7,4,7,4,9-Jul,8-Aug,4.937286601,6-Feb,21-Feb,5,6,5,6,6-Feb,21-Feb,3.65118273
UFPI,UFP Industries Inc,54.25,FALSE,2009,,28-Jun,11-Sep,6,6,5,5,28-Jun,11-Sep,6.227375079,13-Jul,11-Sep,7,4,7,4,13-Jul,11-Sep,5.420047172,22-Oct,6-Dec,5,6,5,6,7-Jun,22-Jul,5.265621686,27-Jan,26-Feb,8,3,8,3,27-Jan,26-Feb,3.22461669,26-Oct,10-Nov,7,4,7,4,26-Oct,10-Nov,2.294486062
UEXCF,UEX Corp,0.109999999,FALSE,2009,,25-Oct,8-Jan,4,4,7,7,25-Oct,8-Jan,15.70757511,6-Nov,5-Jan,3,8,3,8,6-Nov,5-Jan,12.78191719,28-Dec,11-Feb,6,5,6,5,28-Dec,11-Feb,13.46434979,8-Dec,7-Jan,5,6,5,6,8-Dec,7-Jan,13.84854029,23-May,7-Jun,4,7,4,7,23-May,7-Jun,9.911621562
UDR,UDR Inc,38.79999924,FALSE,2009,,14-Mar,28-May,7,6,4,5,21-May,4-Aug,3.924878373,20-May,19-Jul,9,2,9,2,22-May,21-Jul,3.529809895,6-Oct,20-Nov,8,3,7,4,24-Jun,8-Aug,4.420773334,15-Mar,14-Apr,7,4,6,5,9-Mar,8-Apr,2.176402476,21-Apr,6-May,5,6,4,7,21-Apr,6-May,2.907266428
UDRGY,UDG Healthcare PLC,17.20000076,FALSE,2009,,30-Apr,14-Jul,1,1,8,8,30-Apr,14-Jul,7.294641728,15-May,14-Jul,1,8,1,8,15-May,14-Jul,7.294641728,30-May,14-Jul,1,8,1,8,30-May,14-Jul,7.294641728,14-May,13-Jun,0,9,0,9,14-May,13-Jun,3.695383914,29-May,13-Jun,0,9,0,9,29-May,13-Jun,3.695383914
UURAF,Ucore Rare Metals Inc,0.07,FALSE,2010,,17-May,31-Jul,6,6,4,4,17-May,31-Jul,11.82622793,16-May,15-Jul,6,4,6,4,16-May,15-Jul,5.78440542,21-Dec,4-Feb,7,3,7,3,21-Dec,4-Feb,8.603924931,10-Dec,9-Jan,5,5,5,5,10-Dec,9-Jan,10.12128528,17-Dec,1-Jan,5,5,5,5,17-Dec,1-Jan,12.62482556
UCBJF,UCB SA,111.8499985,FALSE,2009,,3-Nov,17-Jan,8,8,3,3,3-Nov,17-Jan,3.906473877,12-Mar,11-May,8,3,8,3,3-Nov,2-Jan,1.074214352,18-Mar,2-May,8,3,8,3,3-Nov,18-Dec,2.189236133,8-Jan,7-Feb,8,3,8,3,8-Jan,7-Feb,1.851165298,24-Apr,9-May,4,7,4,7,5-Sep,20-Sep,3.699092207
UBSFY,Ubisoft Entertainment,19.05999947,FALSE,2010,,23-Jan,7-Apr,6,6,4,4,23-Jan,7-Apr,6.132762748,30-May,29-Jul,7,3,7,3,30-May,29-Jul,5.99764024,17-Mar,1-May,7,3,7,3,17-Mar,1-May,3.331144167,28-Jun,28-Jul,6,4,6,4,28-Jun,28-Jul,5.754037733,28-May,12-Jun,6,4,6,4,28-May,12-Jun,5.308172085
UBSFF,Ubisoft Entertainment,96,FALSE,2010,,28-May,11-Aug,8,8,2,2,28-May,11-Aug,6.440944234,3-Jul,1-Sep,7,3,7,3,3-Jul,1-Sep,4.378134273,17-Mar,1-May,7,3,7,3,17-Mar,1-May,4.196716107,28-Jun,28-Jul,6,4,6,4,28-Jun,28-Jul,6.872308711,30-Mar,14-Apr,6,4,6,4,30-Mar,14-Apr,2.129228452
UBNC,UB Bancorp,10.75,FALSE,2009,,24-Apr,8-Jul,8,8,3,3,24-Apr,8-Jul,6.147713979,24-Apr,23-Jun,6,5,6,5,24-Apr,23-Jun,7.088546444,31-Oct,15-Dec,6,5,6,5,31-Oct,15-Dec,2.926854731,28-Nov,28-Dec,5,6,5,6,24-Apr,24-May,3.860244824,9-Jun,24-Jun,4,7,4,7,24-Apr,9-May,2.667779349
UWEFF,U3O8 Corp,0.109999999,FALSE,2009,,8-Nov,22-Jan,4,4,7,7,8-Nov,22-Jan,15.80571612,22-Nov,21-Jan,4,7,4,7,22-Nov,21-Jan,19.50046492,10-Dec,24-Jan,5,6,5,6,10-Dec,24-Jan,19.480253,21-Dec,20-Jan,6,5,6,5,21-Dec,20-Jan,22.28810707,12-Jul,27-Jul,5,6,5,6,12-Jul,27-Jul,6.769242722
USAU,U.S. Gold Corp,9.090000153,FALSE,2009,,29-Oct,12-Jan,6,6,5,5,29-Oct,12-Jan,-3.443160606,11-Nov,10-Jan,7,4,7,4,11-Nov,10-Jan,2.089797131,20-Dec,3-Feb,5,6,5,6,20-Dec,3-Feb,4.978404288,16-Dec,15-Jan,6,5,6,5,16-Dec,15-Jan,4.775249492,1-Sep,16-Sep,7,4,7,4,1-Sep,16-Sep,4.562420674
USB,U.S. Bancorp,43.24000168,FALSE,2009,,20-May,3-Aug,6,6,5,5,23-May,6-Aug,3.881732238,2-Oct,1-Dec,8,3,8,3,2-Oct,1-Dec,7.389008831,18-Oct,2-Dec,6,5,6,5,18-Oct,2-Dec,5.420129638,26-Jun,26-Jul,7,4,7,4,27-Jun,27-Jul,4.47577075,18-Apr,3-May,7,4,7,4,18-Apr,3-May,3.690997019
SWRL,U-Swirl Inc,0.0062,FALSE,2009,,17-Jul,30-Sep,7,7,4,4,17-Jul,30-Sep,2.941688993,20-Jul,18-Sep,4,7,4,7,20-Jul,18-Sep,2.642391647,17-Aug,1-Oct,7,4,7,4,17-Aug,1-Oct,14.05698078,14-Aug,13-Sep,7,4,7,4,14-Aug,13-Sep,17.26906257,14-Aug,29-Aug,5,6,5,6,14-Aug,29-Aug,13.80022291
