symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
PROM,Propel Media Inc,0.059999999,FALSE,2009,,4-Jan,19-Mar,6,6,5,5,4-Jan,19-Mar,4.480499077,6-Dec,4-Feb,5,6,5,6,6-Dec,4-Feb,13.30859432,24-Dec,7-Feb,4,7,4,7,24-Dec,7-Feb,17.94505705,20-Dec,19-Jan,4,7,4,7,20-Dec,19-Jan,12.11883874,31-Jul,15-Aug,4,7,4,7,31-Jul,15-Aug,17.04078869
PUODY,Promotora Y Operadora de Infraestructura SAB de CV,158.3399963,FALSE,2009,,12-Dec,25-Feb,9,9,2,2,12-Dec,25-Feb,5.846750051,24-May,23-Jul,9,2,9,2,24-May,23-Jul,6.950635728,18-Mar,2-May,7,4,7,4,18-Mar,2-May,9.79140918,23-Mar,22-Apr,9,2,9,2,23-Mar,22-Apr,6.368649449,17-Mar,1-Apr,7,4,7,4,27-Aug,11-Sep,4.062120527
PRISY,Promotora de Informaciones SA,0.954999983,FALSE,2010,,17-Nov,31-Jan,6,5,4,5,17-Nov,31-Jan,7.279481023,26-Oct,25-Dec,6,4,5,5,26-Oct,25-Dec,-0.015957154,28-Dec,11-Feb,4,6,4,6,28-Dec,11-Feb,4.853491343,29-Dec,28-Jan,4,6,4,6,29-Dec,28-Jan,4.978660645,21-Nov,6-Dec,5,5,5,5,21-Nov,6-Dec,4.606537169
GPOPF,Promotora de Informaciones SA,0.550000012,FALSE,2010,,4-Oct,18-Dec,3,3,7,7,4-Oct,18-Dec,0.352270289,30-Dec,28-Feb,3,7,3,7,30-Dec,28-Feb,-3.033877578,16-Jan,1-Mar,2,8,2,8,16-Jan,1-Mar,3.061289203,23-Sep,23-Oct,2,8,2,8,23-Sep,23-Oct,5.650546778,4-Oct,19-Oct,1,9,1,9,4-Oct,19-Oct,7.609245218
ARFXF,ProMIS Neurosciences Inc,0.078900002,FALSE,2009,,9-May,23-Jul,5,5,6,6,9-May,23-Jul,9.821902152,14-Jun,13-Aug,5,6,5,6,14-Jun,13-Aug,12.89893978,7-Jun,22-Jul,6,5,6,5,7-Jun,22-Jul,16.58102422,23-Jun,23-Jul,6,5,6,5,23-Jun,23-Jul,12.45414906,8-Jul,23-Jul,5,6,5,6,8-Jul,23-Jul,13.219033
PLD,Prologis Inc,100.25,FALSE,2009,,11-Aug,25-Oct,6,6,5,5,28-Feb,13-May,8.966628356,27-Feb,27-Apr,6,5,6,5,9-Mar,8-May,8.367882662,7-Mar,21-Apr,7,4,7,4,9-Mar,23-Apr,8.072506876,9-Mar,8-Apr,8,3,8,3,9-Mar,8-Apr,6.818136384,24-Mar,8-Apr,7,4,7,4,24-Mar,8-Apr,5.157294785
PGRD,Proguard Acquisition Corp,0.100000001,FALSE,2009,,17-Dec,2-Mar,4,4,7,7,17-Dec,2-Mar,7.654580719,5-Jan,5-Mar,5,6,5,6,5-Jan,5-Mar,15.61868683,20-Jan,5-Mar,4,7,4,7,20-Jan,5-Mar,7.105219691,4-Feb,5-Mar,2,9,2,9,4-Feb,5-Mar,8.377146479,24-Apr,9-May,2,9,2,9,24-Apr,9-May,3.658008261
ASHXF,Progressive Planet Solutions Inc,0.035,FALSE,2010,,26-Nov,9-Feb,2,2,8,8,26-Nov,9-Feb,2.873826833,23-Mar,22-May,2,8,2,8,23-Mar,22-May,9.726611885,5-Apr,20-May,5,5,5,5,5-Apr,20-May,6.619458574,22-Apr,22-May,2,8,2,8,22-Apr,22-May,6.751635648,6-May,21-May,2,8,2,8,6-May,21-May,6.86841858
PGR,Progressive Corp,94.31999969,FALSE,2009,,22-Jan,6-Apr,9,8,2,3,3-Feb,18-Apr,9.645349844,22-Feb,22-Apr,9,2,8,3,22-Feb,22-Apr,5.939290895,27-Jan,12-Mar,8,3,6,5,3-Feb,19-Mar,6.640968052,24-Jan,23-Feb,6,5,6,5,28-Jan,27-Feb,3.416166326,3-Feb,18-Feb,6,5,6,5,3-Feb,18-Feb,3.948502003
RXMD,Progressive Care Inc,0.032749999,FALSE,2010,,10-Nov,24-Jan,5,5,5,5,10-Nov,24-Jan,19.62901285,10-Nov,9-Jan,5,5,5,5,10-Nov,9-Jan,20.01544452,25-Nov,9-Jan,5,5,5,5,25-Nov,9-Jan,16.17342551,22-Jun,22-Jul,5,5,5,5,22-Jun,22-Jul,13.75060716,8-Feb,23-Feb,3,7,3,7,8-Feb,23-Feb,20.18309236
PRGS,Progress Software Corp,39.54000092,FALSE,2009,,12-Nov,26-Jan,5,5,6,6,13-Nov,27-Jan,6.833158767,6-Oct,5-Dec,7,4,7,4,6-Oct,5-Dec,5.623859805,8-Oct,22-Nov,6,5,6,5,8-Oct,22-Nov,4.779251275,24-Jun,24-Jul,7,4,7,4,24-Jun,24-Jul,5.671695924,23-Jun,8-Jul,6,5,6,5,23-Jun,8-Jul,4.513804539
PGNX,Progenics Pharmaceuticals Inc,4.099999905,FALSE,2009,,5-May,19-Jul,7,7,4,4,5-May,19-Jul,8.614175607,23-May,22-Jul,6,5,6,5,23-May,22-Jul,15.25989929,24-May,8-Jul,5,6,5,6,24-May,8-Jul,11.78799501,23-May,22-Jun,6,5,6,5,23-May,22-Jun,10.66055651,24-Jun,9-Jul,8,3,8,3,24-Jun,9-Jul,5.431249109
PFIE,Profire Energy Inc,0.809800029,FALSE,2010,,11-Feb,26-Apr,7,7,3,3,11-Feb,26-Apr,6.07300519,13-Apr,12-Jun,5,5,5,5,13-Apr,12-Jun,12.75978693,13-Apr,28-May,6,4,6,4,13-Apr,28-May,13.1596371,17-Apr,17-May,7,3,7,3,17-Apr,17-May,9.036350304,16-Aug,31-Aug,4,6,4,6,16-Aug,31-Aug,7.066547815
PCYN,Procyon Corp,0.280000001,FALSE,2009,,20-Dec,5-Mar,7,7,4,4,20-Dec,5-Mar,-11.74594208,17-Dec,15-Feb,8,3,8,3,17-Dec,15-Feb,22.93722732,2-Jan,16-Feb,8,3,8,3,2-Jan,16-Feb,5.295391602,16-Jan,15-Feb,6,5,6,5,16-Jan,15-Feb,14.52579527,18-Sep,3-Oct,3,8,3,8,18-Sep,3-Oct,8.359661612
PG,Procter & Gamble Co,142.0700073,FALSE,2009,,25-Jun,8-Sep,6,6,5,5,22-Oct,5-Jan,2.790492762,23-May,22-Jul,6,5,5,6,23-May,22-Jul,3.576654226,11-Jun,26-Jul,6,5,6,5,13-Jun,28-Jul,2.722322138,27-Jun,27-Jul,7,4,6,5,28-Jun,28-Jul,3.322517663,5-Jul,20-Jul,3,8,3,8,5-Jul,20-Jul,2.387397409
PRMK,Proconcept Marketing Group Inc,0.0099,FALSE,2010,,15-Jun,29-Aug,3,3,6,6,15-Jun,29-Aug,12.91967598,10-Jun,9-Aug,2,7,2,7,10-Jun,9-Aug,16.2670183,26-Jun,10-Aug,1,8,1,8,26-Jun,10-Aug,8.086374519,8-Jun,8-Jul,2,7,2,7,8-Jun,8-Jul,4.017697889,27-Sep,12-Oct,0,9,0,9,27-Sep,12-Oct,7.2239006
PROBF,Probe Metals Inc,1.25,FALSE,2009,,7-May,21-Jul,4,4,7,7,7-May,21-Jul,18.94660497,14-May,13-Jul,4,7,4,7,14-May,13-Jul,11.97530907,7-Aug,21-Sep,6,5,6,5,7-Aug,21-Sep,13.88182773,9-May,8-Jun,7,4,7,4,9-May,8-Jun,10.17287418,8-Aug,23-Aug,5,6,5,6,8-Aug,23-Aug,6.909306826
PRA,ProAssurance Corp,16.03000069,FALSE,2009,,20-May,3-Aug,7,7,4,4,20-May,3-Aug,3.646749319,19-May,18-Jul,6,5,6,5,19-May,18-Jul,4.534650808,12-Jun,27-Jul,4,7,4,7,12-Jun,27-Jul,3.549810076,22-Jun,22-Jul,4,7,4,7,22-Jun,22-Jul,4.296069967,30-Jun,15-Jul,6,5,6,5,30-Jun,15-Jul,2.500355772
HUBWF,Proactis SA,0.209999993,FALSE,2009,,3-Apr,17-Jun,3,3,7,7,3-Apr,17-Jun,6.576409623,3-Apr,2-Jun,2,8,2,8,3-Apr,2-Jun,7.011155485,8-Apr,23-May,2,8,2,8,8-Apr,23-May,7.004741076,23-Apr,23-May,1,9,1,9,23-Apr,23-May,5.216701401,26-Apr,11-May,1,9,1,9,26-Apr,11-May,3.655035107
PDEX,Pro-Dex Inc,35.59999847,FALSE,2009,,14-Aug,28-Oct,7,7,4,4,14-Aug,28-Oct,15.99986872,14-Aug,13-Oct,6,5,6,5,14-Aug,13-Oct,12.52265962,13-Aug,27-Sep,6,5,6,5,13-Aug,27-Sep,15.63873981,24-Aug,23-Sep,6,5,6,5,24-Aug,23-Sep,15.85144644,10-Apr,25-Apr,5,6,5,6,10-Apr,25-Apr,3.114088563
PRZM,Prism Technologies Group Inc,0.02,FALSE,2009,,16-Dec,1-Mar,6,5,5,6,16-Dec,1-Mar,1.360522763,18-Apr,17-Jun,6,5,6,5,8-Sep,7-Nov,-7.306691928,16-Dec,30-Jan,5,6,5,6,15-Dec,29-Jan,9.011492815,23-May,22-Jun,7,4,7,4,23-May,22-Jun,8.672389647,5-Jun,20-Jun,7,4,7,4,5-Jun,20-Jun,6.41998933
PFG,Principal Financial Group Inc,48.11000061,FALSE,2009,,18-May,1-Aug,5,5,6,6,29-May,12-Aug,3.554478762,2-Oct,1-Dec,5,6,5,6,3-Jun,2-Aug,6.606360586,16-Mar,30-Apr,5,6,5,6,16-Mar,30-Apr,8.241630954,31-Mar,30-Apr,5,6,5,6,31-Mar,30-Apr,6.748366896,15-Apr,30-Apr,8,3,8,3,15-Apr,30-Apr,3.705202139
PIAC,Princeton Capital Corp,0.140000001,FALSE,2009,,12-Feb,27-Apr,7,7,4,4,12-Feb,27-Apr,3.105407896,26-Jun,25-Aug,5,6,5,6,26-Jun,25-Aug,11.43921285,2-Jul,16-Aug,5,6,5,6,2-Jul,16-Aug,11.65503849,17-Jul,16-Aug,2,9,2,9,17-Jul,16-Aug,10.82741328,1-Aug,16-Aug,2,9,2,9,1-Aug,16-Aug,13.9521826
PRIM,Primoris Services Corp,22.77000046,FALSE,2009,,22-Aug,5-Nov,7,7,4,4,22-Aug,5-Nov,9.416766126,1-Oct,30-Nov,6,5,6,5,1-Oct,30-Nov,11.5508956,14-Oct,28-Nov,6,5,6,5,14-Oct,28-Nov,8.999524262,13-Oct,12-Nov,6,5,6,5,13-Oct,12-Nov,8.233794365,8-Feb,23-Feb,3,8,3,8,8-Feb,23-Feb,3.957668535
PRI,Primerica Inc,128.6399994,FALSE,2010,,19-Sep,3-Dec,6,6,4,4,19-Sep,3-Dec,10.22579493,3-Oct,2-Dec,6,4,6,4,4-Oct,3-Dec,9.771815106,13-Oct,27-Nov,7,3,7,3,13-Oct,27-Nov,8.464291358,1-Nov,1-Dec,6,4,6,4,1-Nov,1-Dec,7.39128199,29-Oct,13-Nov,6,4,6,4,29-Oct,13-Nov,4.806975851
PNRG,PrimeEnergy Resources Corp,62.52999878,FALSE,2009,,12-Aug,26-Oct,6,6,5,5,12-Aug,26-Oct,5.582462007,9-May,8-Jul,6,5,6,5,9-May,8-Jul,5.861267587,16-Aug,30-Sep,6,5,6,5,16-Aug,30-Sep,5.256997989,13-Oct,12-Nov,7,4,7,4,13-Oct,12-Nov,3.952783749,29-May,13-Jun,3,8,3,8,29-May,13-Jun,3.975138125
PRMNF,Prime Mining Corp,1.144999981,FALSE,2010,,8-Nov,22-Jan,4,4,6,6,8-Nov,22-Jan,3.518404473,19-Dec,17-Feb,3,7,3,7,19-Dec,17-Feb,10.80279729,19-Dec,2-Feb,5,5,5,5,19-Dec,2-Feb,14.54256637,11-Apr,11-May,5,5,5,5,11-Apr,11-May,-14.50585403,13-Jun,28-Jun,4,6,4,6,13-Jun,28-Jun,6.674837949
PGCG,Prime Global Capital Group Inc,0.07,FALSE,2010,,12-Mar,26-May,5,5,5,5,12-Mar,26-May,-0.026096691,27-Mar,26-May,4,6,4,6,27-Mar,26-May,3.447971088,12-Aug,26-Sep,3,7,3,7,12-Aug,26-Sep,14.25368821,28-Aug,27-Sep,3,7,3,7,28-Aug,27-Sep,19.27015388,23-Apr,8-May,3,7,3,7,23-Apr,8-May,-7.198495956
PMSO,Primal Solutions Inc,0.0105,FALSE,2009,,22-Feb,7-May,1,1,10,10,22-Feb,7-May,1.86805532,8-Mar,7-May,1,10,1,10,8-Mar,7-May,1.479166209,15-Mar,29-Apr,0,11,0,11,15-Mar,29-Apr,3.918651641,9-Dec,8-Jan,0,11,0,11,9-Dec,8-Jan,4.022818126,22-Apr,7-May,1,10,1,10,22-Apr,7-May,9.374999651
PSMT,Pricesmart Inc,79.37000275,FALSE,2009,,29-Aug,12-Nov,3,3,8,8,29-Aug,12-Nov,8.757871223,14-Jul,12-Sep,3,8,3,8,14-Jul,12-Sep,6.007159988,6-Aug,20-Sep,4,7,3,8,6-Aug,20-Sep,5.412504052,29-Sep,29-Oct,3,8,3,8,29-Sep,29-Oct,4.389638614,26-Aug,10-Sep,5,6,5,6,26-Aug,10-Sep,3.234236865
PRGX,PRGX Global Inc,6.545000076,FALSE,2009,,30-Oct,13-Jan,5,5,6,6,30-Oct,13-Jan,4.896193386,14-Nov,13-Jan,4,7,4,7,14-Nov,13-Jan,4.877122429,7-Dec,21-Jan,2,9,2,9,7-Dec,21-Jan,5.256688636,24-Jun,24-Jul,2,9,2,9,24-Jun,24-Jul,5.890074979,24-Jun,9-Jul,4,7,4,7,24-Jun,9-Jul,4.975206872
PBH,Prestige Consumer Healthcare Inc,36.38000107,FALSE,2009,,28-Feb,13-May,6,6,5,5,28-Feb,13-May,7.416076342,1-Oct,30-Nov,5,6,5,6,1-Oct,30-Nov,5.963411438,9-Nov,24-Dec,5,6,5,6,9-Nov,24-Dec,3.380333864,21-Mar,20-Apr,5,6,5,6,21-Mar,20-Apr,4.370248119,19-Nov,4-Dec,4,7,4,7,19-Nov,4-Dec,3.519836218
PBIO,Pressure BioSciences Inc,1.659999967,FALSE,2009,,29-Dec,14-Mar,10,10,1,1,29-Dec,14-Mar,24.3554557,8-Jan,8-Mar,10,1,10,1,8-Jan,8-Mar,25.77018223,9-Jan,23-Feb,7,4,7,4,9-Jan,23-Feb,23.46410162,18-Jan,17-Feb,7,4,7,4,18-Jan,17-Feb,17.84252534,16-Jan,31-Jan,3,8,3,8,16-Jan,31-Jan,14.39276846
PDNLA,Presidential Realty Corp,0.109999999,FALSE,2009,,29-Sep,13-Dec,5,5,6,6,29-Sep,13-Dec,11.66963087,5-Nov,4-Jan,3,8,3,8,5-Nov,4-Jan,13.42337169,20-Nov,4-Jan,3,8,3,8,17-Dec,31-Jan,13.74658385,9-Nov,9-Dec,3,8,3,8,9-Nov,9-Dec,13.04705108,20-Dec,4-Jan,0,11,0,11,20-Dec,4-Jan,10.47949724
PMPG,Premier Products Group Inc,0.00975,FALSE,2009,,14-Dec,27-Feb,4,4,6,6,14-Dec,27-Feb,15.52661728,13-Dec,11-Feb,4,6,4,6,13-Dec,11-Feb,11.4942154,10-Nov,25-Dec,4,6,4,6,10-Nov,25-Dec,11.71554554,27-Apr,27-May,4,6,4,6,27-Apr,27-May,5.572604767,8-Dec,23-Dec,4,6,4,6,8-Dec,23-Dec,12.99373153
PMOIY,Premier Oil PLC,0.219999999,FALSE,2009,,17-Dec,2-Mar,4,4,7,7,17-Dec,2-Mar,5.500253902,16-Mar,15-May,7,4,7,4,16-Mar,15-May,15.26940535,16-Mar,30-Apr,6,5,6,5,16-Mar,30-Apr,17.4834463,15-Mar,14-Apr,7,4,7,4,15-Mar,14-Apr,13.74607388,15-Mar,30-Mar,7,4,7,4,15-Mar,30-Mar,9.04577264
PMOIF,Premier Oil PLC,0.270000011,FALSE,2010,,19-Dec,4-Mar,5,5,5,5,19-Dec,4-Mar,9.045266674,13-Mar,12-May,7,3,7,3,13-Mar,12-May,13.87757444,24-Mar,8-May,6,4,6,4,24-Mar,8-May,13.43825285,16-Jun,16-Jul,6,4,6,4,16-Jun,16-Jul,7.287047941,10-Jul,25-Jul,5,5,5,5,10-Jul,25-Jul,5.973756449
PIFR,Premier Information Management Inc,0.017999999,FALSE,2009,,29-Dec,14-Mar,6,6,5,5,29-Dec,14-Mar,-36.66666661,21-Oct,20-Dec,4,7,4,7,21-Oct,20-Dec,-44.13156855,2-Jun,17-Jul,2,9,2,9,2-Jun,17-Jul,0.109893017,4-Jun,4-Jul,1,10,1,10,4-Jun,4-Jul,5.333333265,23-Nov,8-Dec,1,10,1,10,23-Nov,8-Dec,30.98809524
PIRGF,Premier Gold Mines Ltd,1.909999967,FALSE,2009,,23-May,6-Aug,5,5,6,6,23-May,6-Aug,13.06500156,12-Jul,10-Sep,5,6,5,6,12-Jul,10-Sep,9.423622994,10-Jul,24-Aug,6,5,6,5,10-Jul,24-Aug,7.805746384,22-Jan,21-Feb,5,6,5,6,22-Jan,21-Feb,8.582275844,18-Apr,3-May,6,5,6,5,18-Apr,3-May,4.642438627
PRRFY,Premier Foods PLC,5.78000021,FALSE,2010,,19-Nov,2-Feb,5,5,5,5,19-Nov,2-Feb,11.21076211,10-Dec,8-Feb,5,5,5,5,10-Dec,8-Feb,12.69057711,9-Dec,23-Jan,5,5,5,5,9-Dec,23-Jan,9.60817373,20-Dec,19-Jan,5,5,5,5,20-Dec,19-Jan,7.083897372,21-Dec,5-Jan,5,5,5,5,21-Dec,5-Jan,4.21613514
PFODF,Premier Foods PLC,1.139999986,FALSE,2009,,21-Jan,5-Apr,6,6,5,5,21-Jan,5-Apr,8.721191016,5-Dec,3-Feb,5,6,5,6,5-Dec,3-Feb,7.916136186,20-Dec,3-Feb,5,6,5,6,20-Dec,3-Feb,9.727387906,12-Dec,11-Jan,5,6,5,6,12-Dec,11-Jan,6.550168935,21-Mar,5-Apr,6,5,6,5,21-Mar,5-Apr,11.38517752
PFC,Premier Financial Corp,20.87999916,FALSE,2009,,31-Jan,15-Apr,7,7,4,4,31-Jan,15-Apr,-1.928406896,4-Feb,4-Apr,7,4,7,4,4-Feb,4-Apr,-6.34570888,13-Apr,28-May,6,5,6,5,13-Apr,28-May,6.723848493,12-Apr,12-May,6,5,6,5,12-Apr,12-May,6.276942242,15-Apr,30-Apr,5,6,5,6,15-Apr,30-Apr,6.744203828
PFBI,Premier Financial Bancorp Inc,13.89999962,FALSE,2009,,15-Mar,29-May,6,6,5,5,15-Mar,29-May,7.314157177,23-Mar,22-May,6,5,5,6,23-Mar,22-May,7.371260922,18-Mar,2-May,5,6,5,6,18-Mar,2-May,8.222298785,30-Mar,29-Apr,5,6,5,6,30-Mar,29-Apr,3.661966409,30-May,14-Jun,6,5,6,5,30-May,14-Jun,3.495542889
PLPC,Preformed Line Products Co,59.61999893,FALSE,2009,,8-Oct,22-Dec,3,3,8,8,8-Oct,22-Dec,11.20571046,26-Oct,25-Dec,4,7,4,7,26-Oct,25-Dec,7.41844129,25-Sep,9-Nov,4,7,4,7,26-Sep,10-Nov,10.55362091,10-Oct,9-Nov,4,7,4,7,10-Oct,9-Nov,10.06059222,25-Oct,9-Nov,6,5,6,5,25-Oct,9-Nov,7.040298125
PFBC,Preferred Bank,37.84999847,FALSE,2009,,23-Mar,6-Jun,7,7,4,4,23-Mar,6-Jun,5.007967933,22-Dec,20-Feb,6,5,6,5,22-Dec,20-Feb,6.74912119,19-Dec,2-Feb,7,4,7,4,19-Dec,2-Feb,6.814415943,29-Mar,28-Apr,8,3,8,3,29-Mar,28-Apr,5.671364895,15-Apr,30-Apr,6,5,6,5,15-Apr,30-Apr,3.545598428
PRED,Predictive Technology Group Inc,0.130500004,FALSE,2009,,16-Nov,30-Jan,4,4,7,7,16-Nov,30-Jan,3.383617936,3-Dec,1-Feb,5,6,5,6,3-Dec,1-Feb,1.620794252,21-Dec,4-Feb,6,5,6,5,21-Dec,4-Feb,9.813791065,30-Dec,29-Jan,6,5,6,5,30-Dec,29-Jan,18.55760348,13-Jan,28-Jan,4,7,4,7,13-Jan,28-Jan,15.23747639
POAI,Predictive Oncology Inc,0.697000027,FALSE,2010,,23-May,6-Aug,2,2,8,8,23-May,6-Aug,11.50064582,22-May,21-Jul,3,7,3,7,22-May,21-Jul,12.90305306,24-Jun,8-Aug,4,6,4,6,24-Jun,8-Aug,17.92482713,1-Jul,31-Jul,2,8,2,8,1-Jul,31-Jul,14.20963043,6-Jul,21-Jul,4,6,4,6,6-Jul,21-Jul,12.53185427
PEYE,Precision Optics Corp Inc,1.25999999,FALSE,2009,,28-Mar,11-Jun,4,4,7,7,28-Mar,11-Jun,17.45343508,11-May,10-Jul,6,5,6,5,11-May,10-Jul,13.51315014,27-May,11-Jul,6,5,6,5,27-May,11-Jul,11.00761658,18-Jan,17-Feb,3,8,3,8,18-Jan,17-Feb,15.90099433,22-Jun,7-Jul,2,9,2,9,22-Jun,7-Jul,6.694441582
PDS,Precision Drilling Corp,17.05999947,FALSE,2009,,8-Dec,21-Feb,7,7,4,4,8-Dec,21-Feb,11.40897418,22-Dec,20-Feb,8,3,8,3,22-Dec,20-Feb,7.382559266,14-Mar,28-Apr,8,3,8,3,14-Mar,28-Apr,10.47018079,28-Mar,27-Apr,6,5,6,5,28-Mar,27-Apr,9.295517491,29-Mar,13-Apr,7,4,7,4,29-Mar,13-Apr,6.444336836
PSGFF,Precious Shipping PCL,0.159999996,FALSE,2009,,3-Feb,18-Apr,7,5,4,6,29-Jul,12-Oct,6.936255953,3-Feb,3-Apr,6,5,5,6,13-Aug,12-Oct,7.401231332,3-Feb,19-Mar,5,6,4,7,13-Sep,28-Oct,3.146209351,11-Sep,11-Oct,3,8,4,7,9-Sep,9-Oct,7.518992427,19-Sep,4-Oct,2,9,3,8,17-Sep,2-Oct,7.48424394
PMMTF,Precious Metals and Mining Trust,1.769999981,FALSE,2009,,16-Jun,30-Aug,7,7,4,4,16-Jun,30-Aug,8.043461804,26-Jun,25-Aug,8,3,8,3,26-Jun,25-Aug,10.04383646,23-Jun,7-Aug,6,5,6,5,20-Dec,3-Feb,7.133073842,16-Dec,15-Jan,7,4,7,4,16-Dec,15-Jan,6.625283651,15-Feb,1-Mar,7,4,7,4,6-Aug,21-Aug,6.322625315
PRTR,Precicion Trim Inc,0.150000006,FALSE,2009,,2-Jan,17-Mar,4,4,7,7,2-Jan,17-Mar,10.05509945,2-Jan,2-Mar,4,7,4,7,2-Jan,2-Mar,12.72939824,25-Jan,10-Mar,2,9,2,9,25-Jan,10-Mar,9.799017153,9-Feb,10-Mar,1,10,1,10,9-Feb,10-Mar,17.50358527,23-Feb,9-Mar,1,10,1,10,23-Feb,9-Mar,6.873598143
PRAA,PRA Group Inc,39.97000122,FALSE,2009,,8-Apr,22-Jun,7,7,4,4,8-Apr,22-Jun,11.33389983,23-Apr,22-Jun,8,3,8,3,23-Apr,22-Jun,8.865728453,9-May,23-Jun,6,5,6,5,9-May,23-Jun,5.393704246,23-May,22-Jun,3,8,3,8,23-May,22-Jun,5.802104161,6-Feb,21-Feb,6,5,6,5,6-Feb,21-Feb,4.929101361
PPL,PPL Corp,29.23999977,FALSE,2009,,26-Aug,9-Nov,5,5,6,6,26-Aug,9-Nov,3.053422381,26-Aug,25-Oct,5,6,5,6,26-Aug,25-Oct,2.620062757,13-Sep,28-Oct,6,5,6,5,9-Sep,24-Oct,3.159982497,3-Oct,2-Nov,5,6,5,6,3-Oct,2-Nov,1.692626309,9-Oct,24-Oct,7,4,7,4,7-Oct,22-Oct,1.892409084
PPG,PPG Industries Inc,142.9600067,FALSE,2009,,14-Oct,28-Dec,8,8,3,3,14-Oct,28-Dec,7.184743059,9-Oct,8-Dec,7,4,7,4,9-Oct,8-Dec,7.380783417,12-Oct,26-Nov,6,5,6,5,12-Oct,26-Nov,6.351131025,12-Oct,11-Nov,7,4,7,4,12-Oct,11-Nov,6.5338265,11-Oct,26-Oct,4,7,4,7,11-Oct,26-Oct,3.720995093
PPCLY,PPC Ltd,0.07,FALSE,2009,,8-Jul,21-Sep,4,4,7,7,8-Jul,21-Sep,-3.978702714,16-Mar,15-May,4,7,4,7,16-Mar,15-May,-4.496195988,6-Dec,20-Jan,4,7,4,7,30-Mar,14-May,1.446222804,9-Dec,8-Jan,5,6,4,7,10-Dec,9-Jan,5.734736977,21-Dec,5-Jan,3,8,2,9,21-Dec,5-Jan,2.58744216
PWON,Powin Energy Corp,1.5,FALSE,2010,,26-May,9-Aug,4,4,6,6,26-May,9-Aug,15.4218215,23-Apr,22-Jun,3,7,3,7,23-Apr,22-Jun,12.03467702,24-Apr,8-Jun,2,8,2,8,24-Apr,8-Jun,-15.00316288,27-May,26-Jun,1,9,1,9,27-May,26-Jun,16.40110306,19-May,3-Jun,1,9,1,9,19-May,3-Jun,16.64882391
PWVI,PowerVerde Inc,0.819999993,FALSE,2009,,9-Jun,23-Aug,8,8,3,3,9-Jun,23-Aug,12.64942203,24-Dec,22-Feb,7,4,7,4,24-Dec,22-Feb,20.52246662,29-Dec,12-Feb,5,6,5,6,29-Dec,12-Feb,19.08756463,13-Jan,12-Feb,4,7,4,7,13-Jan,12-Feb,14.36628465,11-May,26-May,3,8,3,8,11-May,26-May,0.839285976
PSFT,Powersafe Technology Corp,0.02,FALSE,2009,,4-Nov,18-Jan,1,1,10,10,4-Nov,18-Jan,2.151263291,4-Nov,3-Jan,1,10,1,10,4-Nov,3-Jan,6.740022008,4-Oct,18-Nov,1,10,1,10,4-Oct,18-Nov,5.731591992,24-Sep,24-Oct,1,9,1,9,24-Sep,24-Oct,0.140461703,4-Nov,19-Nov,1,9,1,9,4-Nov,19-Nov,6.583348777
PWFL,PowerFleet Inc,6.730000019,FALSE,2009,,15-Dec,28-Feb,7,7,4,4,15-Dec,28-Feb,11.79654843,20-Dec,18-Feb,8,3,8,3,20-Dec,18-Feb,9.612755218,13-Jan,27-Feb,9,2,9,2,13-Jan,27-Feb,4.072619652,14-Dec,13-Jan,6,5,6,5,14-Dec,13-Jan,6.097433987,23-Dec,7-Jan,6,5,6,5,23-Dec,7-Jan,3.181691277
PW,Power REIT,27.52000046,FALSE,2009,,15-Dec,28-Feb,5,5,6,6,15-Dec,28-Feb,5.201317328,1-Apr,31-May,7,4,7,4,1-Apr,31-May,5.139861473,11-Jun,26-Jul,7,4,7,4,11-Jun,26-Jul,7.778011465,22-Mar,21-Apr,5,6,5,6,22-Mar,21-Apr,6.09797244,4-Jun,19-Jun,5,6,5,6,13-Jun,28-Jun,3.700657448
