symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
VGM,Invesco Trust for Investment Grade Municipals,12.72000027,FALSE,2009,,15-Mar,29-May,7,5,4,6,15-Mar,29-May,3.423274648,12-Mar,11-May,9,2,8,3,15-Mar,14-May,3.144801027,19-Mar,3-May,9,2,9,2,19-Mar,3-May,2.977238816,16-Mar,15-Apr,9,2,9,2,13-Jan,12-Feb,1.874357718,18-Mar,2-Apr,9,2,8,3,18-Mar,2-Apr,2.435140291
VVR,Invesco Senior Income Trust,3.799999952,FALSE,2009,,15-Mar,29-May,10,6,1,5,18-Dec,3-Mar,4.425875561,27-Feb,27-Apr,8,3,7,4,21-Dec,19-Feb,3.498608644,17-Mar,1-May,9,2,8,3,18-Mar,2-May,5.675612154,15-Dec,14-Jan,8,3,7,4,15-Dec,14-Jan,3.073033614,21-Dec,5-Jan,8,3,7,4,21-Dec,5-Jan,1.748546638
IQI,Invesco Quality Municipal Income Trust,12.51000023,FALSE,2009,,14-Nov,28-Jan,6,5,5,6,12-Jun,26-Aug,2.200316382,18-Mar,17-May,9,2,8,3,15-Mar,14-May,2.692395319,20-Mar,4-May,9,2,9,2,15-Mar,29-Apr,2.114595597,21-Mar,20-Apr,8,3,8,3,23-Mar,22-Apr,2.536240742,21-Mar,5-Apr,9,2,9,2,19-Mar,3-Apr,2.27025815
VPV,Invesco Pennsylvania Value Municipal Income Trust,12.21000004,FALSE,2009,,16-Mar,30-May,6,5,5,6,15-Mar,29-May,2.897618007,18-Mar,17-May,8,3,8,3,19-Mar,18-May,3.181320924,21-Jun,5-Aug,9,2,8,3,21-Jun,5-Aug,3.131266271,19-Mar,18-Apr,9,2,8,3,12-Dec,11-Jan,2.461413354,19-Mar,3-Apr,8,3,8,3,19-Mar,3-Apr,2.738153518
VKQ,Invesco Municipal Trust,12.5,FALSE,2009,,15-Mar,29-May,8,5,3,6,4-Jun,18-Aug,0.407726676,18-Mar,17-May,9,2,8,3,15-Mar,14-May,3.473608008,18-Mar,2-May,9,2,9,2,16-Mar,30-Apr,2.134576525,15-Mar,14-Apr,9,2,9,2,15-Mar,14-Apr,2.764372612,18-Mar,2-Apr,9,2,9,2,18-Mar,2-Apr,3.033461989
VMO,Invesco Municipal Opportunity Trust,12.42000008,FALSE,2009,,15-Mar,29-May,8,5,3,6,21-Jun,4-Sep,2.401707967,15-Mar,14-May,9,2,8,3,14-Jul,12-Sep,1.991804289,18-Mar,2-May,9,2,9,2,18-Mar,2-May,3.137174495,15-Mar,14-Apr,9,2,9,2,15-Mar,14-Apr,2.606214198,21-Mar,5-Apr,9,2,9,2,21-Mar,5-Apr,2.084896723
OIA,Invesco Muni Income Opps Trust,7.440000057,FALSE,2009,,13-Nov,27-Jan,7,6,4,5,20-Jul,3-Oct,1.805029699,23-Jun,22-Aug,9,2,8,3,23-Jun,22-Aug,2.429935938,14-Dec,28-Jan,9,2,8,3,14-Dec,28-Jan,3.057116865,18-Mar,17-Apr,9,2,9,2,15-Mar,14-Apr,2.880394192,21-Mar,5-Apr,10,1,10,1,21-Mar,5-Apr,2.566266081
IVR,Invesco Mortgage Capital Inc,3.230000019,FALSE,2009,,14-Oct,28-Dec,8,8,3,3,9-Oct,23-Dec,4.439329212,12-Oct,11-Dec,8,3,8,3,12-Oct,11-Dec,5.405482238,13-Oct,27-Nov,7,4,7,4,13-Oct,27-Nov,4.156496136,11-Nov,11-Dec,8,3,8,3,11-Nov,11-Dec,3.465681009,12-Oct,27-Oct,7,4,7,4,13-Nov,28-Nov,2.015337174
IVZ,Invesco Ltd,16.01000023,FALSE,2009,,15-Oct,29-Dec,6,6,5,5,15-Oct,29-Dec,4.335831356,30-Oct,29-Dec,6,5,6,5,1-Nov,31-Dec,2.0668055,24-Oct,8-Dec,6,5,6,5,3-Feb,19-Mar,-0.357304366,22-Aug,21-Sep,4,7,4,7,22-Aug,21-Sep,4.985707374,6-Feb,21-Feb,7,4,7,4,6-Sep,21-Sep,3.130660835
VLT,Invesco High Income Trust II,12.94999981,FALSE,2009,,23-Mar,6-Jun,9,8,2,3,22-Dec,7-Mar,4.088928935,21-Mar,20-May,9,2,8,3,15-Mar,14-May,4.628636218,21-Mar,5-May,9,2,9,2,21-Mar,5-May,5.44606447,19-Mar,18-Apr,9,2,8,3,22-Mar,21-Apr,4.524658364,24-Mar,8-Apr,9,2,7,4,24-Mar,8-Apr,2.502664553
VTA,Invesco Dynamic Credit Opportunities Fund,9.909999847,FALSE,2009,,27-Oct,10-Jan,9,6,2,5,15-Dec,28-Feb,4.577976748,13-Dec,11-Feb,9,2,7,4,15-Dec,13-Feb,3.810473159,21-Mar,5-May,9,2,7,4,14-Dec,28-Jan,4.142217047,3-Apr,3-May,9,2,9,2,3-Apr,3-May,2.227199819,7-Apr,22-Apr,8,3,7,4,28-Dec,12-Jan,1.989140797
VCV,Invesco California Value Municipal Income Trust,12.52000046,FALSE,2009,,17-Mar,31-May,7,6,4,5,18-Mar,1-Jun,4.961342296,18-Mar,17-May,9,2,9,2,23-Mar,22-May,3.669143794,18-Mar,2-May,9,2,9,2,19-Mar,3-May,3.284573006,18-Mar,17-Apr,9,2,8,3,13-Jan,12-Feb,2.60368535,28-Dec,12-Jan,9,2,8,3,26-Jan,10-Feb,2.109947649
VBF,Invesco Bond Fund,20.35000038,FALSE,2009,,16-Jul,29-Sep,5,5,6,6,16-Jun,30-Aug,2.291875991,15-Mar,14-May,7,4,7,4,4-Jun,3-Aug,1.979796757,21-Mar,5-May,8,3,5,6,22-Mar,6-May,3.599298881,22-Mar,21-Apr,7,4,7,4,22-Mar,21-Apr,3.030429513,20-Mar,4-Apr,6,5,6,5,20-Mar,4-Apr,2.34460712
VKI,Invesco Advantage Municipal Income Trust II,11.02000046,FALSE,2009,,16-Mar,30-May,6,5,5,6,21-Mar,4-Jun,3.745522196,19-Mar,18-May,9,2,9,2,14-Jul,12-Sep,2.002532524,19-Mar,3-May,9,2,9,2,19-Mar,3-May,3.012697102,18-Mar,17-Apr,9,2,9,2,2-Jan,1-Feb,2.754173851,19-Mar,3-Apr,9,2,9,2,19-Mar,3-Apr,2.302617852
INVT,Inventergy Global Inc,0.022535,FALSE,2009,,22-Dec,7-Mar,7,7,4,4,22-Dec,7-Mar,18.31108127,20-Nov,19-Jan,6,5,6,5,20-Nov,19-Jan,19.32621864,3-Dec,17-Jan,6,5,6,5,3-Dec,17-Jan,18.52860217,22-Dec,21-Jan,6,5,6,5,22-Dec,21-Jan,19.94930001,28-Dec,12-Jan,4,7,4,7,28-Dec,12-Jan,13.00272753
IVC,Invacare Corp,8.670000076,FALSE,2009,,1-Oct,15-Dec,5,5,6,6,1-Oct,15-Dec,-4.744387656,12-Oct,11-Dec,5,6,5,6,12-Oct,11-Dec,-6.718537952,1-Oct,15-Nov,6,5,6,5,1-Oct,15-Nov,0.599204211,19-Jan,18-Feb,5,6,5,6,19-Jan,18-Feb,2.347106068,4-Sep,19-Sep,4,7,4,7,4-Sep,19-Sep,4.546164223
ILNLF,INV Metals Inc,0.344920009,FALSE,2009,,21-Mar,4-Jun,2,2,9,9,21-Mar,4-Jun,10.8206782,1-Aug,30-Sep,3,8,3,8,1-Aug,30-Sep,11.41863238,27-Oct,11-Dec,4,7,4,7,27-Oct,11-Dec,2.204313652,16-Sep,16-Oct,3,8,3,8,16-Sep,16-Oct,12.51688581,16-Sep,1-Oct,3,8,3,8,16-Sep,1-Oct,12.71646372
INUV,Inuvo Inc,0.353899986,FALSE,2009,,2-Oct,16-Dec,4,4,7,7,2-Oct,16-Dec,10.52672648,29-Sep,28-Nov,5,6,5,6,29-Sep,28-Nov,12.87918357,29-Sep,13-Nov,6,5,6,5,29-Sep,13-Nov,9.340440223,26-Sep,26-Oct,6,5,6,5,26-Sep,26-Oct,7.771501081,20-May,4-Jun,6,5,6,5,20-May,4-Jun,12.62262163
ISRG,Intuitive Surgical Inc,733.3800049,FALSE,2009,,13-Nov,27-Jan,9,9,2,2,13-Nov,27-Jan,8.713827107,23-May,22-Jul,9,2,9,2,23-May,22-Jul,7.869534163,13-Dec,27-Jan,9,2,9,2,13-Dec,27-Jan,8.82593556,23-May,22-Jun,7,4,7,4,23-May,22-Jun,5.496214873,6-Feb,21-Feb,8,3,8,3,6-Feb,21-Feb,3.951517521
INTU,Intuit Inc,354.7399902,FALSE,2009,,24-Dec,9-Mar,10,10,1,1,24-Dec,9-Mar,7.227495495,31-Dec,1-Mar,11,0,11,0,31-Dec,1-Mar,7.113086695,14-Jan,28-Feb,7,4,7,4,14-Jan,28-Feb,6.463048517,27-Jan,26-Feb,6,5,6,5,27-Jan,26-Feb,5.96103838,11-Feb,26-Feb,7,4,7,4,11-Feb,26-Feb,5.004928812
INTZ,Intrusion Inc,11.57999992,FALSE,2009,,6-Jul,19-Sep,3,3,8,8,6-Jul,19-Sep,22.16265227,6-Jul,4-Sep,5,6,5,6,6-Jul,4-Sep,22.50194756,9-Aug,23-Sep,4,7,4,7,9-Aug,23-Sep,21.07588937,9-Aug,8-Sep,4,7,4,7,9-Aug,8-Sep,21.77947841,26-Aug,10-Sep,4,7,4,7,26-Aug,10-Sep,6.79171302
IIN,IntriCon Corp,15.85999966,FALSE,2009,,15-Aug,29-Oct,6,6,5,5,15-Aug,29-Oct,7.189011296,26-Dec,24-Feb,6,5,6,5,26-Dec,24-Feb,7.848368369,3-Jan,17-Feb,6,5,6,5,3-Jan,17-Feb,6.30255244,24-Dec,23-Jan,7,4,7,4,24-Dec,23-Jan,7.572404766,12-Sep,27-Sep,8,3,8,3,12-Sep,27-Sep,4.69711981
IPI,Intrepid Potash Inc,11.07999992,FALSE,2009,,9-Nov,23-Jan,3,3,8,8,9-Nov,23-Jan,-3.580913609,13-Nov,12-Jan,5,6,5,6,13-Nov,12-Jan,7.738241309,28-Nov,12-Jan,4,7,4,7,28-Nov,12-Jan,7.51466671,2-Apr,2-May,4,7,4,7,2-Apr,2-May,8.3264153,17-Apr,2-May,6,5,6,5,17-Apr,2-May,6.585377884
ITPC,Intrepid Capital Corp,194.9499969,FALSE,2010,,20-Jun,3-Sep,5,5,5,5,20-Jun,3-Sep,-2.422616185,20-Jun,19-Aug,4,6,4,6,20-Jun,19-Aug,1.76150113,21-Jun,5-Aug,3,7,3,7,21-Jun,5-Aug,-0.575054667,22-Jun,22-Jul,3,7,3,7,22-Jun,22-Jul,-0.365063402,22-Apr,7-May,1,9,1,9,22-Apr,7-May,6.452532797
IVAC,Intevac Inc,6.159999847,FALSE,2009,,1-Nov,15-Jan,6,6,5,5,1-Nov,15-Jan,11.94597746,30-Oct,29-Dec,6,5,6,5,30-Oct,29-Dec,10.02511019,29-Oct,13-Dec,6,5,6,5,29-Oct,13-Dec,7.884375005,11-Dec,10-Jan,7,4,7,4,11-Dec,10-Jan,6.129251758,26-Oct,10-Nov,6,5,6,5,26-Oct,10-Nov,4.440505903
INTT,inTest Corp,5.409999847,FALSE,2009,,6-Nov,20-Jan,6,6,5,5,6-Nov,20-Jan,13.93230194,9-Nov,8-Jan,6,5,6,5,9-Nov,8-Jan,11.72118138,3-Dec,17-Jan,6,5,6,5,23-Mar,7-May,13.5153658,21-Dec,20-Jan,6,5,6,5,21-Dec,20-Jan,10.7313603,19-Apr,4-May,8,3,8,3,19-Apr,4-May,10.44083707
ISNPY,Intesa Sanpaolo,13.30000019,FALSE,2009,,6-Jul,19-Sep,6,6,5,5,6-Jul,19-Sep,5.583094851,24-Aug,23-Oct,6,5,6,5,24-Aug,23-Oct,5.805489563,27-Jun,11-Aug,8,3,8,3,27-Jun,11-Aug,5.284896252,22-Aug,21-Sep,6,5,6,5,22-Aug,21-Sep,5.093135543,4-Sep,19-Sep,7,4,7,4,4-Sep,19-Sep,3.60159234
IITSF,Intesa Sanpaolo,2.214999914,FALSE,2009,,6-Jul,19-Sep,6,6,5,5,6-Jul,19-Sep,4.879323965,4-Nov,3-Jan,6,5,6,5,4-Nov,3-Jan,1.937948997,27-Jun,11-Aug,8,3,8,3,27-Jun,11-Aug,4.80990301,22-Aug,21-Sep,6,5,6,5,22-Aug,21-Sep,5.387308986,18-Jul,2-Aug,7,4,7,4,18-Jul,2-Aug,4.543026164
IKTSF,Intertek Group PLC,77.61000061,FALSE,2009,,12-Mar,26-May,7,7,4,4,22-Jun,5-Sep,6.670162673,23-Mar,22-May,6,5,6,5,22-Mar,21-May,7.838113238,8-Apr,23-May,6,5,6,5,23-Jul,6-Sep,4.85586542,14-Oct,13-Nov,5,6,5,6,12-Aug,11-Sep,2.715429431,9-May,24-May,4,7,4,7,21-Jul,5-Aug,2.598007046
ITPOF,Intertape Polymer Group Inc,16.5,FALSE,2009,,4-Nov,18-Jan,6,6,5,5,4-Nov,18-Jan,11.69405427,4-Nov,3-Jan,6,5,6,5,23-Mar,22-May,13.55903347,15-Mar,29-Apr,6,5,6,5,18-Mar,2-May,11.44256994,23-Mar,22-Apr,4,7,4,7,23-Mar,22-Apr,9.207450731,19-Mar,3-Apr,3,8,3,8,20-Mar,4-Apr,4.846029141
IIPZF,InterRent Real Estate Investment Trust,10.88910007,FALSE,2009,,22-Mar,5-Jun,7,6,4,5,21-Feb,6-May,6.613070826,7-Jan,7-Mar,7,4,6,5,7-Mar,6-May,4.664818428,20-Jan,5-Mar,7,4,6,5,20-Jan,5-Mar,2.599914627,11-Jan,10-Feb,5,6,5,6,25-Jul,24-Aug,5.284682778,25-May,9-Jun,3,8,3,8,25-Apr,10-May,5.333545415
IPLY,Interplay Entertainment Corp,0.01143,FALSE,2009,,29-Sep,13-Dec,3,3,8,8,29-Sep,13-Dec,11.54987786,31-Mar,30-May,4,7,4,7,31-Mar,30-May,13.43393825,7-Mar,21-Apr,5,6,5,6,7-Mar,21-Apr,3.352213127,22-Mar,21-Apr,4,7,4,7,22-Mar,21-Apr,8.007635659,29-Oct,13-Nov,5,6,5,6,29-Oct,13-Nov,11.85331605
IDXG,Interpace Biosciences Inc,2.880000114,FALSE,2009,,25-May,8-Aug,5,5,6,6,25-May,8-Aug,-0.078093782,23-May,22-Jul,6,5,6,5,23-May,22-Jul,2.816639338,14-Jun,29-Jul,6,5,6,5,14-Jun,29-Jul,6.523276446,20-Aug,19-Sep,7,4,7,4,20-Aug,19-Sep,9.697687139,29-Dec,13-Jan,8,3,8,3,29-Dec,13-Jan,8.766101775
IGLDF,Internet Gold-Golden Lines Ltd,5,FALSE,2009,,19-Aug,2-Nov,3,3,8,8,19-Aug,2-Nov,9.650612173,13-Sep,12-Nov,2,9,2,9,13-Sep,12-Nov,10.68559156,3-Oct,17-Nov,3,8,3,8,3-Oct,17-Nov,9.997133167,29-Sep,29-Oct,2,9,2,9,29-Sep,29-Oct,11.69398121,29-Jan,13-Feb,5,6,5,6,29-Jan,13-Feb,5.126112959
IZCFF,International Zeolite Corp,0.059999999,FALSE,2010,,14-Mar,28-May,2,2,8,8,14-Mar,28-May,17.9942275,23-Mar,22-May,3,7,3,7,23-Mar,22-May,23.69145951,28-Oct,12-Dec,3,7,3,7,28-Oct,12-Dec,22.96048782,15-Sep,15-Oct,2,8,2,8,15-Sep,15-Oct,14.03679627,27-Nov,12-Dec,3,7,3,7,27-Nov,12-Dec,16.89988206
THM,International Tower Hill Mines Ltd,1.470000029,FALSE,2009,,26-Nov,9-Feb,3,3,8,8,26-Nov,9-Feb,12.20213872,25-Nov,24-Jan,4,7,4,7,25-Nov,24-Jan,13.20998586,28-Nov,12-Jan,6,5,6,5,28-Nov,12-Jan,8.453806893,18-Dec,17-Jan,7,4,7,4,18-Dec,17-Jan,12.24661963,30-Sep,15-Oct,7,4,7,4,30-Sep,15-Oct,5.935984189
ISCO,International Stem Cell Corp,0.532500029,FALSE,2009,,27-Dec,12-Mar,7,7,4,4,27-Dec,12-Mar,8.805035324,3-Jan,3-Mar,7,4,7,4,3-Jan,3-Mar,17.34791443,21-Jan,6-Mar,5,6,5,6,21-Jan,6-Mar,11.9152684,5-Jan,4-Feb,7,4,7,4,5-Jan,4-Feb,13.28575253,22-Jan,6-Feb,8,3,8,3,22-Jan,6-Feb,11.90384942
IRNG,International Ranger Corp,0.0055,FALSE,2009,,2-Jan,17-Mar,7,7,4,4,2-Jan,17-Mar,13.56033793,2-Jan,2-Mar,7,4,7,4,2-Jan,2-Mar,16.70864007,2-Jan,16-Feb,7,4,7,4,2-Jan,16-Feb,18.93259032,2-Jan,1-Feb,6,5,6,5,2-Jan,1-Feb,21.3060573,10-Jan,25-Jan,3,8,3,8,10-Jan,25-Jan,19.34219871
IP,International Paper Co,49.56000137,FALSE,2009,,29-Sep,13-Dec,5,5,6,6,29-Sep,13-Dec,8.254146176,7-Oct,6-Dec,7,4,7,4,4-Oct,3-Dec,8.163788,29-Oct,13-Dec,6,5,5,6,29-Oct,13-Dec,5.35419218,28-Jun,28-Jul,6,5,6,5,28-Jun,28-Jul,5.970189995,7-Oct,22-Oct,6,5,6,5,7-Oct,22-Oct,3.792331226
ITNM,International Monetary Systems Ltd,4.5,FALSE,2009,,6-Sep,20-Nov,1,1,10,10,6-Sep,20-Nov,9.853610622,23-Sep,22-Nov,3,8,3,8,23-Sep,22-Nov,8.799877967,28-Oct,12-Dec,4,7,4,7,28-Oct,12-Dec,9.188350801,6-Sep,6-Oct,5,6,5,6,6-Sep,6-Oct,8.729200635,31-Oct,15-Nov,5,6,5,6,31-Oct,15-Nov,8.907913383
INIS,International Isotopes Inc,0.0491,FALSE,2009,,26-Jul,9-Oct,4,4,7,7,26-Jul,9-Oct,7.730648262,15-Jan,15-Mar,3,8,3,8,15-Jan,15-Mar,6.213622921,3-Jul,17-Aug,4,7,4,7,3-Jul,17-Aug,5.083180873,3-May,2-Jun,4,7,4,7,3-May,2-Jun,3.405562779,30-Dec,14-Jan,6,5,6,5,30-Dec,14-Jan,6.095875789
IGT,International Game Technology PLC,12.06999969,FALSE,2009,,9-Mar,23-May,4,4,7,7,9-Mar,23-May,6.985561781,31-May,30-Jul,4,7,4,7,25-May,24-Jul,4.861294404,5-Jun,20-Jul,5,6,4,7,5-Jun,20-Jul,3.731846789,23-Aug,22-Sep,6,5,5,6,28-Jun,28-Jul,5.667580519,6-Sep,21-Sep,6,5,6,5,4-Sep,19-Sep,5.584535272
IFRTF,International Frontier Resources Corp,0.0135,FALSE,2009,,2-Jul,15-Sep,5,5,6,6,2-Jul,15-Sep,-7.157014462,21-Jul,19-Sep,3,8,3,8,21-Jul,19-Sep,19.83746611,20-Jul,3-Sep,4,7,4,7,20-Jul,3-Sep,14.81732612,26-Oct,25-Nov,4,7,4,7,26-Oct,25-Nov,12.0470411,27-Oct,11-Nov,3,8,3,8,27-Oct,11-Nov,13.17263919
IFF,International Flavors & Fragrances Inc,112.3899994,FALSE,2009,,22-Feb,7-May,7,7,4,4,11-Mar,25-May,5.226289891,7-Mar,6-May,7,4,7,4,7-Mar,6-May,7.946748283,16-Mar,30-Apr,8,3,8,3,16-Mar,30-Apr,7.324762068,1-Apr,1-May,8,3,8,3,1-Apr,1-May,4.756613159,13-Apr,28-Apr,6,5,6,5,13-Apr,28-Apr,2.22612664
IDAD,International Display Advertising Inc,2.5,FALSE,2009,,11-Jan,26-Mar,6,6,5,5,11-Jan,26-Mar,8.162136071,4-Feb,4-Apr,6,5,6,5,4-Feb,4-Apr,17.77998161,10-Feb,26-Mar,4,7,4,7,10-Feb,26-Mar,21.3305615,13-Feb,14-Mar,3,8,3,8,13-Feb,14-Mar,24.93839235,14-Feb,29-Feb,2,9,2,9,14-Feb,29-Feb,23.73277849
IDND,International Dispensing Corp,0.119999997,FALSE,2009,,28-Dec,13-Mar,7,7,4,4,28-Dec,13-Mar,11.03803665,9-Jan,9-Mar,7,4,7,4,9-Jan,9-Mar,14.56086095,24-Jan,9-Mar,4,7,4,7,24-Jan,9-Mar,10.35935649,5-Feb,6-Mar,4,7,4,7,5-Feb,6-Mar,9.789913711,26-Feb,12-Mar,6,5,6,5,26-Feb,12-Mar,7.572317326
ILDO,International Daleco Corp,0.016000001,FALSE,2009,,12-Jan,27-Mar,6,6,5,5,12-Jan,27-Mar,15.06071103,25-Jan,25-Mar,7,4,7,4,25-Jan,25-Mar,16.23470159,16-Apr,31-May,5,6,5,6,16-Apr,31-May,19.97530058,7-Feb,8-Mar,5,6,5,6,7-Feb,8-Mar,10.16581427,23-Apr,8-May,3,8,3,8,23-Apr,8-May,8.226739239
ICAGY,International Consolidated Airlines Group SA,4.180099964,FALSE,2009,,11-Nov,25-Jan,6,6,5,5,11-Nov,25-Jan,7.836037532,10-Oct,9-Dec,7,4,7,4,9-Oct,8-Dec,9.694234467,12-Dec,26-Jan,8,3,8,3,12-Dec,26-Jan,7.862908145,10-Oct,9-Nov,9,2,9,2,10-Oct,9-Nov,6.111145317,6-Sep,21-Sep,7,4,7,4,6-Sep,21-Sep,5.418449563
BABWF,International Consolidated Airlines Group SA,2.11500001,FALSE,2009,,1-Oct,15-Dec,7,7,4,4,1-Oct,15-Dec,10.94335347,5-Oct,4-Dec,8,3,8,3,5-Oct,4-Dec,11.29485611,4-Oct,18-Nov,8,3,8,3,4-Oct,18-Nov,11.83455472,14-Oct,13-Nov,9,2,9,2,14-Oct,13-Nov,8.84883528,22-Mar,6-Apr,6,5,6,5,22-Mar,6-Apr,3.582910909
IBM,International Business Machines Corp,116.7699966,FALSE,2009,,17-Dec,2-Mar,7,7,4,4,22-Jan,6-Apr,3.509009562,5-Feb,5-Apr,8,3,8,3,6-Jan,6-Mar,3.432584805,12-Jan,26-Feb,6,5,6,5,2-Mar,16-Apr,2.63305934,22-Jan,21-Feb,7,4,7,4,22-Jan,21-Feb,2.797229197,4-Sep,19-Sep,6,5,6,5,4-Sep,19-Sep,2.47332446
IBOC,International Bancshares Corp,32.09999847,FALSE,2009,,4-Sep,18-Nov,5,5,6,6,26-Sep,10-Dec,7.766551943,2-Oct,1-Dec,5,6,5,6,2-Oct,1-Dec,9.486306835,19-Oct,3-Dec,4,7,4,7,19-Oct,3-Dec,6.232325795,12-Oct,11-Nov,5,6,5,6,12-Oct,11-Nov,5.257496535,16-Apr,1-May,6,5,6,5,16-Apr,1-May,5.633667372
IBAL,International Baler Corp,1.269999981,FALSE,2009,,1-Apr,15-Jun,5,5,6,6,1-Apr,15-Jun,7.583631852,18-Mar,17-May,7,4,7,4,18-Mar,17-May,6.525820128,20-Mar,4-May,4,7,4,7,20-Mar,4-May,4.953328541,6-Jun,6-Jul,5,6,5,6,6-Jun,6-Jul,4.609823875,2-Jan,17-Jan,7,4,7,4,2-Jan,17-Jan,5.27198197
ITMSF,Intermap Technologies Corp,0.635699987,FALSE,2010,,3-Jun,17-Aug,5,5,5,5,3-Jun,17-Aug,16.15667587,19-Jun,18-Aug,6,4,6,4,19-Jun,18-Aug,17.48327863,11-Dec,25-Jan,6,4,6,4,11-Dec,25-Jan,20.15646484,22-Jun,22-Jul,6,4,6,4,22-Jun,22-Jul,22.13285017,6-Sep,21-Sep,5,5,5,5,6-Sep,21-Sep,5.158375091
LINK,Interlink Electronics Inc,8.380000114,FALSE,2009,,26-Dec,11-Mar,8,8,3,3,26-Dec,11-Mar,15.03750192,2-Jan,2-Mar,9,2,9,2,2-Jan,2-Mar,18.00577559,28-Jan,13-Mar,7,4,7,4,28-Jan,13-Mar,11.49210091,31-Jan,1-Mar,6,5,6,5,31-Jan,1-Mar,16.59637033,22-May,6-Jun,5,6,5,6,22-May,6-Jun,10.9688318
IFSPF,Interfor Corp,14.12486744,FALSE,2009,,7-Dec,20-Feb,7,7,4,4,7-Dec,20-Feb,9.940346432,16-Dec,14-Feb,7,4,7,4,16-Dec,14-Feb,9.717003621,9-Jan,23-Feb,8,3,8,3,9-Jan,23-Feb,9.251102096,15-Jan,14-Feb,7,4,7,4,15-Jan,14-Feb,9.242833098,23-Mar,7-Apr,2,9,2,9,23-Mar,7-Apr,5.30078864
TILE,Interface Inc,8.180000305,FALSE,2009,,10-Feb,25-Apr,7,7,4,4,10-Feb,25-Apr,0.859295179,26-Feb,26-Apr,7,4,7,4,26-Feb,26-Apr,0.383823082,14-Mar,28-Apr,4,7,4,7,14-Mar,28-Apr,8.411988196,17-Mar,16-Apr,5,6,5,6,17-Mar,16-Apr,6.937287767,19-Mar,3-Apr,5,6,5,6,19-Mar,3-Apr,6.405450176
IDCC,InterDigital Inc,59.99000168,FALSE,2009,,3-Mar,17-May,7,7,4,4,3-Mar,17-May,0.316799616,24-May,23-Jul,7,4,7,4,24-May,23-Jul,6.342631603,24-Oct,8-Dec,5,6,5,6,24-Oct,8-Dec,6.067339677,27-Oct,26-Nov,6,5,6,5,27-Oct,26-Nov,6.303799381,8-Jul,23-Jul,6,5,6,5,8-Jul,23-Jul,5.825829404
IHG,InterContinental Hotels Group PLC,60.31999969,FALSE,2009,,19-Oct,2-Jan,7,7,4,4,19-Oct,2-Jan,8.228414316,29-Oct,28-Dec,6,5,6,5,29-Oct,28-Dec,7.436499974,23-Mar,7-May,6,5,6,5,23-Mar,7-May,8.964154639,22-Mar,21-Apr,7,4,6,5,5-Apr,5-May,5.759867458,18-Apr,3-May,6,5,6,5,18-Apr,3-May,5.244540834
GXMLF,Intercontinental Gold And Metals Ltd,0.093000002,FALSE,2009,,22-Dec,7-Mar,6,6,5,5,22-Dec,7-Mar,5.816064118,19-Jul,17-Sep,8,3,8,3,19-Jul,17-Sep,5.624663311,20-Jul,3-Sep,6,5,6,5,20-Jul,3-Sep,8.919742105,17-Aug,16-Sep,7,4,7,4,17-Aug,16-Sep,-5.226332725,4-May,19-May,3,8,3,8,4-May,19-May,7.344239258
ICE,Intercontinental Exchange Inc,99.45999908,FALSE,2009,,2-Aug,16-Oct,6,6,5,5,6-Apr,20-Jun,7.881284571,24-Apr,23-Jun,8,3,8,3,24-Apr,23-Jun,5.400429178,5-May,19-Jun,7,4,7,4,5-May,19-Jun,3.380399568,23-May,22-Jun,5,6,5,6,23-May,22-Jun,3.745358227,26-Oct,10-Nov,4,7,4,7,26-Oct,10-Nov,2.848242638
IESFY,Interconexion Electrica SA ESP,132,FALSE,2009,,1-Jun,15-Aug,5,5,6,6,1-Jun,15-Aug,5.357851358,1-Apr,31-May,6,5,5,6,16-Dec,14-Feb,9.33664454,16-Dec,30-Jan,7,4,6,5,16-Dec,30-Jan,9.423151174,14-Sep,14-Oct,6,5,5,6,17-Jul,16-Aug,5.162855124,10-Jul,25-Jul,4,7,4,7,12-Sep,27-Sep,6.077192972
