symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
LMSC,Live Microsystems Inc,0.850000024,FALSE,2009,,28-Dec,13-Mar,6,6,5,5,28-Dec,13-Mar,11.15629787,21-Feb,21-Apr,5,6,5,6,21-Feb,21-Apr,2.078374125,15-Jan,29-Feb,5,6,5,6,15-Jan,29-Feb,7.417586512,29-Nov,29-Dec,6,5,6,5,29-Nov,29-Dec,7.262553641,7-Apr,22-Apr,4,7,4,7,7-Apr,22-Apr,7.201123622
LIVC,Live Current Media Inc,0.050000001,FALSE,2009,,16-Dec,1-Mar,8,8,3,3,16-Dec,1-Mar,-11.56375924,19-Dec,17-Feb,8,3,8,3,19-Dec,17-Feb,15.66536996,28-Aug,12-Oct,6,5,6,5,28-Aug,12-Oct,0.60818564,3-Jan,2-Feb,7,4,7,4,3-Jan,2-Feb,20.81676409,7-Oct,22-Oct,5,6,5,6,7-Oct,22-Oct,14.41977077
LTFD,Littlefield Corp,0.130700007,FALSE,2009,,19-Mar,2-Jun,5,5,6,6,19-Mar,2-Jun,-2.016077081,26-Nov,25-Jan,5,6,5,6,26-Nov,25-Jan,-0.48868628,11-Dec,25-Jan,5,6,5,6,11-Dec,25-Jan,1.773877592,2-Mar,1-Apr,6,5,6,5,2-Mar,1-Apr,13.77491865,25-Aug,9-Sep,3,8,3,8,25-Aug,9-Sep,7.844958764
LFUS,Littelfuse Inc,230.9900055,FALSE,2009,,25-Sep,9-Dec,9,8,2,3,25-Sep,9-Dec,8.917188964,5-Oct,4-Dec,9,2,9,2,5-Oct,4-Dec,7.952659911,14-Oct,28-Nov,9,2,9,2,2-Oct,16-Nov,8.783614681,18-Aug,17-Sep,7,4,7,4,18-Aug,17-Sep,2.860299813,26-Oct,10-Nov,7,4,7,4,26-Oct,10-Nov,5.127451151
NRGMF,Lithium South Development Corp,0.223000005,FALSE,2009,,26-Oct,9-Jan,4,4,7,7,26-Oct,9-Jan,6.635985428,5-Oct,4-Dec,5,6,5,6,5-Oct,4-Dec,5.430699581,12-Mar,26-Apr,4,7,4,7,12-Mar,26-Apr,-0.49725388,12-Mar,11-Apr,4,7,4,7,12-Mar,11-Apr,1.307079992,26-Jun,11-Jul,5,6,5,6,26-Jun,11-Jul,8.483460754
LTUM,Lithium Corp,0.191,FALSE,2009,,10-Nov,24-Jan,5,5,6,6,10-Nov,24-Jan,14.16174962,30-Dec,28-Feb,8,3,8,3,30-Dec,28-Feb,12.03667487,30-Dec,13-Feb,8,3,8,3,30-Dec,13-Feb,13.19339711,30-Dec,29-Jan,8,3,8,3,30-Dec,29-Jan,16.57870001,30-Dec,14-Jan,8,3,8,3,30-Dec,14-Jan,15.92463393
LAC,Lithium Americas Corp,10.78999996,FALSE,2009,,15-Dec,28-Feb,8,8,3,3,15-Dec,28-Feb,20.92070264,28-Dec,26-Feb,10,1,10,1,28-Dec,26-Feb,17.06052355,26-Dec,9-Feb,7,4,7,4,26-Dec,9-Feb,13.99919,15-Dec,14-Jan,7,4,7,4,15-Dec,14-Jan,14.73275473,27-Dec,11-Jan,9,2,9,2,27-Dec,11-Jan,11.90429203
LAD,Lithia Motors Inc,274.1099854,FALSE,2009,,19-May,2-Aug,4,4,7,7,19-May,2-Aug,17.717262,2-Jun,1-Aug,6,5,6,5,2-Jun,1-Aug,15.52976348,17-Jun,1-Aug,7,4,7,4,17-Jun,1-Aug,11.91024999,26-Jun,26-Jul,7,4,7,4,26-Jun,26-Jul,13.47960939,12-Jul,27-Jul,6,5,6,5,12-Jul,27-Jul,7.113976276
LQMT,Liquidmetal Technologies Inc,0.086000003,FALSE,2009,,18-Dec,3-Mar,6,6,5,5,18-Dec,3-Mar,11.87622795,28-Dec,26-Feb,7,4,7,4,28-Dec,26-Feb,14.61686552,14-Dec,28-Jan,7,4,7,4,14-Dec,28-Jan,12.43565548,20-Dec,19-Jan,8,3,8,3,20-Dec,19-Jan,9.84919376,11-Feb,26-Feb,8,3,8,3,11-Feb,26-Feb,9.989821178
LQDT,Liquidity Services Inc,8.989999771,FALSE,2009,,17-Jul,30-Sep,7,7,4,4,17-Jul,30-Sep,8.698474195,21-Jul,19-Sep,7,4,7,4,21-Jul,19-Sep,9.09057635,6-Aug,20-Sep,7,4,7,4,6-Aug,20-Sep,8.28520649,8-Aug,7-Sep,5,6,5,6,8-Aug,7-Sep,6.254009114,17-Apr,2-May,6,5,6,5,17-Apr,2-May,3.503131504
YVR,Liquid Media Group Ltd,1.820000052,FALSE,2009,,1-Mar,15-May,7,7,4,4,1-Mar,15-May,12.42852353,13-Mar,12-May,6,5,6,5,13-Mar,12-May,13.73365555,7-Apr,22-May,6,5,6,5,7-Apr,22-May,7.444885509,17-Apr,17-May,6,5,6,5,17-Apr,17-May,5.757827577,24-Jun,9-Jul,9,2,9,2,24-Jun,9-Jul,8.48234744
LPMDF,Lippo Malls Indonesia Retail Trust,0.066,FALSE,2010,,31-Dec,16-Mar,10,8,0,2,17-Dec,2-Mar,5.645180956,2-Jan,2-Mar,9,1,9,1,31-Dec,1-Mar,6.624673834,19-Jan,4-Mar,8,2,8,2,31-Dec,14-Feb,7.260360797,2-Jan,1-Feb,8,2,8,2,31-Dec,30-Jan,6.26621675,28-Apr,13-May,5,5,5,5,4-Jan,19-Jan,4.630195228
LOMLF,Lion One Metals Ltd,1.133000016,FALSE,2010,,16-Dec,1-Mar,5,5,5,5,16-Dec,1-Mar,10.14266721,11-Nov,10-Jan,6,4,6,4,11-Nov,10-Jan,9.939834475,22-Dec,5-Feb,5,5,5,5,22-Dec,5-Feb,8.719903913,11-Nov,11-Dec,7,3,7,3,11-Nov,11-Dec,5.350616708,17-Jul,1-Aug,6,4,6,4,17-Jul,1-Aug,7.0803214
LKREF,Link Real Estate Investment Trust,9.170000076,FALSE,2009,,26-Apr,10-Jul,5,5,6,6,2-Apr,16-Jun,5.079691194,29-May,28-Jul,5,6,5,6,29-May,28-Jul,6.527131692,28-May,12-Jul,5,6,5,6,20-Mar,4-May,5.032240867,23-May,22-Jun,6,5,6,5,23-May,22-Jun,4.748327956,20-Nov,5-Dec,6,5,6,5,23-Jun,8-Jul,2.001581171
LINUF,LiNiu Technology Group,0.050000001,FALSE,2009,,31-Dec,16-Mar,10,10,1,1,31-Dec,16-Mar,13.27946406,10-Dec,8-Feb,8,3,8,3,10-Dec,8-Feb,11.36635433,21-Dec,4-Feb,7,4,7,4,21-Dec,4-Feb,8.46692599,16-May,15-Jun,6,5,6,5,16-May,15-Jun,9.150051289,20-Mar,4-Apr,5,6,5,6,20-Mar,4-Apr,7.207453714
LMDCF,Lingo Media Corp,0.07,FALSE,2009,,23-Dec,8-Mar,4,4,7,7,23-Dec,8-Mar,7.764560932,21-Aug,20-Oct,4,7,4,7,21-Aug,20-Oct,12.67182461,18-Mar,2-May,3,8,3,8,18-Mar,2-May,12.51833863,19-Mar,18-Apr,2,9,2,9,19-Mar,18-Apr,9.88359068,27-Mar,11-Apr,1,10,1,10,27-Mar,11-Apr,7.644797962
LCTX,Lineage Cell Therapeutics Inc,1.350000024,FALSE,2009,,10-Aug,24-Oct,6,6,5,5,10-Aug,24-Oct,8.899856176,19-Aug,18-Oct,7,4,7,4,19-Aug,18-Oct,10.04717816,10-Aug,24-Sep,6,5,6,5,10-Aug,24-Sep,9.500624066,3-Sep,3-Oct,6,5,6,5,3-Sep,3-Oct,6.020899546,4-Sep,19-Sep,7,4,7,4,4-Sep,19-Sep,7.334856795
LNN,Lindsay Corp,114.9899979,FALSE,2009,,1-Sep,15-Nov,8,8,3,3,1-Sep,15-Nov,6.549639314,16-Oct,15-Dec,9,2,8,3,1-Oct,30-Nov,7.468467414,18-Oct,2-Dec,8,3,8,3,18-Oct,2-Dec,5.796384862,13-Oct,12-Nov,8,3,8,3,13-Oct,12-Nov,5.450637586,21-Oct,5-Nov,6,5,6,5,21-Oct,5-Nov,3.543971508
LIN,Linde PLC,250.3000031,FALSE,2009,,6-Oct,20-Dec,8,7,3,4,1-Oct,15-Dec,3.908845861,7-Oct,6-Dec,6,5,6,5,7-Oct,6-Dec,3.521511897,22-Mar,6-May,5,6,5,6,22-Mar,6-May,5.031599607,28-Mar,27-Apr,4,7,4,7,28-Mar,27-Apr,3.611611259,27-Oct,11-Nov,6,5,6,5,27-Oct,11-Nov,2.88928251
LPBC,Lincoln Park Bancorp,6.5,FALSE,2009,,20-Apr,4-Jul,5,5,6,6,20-Apr,4-Jul,9.018713794,23-Apr,22-Jun,6,5,6,5,23-Apr,22-Jun,8.645651015,24-May,8-Jul,4,7,4,7,24-May,8-Jul,4.23414669,2-Jun,2-Jul,5,6,5,6,2-Jun,2-Jul,3.413583511,23-Apr,8-May,3,8,3,8,23-Apr,8-May,2.314644445
LNC,Lincoln National Corp,43.91999817,FALSE,2009,,1-Sep,15-Nov,8,8,3,3,1-Sep,15-Nov,8.705242807,4-Oct,3-Dec,8,3,8,3,7-Oct,6-Dec,7.471881791,1-Oct,15-Nov,7,4,7,4,26-Sep,10-Nov,5.677959965,21-Aug,20-Sep,7,4,7,4,21-Aug,20-Sep,4.003684742,16-Apr,1-May,8,3,8,3,16-Apr,1-May,5.498948193
LECO,Lincoln Electric Holdings Inc,114.5899963,FALSE,2009,,29-Aug,12-Nov,9,9,2,2,29-Aug,12-Nov,7.52894584,9-Sep,8-Nov,8,3,8,3,9-Sep,8-Nov,5.990718583,19-Oct,3-Dec,7,4,7,4,19-Oct,3-Dec,8.529408256,13-Oct,12-Nov,6,5,6,5,13-Oct,12-Nov,7.159299657,25-Oct,9-Nov,7,4,7,4,25-Oct,9-Nov,4.623435787
LINC,Lincoln Educational Services Corp,5.929999828,FALSE,2009,,2-Nov,16-Jan,7,6,4,5,2-Nov,16-Jan,15.69845603,8-Jan,8-Mar,6,5,6,5,8-Jan,8-Mar,15.33539961,31-Oct,15-Dec,6,5,6,5,31-Oct,15-Dec,12.89397191,9-Feb,10-Mar,4,7,4,7,9-Feb,10-Mar,7.221741194,2-Nov,17-Nov,5,6,5,6,2-Nov,17-Nov,13.3422101
LIMAF,Linamar Corp,46.66249847,FALSE,2010,,11-Oct,25-Dec,4,4,6,6,11-Oct,25-Dec,6.569491201,18-Mar,17-May,5,5,5,5,18-Mar,17-May,7.248606571,31-Mar,15-May,5,5,5,5,31-Mar,15-May,4.993637151,11-Dec,10-Jan,5,5,5,5,11-Dec,10-Jan,4.712341912,27-Mar,11-Apr,6,4,6,4,27-Mar,11-Apr,2.952265046
LMNR,Limoneira Co,14.80000019,FALSE,2009,,21-May,4-Aug,4,4,7,7,21-May,4-Aug,8.199509429,6-May,5-Jul,3,8,3,8,6-May,5-Jul,8.877088233,20-May,4-Jul,4,7,4,7,20-May,4-Jul,8.663686864,3-Jun,3-Jul,4,7,4,7,3-Jun,3-Jul,5.113648292,4-Oct,19-Oct,3,8,3,8,5-Oct,20-Oct,5.197001336
LVGI,Limitless Venture Group Inc,0.052299999,FALSE,2009,,12-Mar,26-May,4,4,7,7,12-Mar,26-May,23.14270485,2-Apr,1-Jun,4,7,4,7,2-Apr,1-Jun,0.314533799,10-Apr,25-May,4,7,4,7,10-Apr,25-May,23.30542073,19-Apr,19-May,4,7,4,7,19-Apr,19-May,17.06404358,13-Apr,28-Apr,4,7,4,7,13-Apr,28-Apr,19.5228809
LMST,Limestone Bancorp Inc,11.96000004,FALSE,2009,,9-Jul,22-Sep,5,5,6,6,9-Jul,22-Sep,5.765531084,21-Aug,20-Oct,4,7,4,7,21-Aug,20-Oct,-2.568860764,25-Jun,9-Aug,5,6,5,6,25-Jun,9-Aug,1.166986318,17-Mar,16-Apr,5,6,5,6,17-Mar,16-Apr,9.586260734,24-Mar,8-Apr,4,7,4,7,24-Mar,8-Apr,5.649207949
LLNW,Limelight Networks Inc,4.105000019,FALSE,2009,,19-Jan,3-Apr,8,8,3,3,19-Jan,3-Apr,10.36442594,3-Feb,3-Apr,6,5,6,5,3-Feb,3-Apr,8.122228253,11-Jan,25-Feb,8,3,8,3,11-Jan,25-Feb,9.28027286,22-Jan,21-Feb,5,6,5,6,22-Jan,21-Feb,9.02209336,22-Jun,7-Jul,6,5,6,5,22-Jun,7-Jul,5.806355001
LLEXQ,Lilis Energy Inc,0.0055,FALSE,2009,,2-Dec,15-Feb,7,7,4,4,2-Dec,15-Feb,10.85744202,19-Dec,17-Feb,6,5,6,5,19-Dec,17-Feb,16.8834862,8-Aug,22-Sep,7,4,7,4,8-Aug,22-Sep,17.1886487,16-Jan,15-Feb,5,6,5,6,16-Jan,15-Feb,12.4855667,19-Apr,4-May,3,8,3,8,19-Apr,4-May,12.01707442
LWLG,Lightwave Logic Inc,0.644999981,FALSE,2009,,28-Dec,13-Mar,7,7,4,4,28-Dec,13-Mar,11.95077015,22-Dec,20-Feb,8,3,8,3,22-Dec,20-Feb,8.486375213,23-Dec,6-Feb,8,3,8,3,23-Dec,6-Feb,13.3144494,28-Dec,27-Jan,10,1,10,1,28-Dec,27-Jan,14.86077283,10-Mar,25-Mar,8,3,8,3,10-Mar,25-Mar,5.880182061
MURCF,Lightspeed Discoveries Inc,0.159999996,FALSE,2009,,28-Nov,11-Feb,5,5,6,6,28-Nov,11-Feb,14.13338662,25-Nov,24-Jan,5,6,5,6,25-Nov,24-Jan,12.41598478,10-Dec,24-Jan,4,7,4,7,10-Dec,24-Jan,11.74718183,13-Dec,12-Jan,4,7,4,7,13-Dec,12-Jan,17.26279378,28-Dec,12-Jan,3,8,3,8,28-Dec,12-Jan,13.88288211
LPTH,LightPath Technologies Inc,2.890000105,FALSE,2009,,23-May,6-Aug,7,7,4,4,23-May,6-Aug,14.765437,7-Dec,5-Feb,7,4,7,4,7-Dec,5-Feb,11.38163035,27-Dec,10-Feb,7,4,7,4,27-Dec,10-Feb,10.91583621,29-Dec,28-Jan,7,4,7,4,29-Dec,28-Jan,9.153845976,27-May,11-Jun,7,4,7,4,27-May,11-Jun,13.12583985
LSCG,Lighting Science Group Corp,0.270000011,FALSE,2009,,7-Jan,22-Mar,9,9,2,2,7-Jan,22-Mar,21.49175262,4-Jan,4-Mar,8,3,8,3,4-Jan,4-Mar,21.66624589,5-Jan,19-Feb,7,4,7,4,5-Jan,19-Feb,13.34803515,30-Dec,29-Jan,9,2,9,2,30-Dec,29-Jan,11.59034471,29-Dec,13-Jan,7,4,7,4,29-Dec,13-Jan,12.04482558
LHGI,Lighthouse Global Holdings Inc,0.01,FALSE,2009,,18-Mar,1-Jun,5,5,6,6,18-Mar,1-Jun,21.18142727,18-Mar,17-May,8,3,8,3,18-Mar,17-May,21.05930691,27-Apr,11-Jun,7,4,7,4,27-Apr,11-Jun,14.21267225,29-Apr,29-May,6,5,6,5,29-Apr,29-May,13.91418707,18-Mar,2-Apr,5,6,5,6,18-Mar,2-Apr,15.74481912
LTBR,Lightbridge Corp,2.960000038,FALSE,2009,,2-Jan,17-Mar,7,7,4,4,2-Jan,17-Mar,3.571941922,6-Jun,5-Aug,7,4,7,4,6-Jun,5-Aug,-3.401906184,4-Jan,18-Feb,7,4,7,4,4-Jan,18-Feb,6.949626625,19-Jan,18-Feb,6,5,6,5,19-Jan,18-Feb,8.960734371,30-Dec,14-Jan,8,3,8,3,30-Dec,14-Jan,7.370093541
LGSXY,Light SA,4.050000191,FALSE,2010,,20-Jun,3-Sep,4,4,6,6,23-Jun,6-Sep,7.494254799,7-Jun,6-Aug,3,7,3,7,7-Jun,6-Aug,8.998557517,23-Mar,7-May,3,7,3,7,12-Jun,27-Jul,10.20177362,21-Mar,20-Apr,6,4,6,4,28-Jun,28-Jul,7.5708315,18-Dec,2-Jan,7,3,7,3,12-Jul,27-Jul,7.500036965
LGND,Ligand Pharmaceuticals Inc,81.48000336,FALSE,2009,,15-May,29-Jul,7,7,4,4,15-May,29-Jul,12.37105661,31-May,30-Jul,6,5,6,5,31-May,30-Jul,10.97251704,2-Jun,17-Jul,6,5,6,5,2-Jun,17-Jul,9.767131537,17-Jun,17-Jul,5,6,5,6,17-Jun,17-Jul,9.50752926,6-Feb,21-Feb,5,6,5,6,6-Feb,21-Feb,6.003222073
LWAY,Lifeway Foods Inc,6.769999981,FALSE,2009,,4-Jun,18-Aug,5,5,6,6,4-Jun,18-Aug,2.402850965,18-Apr,17-Jun,5,6,5,6,18-Apr,17-Jun,7.056197352,26-May,10-Jul,4,7,4,7,26-May,10-Jul,7.468135811,11-Jun,11-Jul,5,6,5,6,11-Jun,11-Jul,5.958422349,6-May,21-May,5,6,5,6,6-May,21-May,9.112528057
LFVN,Lifevantage Corp,11.14999962,FALSE,2009,,26-Jun,9-Sep,5,5,6,6,26-Jun,9-Sep,11.36966731,25-Jun,24-Aug,6,5,6,5,25-Jun,24-Aug,4.444452199,14-Apr,29-May,6,5,6,5,14-Apr,29-May,10.63656174,17-Apr,17-May,6,5,6,5,17-Apr,17-May,13.34477607,22-Jun,7-Jul,5,6,5,6,22-Jun,7-Jul,7.392108671
LCUT,Lifetime Brands Inc,13.44999981,FALSE,2009,,13-May,27-Jul,4,4,7,7,13-May,27-Jul,10.38030302,26-May,25-Jul,4,7,4,7,26-May,25-Jul,10.21715851,31-May,15-Jul,5,6,5,6,31-May,15-Jul,9.219345198,1-Apr,1-May,5,6,5,6,1-Apr,1-May,9.816237707,13-Apr,28-Apr,4,7,4,7,13-Apr,28-Apr,4.686746921
LSFG,Lifestore Financial Group Inc,31.25,FALSE,2009,,22-Oct,5-Jan,5,5,6,6,22-Oct,5-Jan,11.47152015,22-Oct,21-Dec,5,6,5,6,22-Oct,21-Dec,12.39846972,3-Nov,18-Dec,5,6,5,6,3-Nov,18-Dec,9.341052637,21-Nov,21-Dec,5,6,5,6,21-Nov,21-Dec,9.492607178,24-Nov,9-Dec,1,10,1,10,24-Nov,9-Dec,5.104119267
LQWC,LifeQuest World Corp,0.197400004,FALSE,2009,,4-Apr,18-Jun,2,2,9,9,4-Apr,18-Jun,8.145551103,24-Apr,23-Jun,1,10,1,10,24-Apr,23-Jun,9.403119645,29-Apr,13-Jun,1,10,1,10,29-Apr,13-Jun,23.59139014,10-May,9-Jun,0,11,0,11,10-May,9-Jun,15.78581167,29-May,13-Jun,3,8,3,8,29-May,13-Jun,17.05206859
LTCP,Life's Time Capsule Services Inc,0.0065,FALSE,2010,,19-Mar,2-Jun,1,1,9,9,19-Mar,2-Jun,-25.13479705,7-Mar,6-May,1,9,1,9,7-Mar,6-May,-15.43160802,19-Mar,3-May,2,7,2,7,19-Mar,3-May,-13.80600458,24-Mar,23-Apr,2,7,2,7,24-Mar,23-Apr,2.12541345,12-Apr,27-Apr,1,8,1,8,12-Apr,27-Apr,17.00320286
LSI,Life Storage Inc,112.0500031,FALSE,2009,,1-Sep,15-Nov,7,6,4,5,1-Sep,15-Nov,5.13688277,5-Sep,4-Nov,8,3,8,3,5-Sep,4-Nov,4.546627004,11-Jun,26-Jul,8,3,7,4,23-Jun,7-Aug,5.260699432,15-Mar,14-Apr,8,3,8,3,15-Mar,14-Apr,3.949730213,24-Mar,8-Apr,8,3,7,4,24-Mar,8-Apr,4.082024524
LINS,Life Insurance Co,67,FALSE,2009,,14-Mar,28-May,2,2,9,9,5-Mar,19-May,9.792169497,21-Mar,20-May,1,10,1,10,21-Mar,20-May,10.68294069,9-Apr,24-May,1,10,1,10,6-Mar,20-Apr,8.091218991,21-Mar,20-Apr,1,10,1,10,21-Mar,20-Apr,8.979086608,5-Apr,20-Apr,0,11,0,11,5-Mar,20-Mar,6.187419941
LFBCF,Life & Banc Split Corp,4.790780067,FALSE,2010,,13-Mar,27-May,5,4,5,6,13-Mar,27-May,8.274483347,18-Mar,17-May,6,4,5,5,18-Mar,17-May,7.832098574,3-Apr,18-May,6,4,5,5,21-Mar,5-May,8.21145299,20-Apr,20-May,6,4,6,4,20-Apr,20-May,3.424558818,16-Apr,1-May,3,7,3,7,4-Jan,19-Jan,-0.472251241
LICT,LICT Corp,17000,FALSE,2009,,26-Jun,9-Sep,5,5,6,6,26-Jun,9-Sep,7.915643262,16-Jul,14-Sep,5,6,5,6,16-Jul,14-Sep,5.932712925,26-Jun,10-Aug,4,7,4,7,26-Jun,10-Aug,6.171661854,17-Jul,16-Aug,4,7,4,7,17-Jul,16-Aug,5.679060093,29-Apr,14-May,3,8,3,8,29-Apr,14-May,3.790915517
LBTYK,Liberty Global PLC,22.10000038,FALSE,2009,,11-Dec,24-Feb,8,8,3,3,11-Dec,24-Feb,7.505223204,21-Dec,19-Feb,7,4,7,4,21-Dec,19-Feb,6.775821053,19-Jan,4-Mar,6,5,6,5,19-Jan,4-Mar,2.971000617,24-Aug,23-Sep,7,4,7,4,24-Aug,23-Sep,4.414796709,22-Jan,6-Feb,6,5,6,5,22-Jan,6-Feb,3.308232595
LBTYB,Liberty Global PLC,24.44000053,FALSE,2009,,18-May,1-Aug,7,7,4,4,18-May,1-Aug,5.619094344,28-Jun,27-Aug,7,4,7,4,28-Jun,27-Aug,4.963356133,28-Jun,12-Aug,6,5,6,5,28-Jun,12-Aug,6.49755501,28-Jun,28-Jul,7,4,7,4,28-Jun,28-Jul,7.255140604,7-Sep,22-Sep,7,4,7,4,7-Sep,22-Sep,2.438576187
LBTYA,Liberty Global PLC,22.80999947,FALSE,2009,,11-Dec,24-Feb,7,7,4,4,11-Dec,24-Feb,7.28512605,17-Dec,15-Feb,7,4,7,4,17-Dec,15-Feb,5.371543876,24-Jan,9-Mar,6,5,6,5,24-Jan,9-Mar,4.810733352,24-Aug,23-Sep,7,4,7,4,24-Aug,23-Sep,4.629049667,23-Aug,7-Sep,6,5,6,5,23-Aug,7-Sep,2.711719902
LIBC,Liberty Bancorp,20.10000038,FALSE,2009,,22-Sep,6-Dec,4,4,7,7,22-Sep,6-Dec,2.517331212,22-Sep,21-Nov,5,6,5,6,22-Sep,21-Nov,2.541744158,19-Sep,3-Nov,5,6,5,6,19-Sep,3-Nov,3.761756696,4-Oct,3-Nov,4,7,4,7,4-Oct,3-Nov,4.817522518,19-Oct,3-Nov,1,10,1,10,19-Oct,3-Nov,4.88075701
ASG,Liberty All Star Growth Fund Inc,8.130000114,FALSE,2009,,18-May,1-Aug,9,7,2,4,10-Feb,25-Apr,3.840330937,1-Jun,31-Jul,9,2,8,3,26-May,25-Jul,6.17971078,12-Jun,27-Jul,7,4,6,5,12-Jun,27-Jul,4.984719243,25-Jun,25-Jul,7,4,7,4,25-Jun,25-Jul,4.472086976,13-Apr,28-Apr,7,4,7,4,13-Apr,28-Apr,2.11073861
USA,Liberty All Star Equity Fund,6.480000019,FALSE,2009,,23-May,6-Aug,8,7,3,4,3-Feb,18-Apr,1.743744447,4-Jun,3-Aug,9,2,7,4,26-May,25-Jul,3.837461978,13-Jun,28-Jul,7,4,6,5,13-Jun,28-Jul,3.179362132,27-Jun,27-Jul,7,4,6,5,26-Jun,26-Jul,4.347086143,11-Jul,26-Jul,8,3,8,3,11-Jul,26-Jul,2.507481699
LBYYQ,Libbey Inc,0.039999999,FALSE,2009,,2-Jul,15-Sep,5,5,6,6,2-Jul,15-Sep,-9.23760264,24-Jul,22-Sep,6,5,6,5,24-Jul,22-Sep,6.624349385,24-Jul,7-Sep,6,5,6,5,24-Jul,7-Sep,7.431404645,3-Jun,3-Jul,5,6,5,6,3-Jun,3-Jul,5.098896534,25-Jul,9-Aug,5,6,5,6,25-Jul,9-Aug,10.26550328
LLIT,Lianluo Smart Ltd,3.700099945,FALSE,2010,,24-Dec,9-Mar,8,8,2,2,24-Dec,9-Mar,17.88575533,26-Dec,24-Feb,7,3,7,3,26-Dec,24-Feb,19.30805186,24-Jan,9-Mar,7,3,7,3,24-Jan,9-Mar,14.66051296,2-Feb,3-Mar,6,4,6,4,2-Feb,3-Mar,11.31872571,8-Oct,23-Oct,7,3,7,3,8-Oct,23-Oct,11.09265057
LNDT,LianDi Clean Technology Inc,0.02,FALSE,2010,,20-May,3-Aug,3,3,7,7,20-May,3-Aug,-3.751278131,20-May,19-Jul,3,7,3,7,20-May,19-Jul,-17.1192719,27-Dec,10-Feb,6,4,6,4,27-Dec,10-Feb,13.46220018,11-Jan,10-Feb,3,7,3,7,11-Jan,10-Feb,12.51534657,8-Apr,23-Apr,2,8,2,8,8-Apr,23-Apr,14.51719897
LNNGF,Li Ning Co Ltd,5.800000191,FALSE,2009,,10-Sep,24-Nov,3,3,8,8,10-Sep,24-Nov,3.60169226,5-Apr,4-Jun,4,7,4,7,5-Apr,4-Jun,5.958647658,18-Jul,1-Sep,4,7,4,7,18-Jul,1-Sep,7.884850562,22-Jul,21-Aug,5,6,5,6,22-Jul,21-Aug,9.371620355,8-Aug,23-Aug,8,3,8,3,8-Aug,23-Aug,7.343478668
LFUGF,Li & Fung Ltd,0.159999996,FALSE,2010,,2-Jul,15-Sep,5,5,5,5,16-Jan,31-Mar,3.529123251,3-Feb,3-Apr,5,5,5,5,3-Feb,3-Apr,6.805675858,8-Feb,24-Mar,5,5,5,5,8-Feb,24-Mar,9.186028782,23-Feb,24-Mar,7,3,7,3,23-Feb,24-Mar,9.631985625,3-Sep,18-Sep,4,6,4,6,5-Sep,20-Sep,4.676507744
LHCG,LHC Group Inc,203.5700073,FALSE,2009,,25-May,8-Aug,5,5,6,6,25-May,8-Aug,8.11798145,17-Mar,16-May,6,5,6,5,17-Mar,16-May,7.614513366,18-Jun,2-Aug,5,6,5,6,18-Jun,2-Aug,4.0743975,7-Mar,6-Apr,6,5,6,5,7-Mar,6-Apr,6.952209494,7-Feb,22-Feb,3,8,3,8,7-Feb,22-Feb,3.14830779
LGL,LGL Group Inc,8.890000343,FALSE,2009,,16-Nov,30-Jan,6,6,5,5,16-Nov,30-Jan,9.031281133,15-Aug,14-Oct,8,3,8,3,15-Aug,14-Oct,11.34943464,14-Aug,28-Sep,7,4,7,4,14-Aug,28-Sep,9.261190619,20-Aug,19-Sep,8,3,8,3,20-Aug,19-Sep,6.471484261,9-Sep,24-Sep,6,5,6,5,9-Sep,24-Sep,3.452146113
LPL,LG Display Co Ltd,6.690000057,FALSE,2009,,12-Nov,26-Jan,4,4,7,7,11-Oct,25-Dec,5.67215677,10-Nov,9-Jan,3,8,3,8,30-Oct,29-Dec,7.270965092,30-Oct,14-Dec,4,7,4,7,30-Oct,14-Dec,7.007840746,11-Nov,11-Dec,6,5,6,5,11-Nov,11-Dec,6.094050135,19-Nov,4-Dec,5,6,5,6,19-Nov,4-Dec,4.172683351
