,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
03-17,,,4.187071800231934,4.2578182220458975,5.535923957824707,7.199378490447997,,12.487821578979492,20.68836212158203,16.120613098144528,16.825050354003903,,,19.64870262145996,27.91143226623535,33.670841217041016,42.007545471191406,,49.13257217407226,25.25617599487305,53.54925918579102,73.24140930175781,,,105.3392562866211,106.9158172607422,103.13922119140624,148.82095336914062,,,121.30919647216795
03-18,,2.783682346343994,4.172065734863281,4.2578182220458975,5.627884864807129,,10.343449592590332,12.282533645629885,20.372108459472656,16.20175552368164,,,23.59487342834473,19.634389877319336,27.83327674865723,33.904773712158196,,,51.70772933959961,25.97916603088379,53.73767471313477,73.773681640625,,83.00831604003906,105.38317108154295,108.89427185058594,103.01089477539062,,,168.35598754882812,101.064697265625
03-19,2.8327820301055913,2.7164416313171387,4.262109279632568,4.291213035583496,,,10.244942665100098,12.24832534790039,20.97826385498047,16.769769668579098,,19.66928482055664,23.81824493408203,19.10475730895996,27.716083526611328,,,43.300048828125,50.84934997558594,26.29245758056641,53.33628463745117,,75.89220428466797,82.23074340820312,105.1897964477539,107.04115295410156,,,172.81187438964844,166.92449951171875,102.78050994873048
03-20,2.8327820301055913,2.702993631362915,4.247101783752441,,,7.05782413482666,10.27777862548828,12.214117050170898,21.16275978088379,,17.37849998474121,18.983354568481445,23.52040672302246,19.357641220092773,,,41.45909881591797,44.02447509765625,51.29034042358398,25.23208427429199,,,74.4688949584961,82.04933166503906,104.81182098388672,107.58724975585938,,148.01651000976562,171.37728881835938,163.37477111816406,101.00553131103516
03-21,2.8446857929229736,2.676098346710205,,,5.591097831726074,6.754477024078369,10.21210479736328,12.214117050170898,,,17.074106216430664,18.31105232238769,22.692033767700195,20.059043884277344,,33.60614013671875,40.83954620361328,44.842063903808594,,,,75.03772735595703,73.99446105957031,79.50067138671875,104.9436492919922,,102.95591735839844,146.76304626464844,172.66932678222656,163.95509338378906,
03-22,2.7851734161376958,2.6626505851745605,,4.291213035583496,5.572706699371338,6.714034080505371,10.146431922912598,,,16.012414932250973,16.548324584960938,17.906766891479492,22.8362979888916,,27.027456283569336,33.556365966796875,41.261043548583984,44.77994918823242,,,53.69671249389648,75.24565887451172,71.91883087158203,79.55250549316406,,,102.73593139648438,147.37106323242188,167.08309936523438,158.03565979003906,
03-23,2.7851734161376958,,4.157058238983153,4.324606418609618,5.535923957824707,6.916260719299316,,,21.39993667602539,15.579662322998047,17.074106216430664,18.333770751953125,,,26.959062576293945,33.09348297119141,41.007118225097656,44.94035720825195,,27.232332229614254,54.53227233886719,76.63445281982422,72.54576110839844,,,106.56671905517578,101.39762878417969,147.79197692871094,160.784423828125,,96.20325469970705
03-24,,,4.112034797668457,4.474882125854492,5.591097831726074,7.078042507171631,,12.385175704956055,21.84796905517578,15.471456527709961,17.323163986206055,,,19.33855628967285,26.86138343811035,33.621063232421875,40.95125198364258,,52.95987319946289,27.28857040405273,53.52467727661133,77.29145050048828,,,104.53927612304688,107.0053482055664,101.70012664794922,146.56661987304688,,,113.92335510253906
03-25,,2.676098346710205,4.08202075958252,4.474882125854492,5.66466760635376,,10.113591194152832,12.214117050170898,21.7425479888916,15.633745193481445,,,22.547760009765625,19.729812622070312,27.34000968933105,,,,54.21199417114258,27.44120216369629,53.07413101196289,77.30806732177734,,78.60218048095703,106.4820327758789,104.73149871826172,,,,158.35484313964844,124.7703857421875
03-26,2.7970755100250244,2.7298908233642583,4.097024440765382,4.474882125854492,,,10.113591194152832,12.077255249023438,21.66349029541016,15.065730094909668,,18.510929107666016,23.013147354125977,19.309926986694336,27.03232002258301,,,44.59884643554688,53.64499282836914,29.14421844482422,52.92668151855469,,73.68102264404297,77.99739837646484,104.3722686767578,105.0627212524414,,,165.8955841064453,159.95079040527344,128.73448181152344
03-27,2.8208796977996826,2.7164416313171387,4.08202075958252,,,7.0173749923706055,9.982247352600098,11.9061918258667,21.63713264465332,,16.825050354003903,18.24745750427246,23.02709770202637,19.095212936401367,,,40.82937622070313,44.56777572631836,52.44798278808594,28.421232223510746,,,72.85076141357422,77.88511657714844,103.73934173583984,105.76996612548828,,145.59385681152344,161.8484344482422,161.14047241210938,119.59339141845705
03-28,2.8208796977996826,2.7164416313171387,,,5.572706699371338,7.05782413482666,10.21210479736328,,,,17.93195915222168,18.05667304992676,23.22256088256836,18.641925811767575,,29.694049835205078,41.03251266479492,44.36081314086914,53.2039794921875,,,77.6490478515625,71.52912902832031,79.12054443359375,104.82057189941406,,101.10430145263672,148.19422912597656,159.74884033203125,164.00344848632812,
03-29,2.8208796977996826,,,4.524974822998047,5.42557430267334,7.17916202545166,9.85090446472168,,,15.525555610656738,18.264028549194336,18.07938575744629,,,27.42303276062012,29.61442375183105,41.428627014160156,44.42290496826172,,,53.44276428222656,78.43907928466797,71.66468811035156,,,,101.84678649902344,148.6993408203125,162.4849395751953,165.99594116210938,
03-30,2.8089759349823,,4.08202075958252,4.391395092010498,5.333617210388184,7.158936023712157,,,21.7425479888916,15.038691520690918,18.40240478515625,18.04304313659668,,,27.61839485168457,30.04245567321777,41.04268264770508,44.66094207763672,,27.10380744934082,53.67211532592773,78.71353149414062,71.63079833984375,,,106.8083953857422,101.7367935180664,149.70953369140625,,,128.53726196289062
03-31,,,4.036998271942139,4.341304302215576,5.204873561859131,7.158936023712157,,11.700913429260256,21.66349029541016,14.82230281829834,18.291706085205078,,,18.484474182128906,27.59398651123047,30.32116508483887,40.93602752685547,,54.55060577392578,27.29660987854004,53.03317642211914,78.73847198486328,,,105.23374938964844,106.3339385986328,101.8192901611328,149.96212768554688,,,127.92587280273438
04-01,,2.676098346710205,3.9469518661499023,4.207726001739502,,,10.047919273376463,11.564056396484375,21.294523239135746,14.82230281829834,,,23.03175544738769,18.72781753540039,27.935853958129886,30.14199256896973,,,57.59039688110352,27.98744964599609,53.46733856201172,79.7613754272461,,77.453125,107.238037109375,106.00271606445312,102.49758911132812,,,172.04115295410156,114.47557067871094
04-02,2.7732713222503658,2.6895456314086914,3.916937112808228,4.024055004119873,,,9.949417114257812,11.52984619140625,21.92704200744629,,,18.252002716064453,22.70133972167969,19.643924713134766,28.453540802001953,,,44.717864990234375,57.15727996826172,30.341154098510746,,,72.88465118408203,76.71013641357422,108.78519439697266,105.63568115234376,,,158.2572784423828,171.70262145996094,117.18732452392578
04-03,2.7851734161376958,2.7164416313171387,3.901930570602417,,,7.078042507171631,9.949417114257812,11.187716484069824,21.689838409423828,,18.513092041015625,17.734142303466797,21.73333549499512,19.21927261352539,,,41.31689453125,45.39054870605469,56.20438003540039,30.967729568481445,,,72.25772094726562,75.62154388427734,108.35443878173828,,,149.2979736328125,160.328369140625,173.58871459960938,114.19945526123048
04-04,2.7494659423828125,2.6895456314086914,,,5.1313066482543945,7.17916202545166,9.949417114257812,11.940407752990724,,,19.03887176513672,18.08847427368164,22.43607521057129,19.185869216918945,,30.1469669342041,41.76886367797852,45.58716583251953,58.04715347290039,,,80.0025634765625,70.71581268310547,77.25439453125,107.0710220336914,,100.6276626586914,149.89662170410156,162.40895080566406,175.71661376953125,
04-05,2.7494659423828125,2.6626505851745605,,4.0741491317749015,5.462357521057129,7.300491809844972,,,,15.25507354736328,18.87283515930176,18.619951248168945,23.208608627319336,,28.84425163269043,30.26144599914551,41.83489227294922,45.33879089355469,,,54.40938186645508,80.0025634765625,70.40235900878906,77.21984100341797,,,99.7751922607422,149.48507690429688,163.57749938964844,177.3899383544922,
04-06,2.7494659423828125,,3.9319477081298833,4.1242384910583505,5.443969249725342,7.280271530151367,,,21.294523239135746,14.95754337310791,19.3432731628418,18.48821449279785,,,29.03472137451172,29.878215789794922,39.9559211730957,,,30.469688415527344,54.32745742797852,79.81959533691406,,,,108.73311614990234,100.36185455322266,149.87796020507812,159.07431030273438,,128.951416015625
04-07,,,3.901930570602417,4.1242384910583505,5.701450824737549,7.3409423828125,,11.940407752990724,21.05733299255371,15.309165954589846,19.45396423339844,,,19.386274337768555,28.35586166381836,30.06236457824707,39.813724517822266,,56.92103576660156,29.409320831298828,54.47491836547852,80.6096420288086,,,104.87332153320312,107.37239074707031,99.94019317626952,150.61688232421875,,,130.51930236816406
04-08,,2.676098346710205,3.841902256011963,4.1242384910583505,5.572706699371338,,9.818070411682127,11.974620819091795,20.951913833618164,16.147655487060547,,,23.02245330810547,19.076128005981445,28.150733947753906,29.70897483825684,,,56.9525260925293,29.385217666625977,55.36781692504883,79.26240539550781,,77.66912078857422,105.19857788085938,107.16650390625,100.74683380126952,,,178.5119171142578,139.42373657226562
04-09,2.7018556594848637,2.64920425415039,3.8569104671478267,,,,9.818070411682127,11.940407752990724,21.004621505737305,16.147655487060547,,18.897043228149414,22.845598220825195,18.847097396850586,,,,45.34913635253906,56.59027099609375,31.43366050720215,56.09688949584961,,69.97875213623047,78.23067474365234,107.71271514892578,107.22019958496094,,,158.87478637695312,174.98153686523438,143.15115356445312
04-10,2.7137587070465092,2.6626505851745605,3.8569104671478267,,,7.280271530151367,9.85090446472168,12.14568328857422,,,19.75836181640625,19.15597343444824,22.9526424407959,18.622844696044922,,,40.148887634277344,45.28704452514648,57.78727340698242,,,,68.99600982666016,78.1097412109375,105.33042907714844,107.90057373046876,,149.99017333984375,163.79598999023438,177.05137634277344,
04-11,2.7613682746887207,2.59541392326355,,,5.6094937324523935,7.280271530151367,9.818070411682127,12.14568328857422,,,20.2564697265625,18.692623138427734,22.76183891296387,18.60853385925293,,29.94290542602539,40.03208541870117,45.40605545043945,56.48001098632813,,,79.20419311523438,69.47890472412111,77.72093963623047,104.73265838623048,,101.27847290039062,150.42042541503906,161.8484344482422,179.77899169921875,
04-12,2.7970755100250244,2.622308254241944,,4.140937328338623,5.66466760635376,7.462280750274657,9.818070411682127,,,16.33699607849121,20.837608337402344,19.08783721923828,23.02245330810547,,28.150733947753906,30.43565559387207,40.31649398803711,45.535423278808594,,,56.91606903076172,77.6490478515625,70.90220642089844,76.92611694335938,,,102.23177337646484,145.3787078857422,163.93850708007812,182.4582061767578,
04-13,,,3.901930570602417,4.140937328338623,5.719844341278076,7.806069850921631,,,21.26817512512207,17.22957992553711,19.81371307373047,,,,27.677003860473636,29.69902801513672,40.1082649230957,45.45265197753906,,30.284921646118164,57.14545059204102,77.82369232177734,69.49584197998047,,,107.87371826171876,102.85507202148438,143.6669158935547,163.8625030517578,,136.97821044921878
04-14,,,3.9469518661499023,4.057450294494629,5.719844341278076,,,12.761523246765135,21.241811752319336,18.013965606689453,18.20868682861328,,,18.894813537597656,28.741687774658203,28.857873916625977,,,56.70052337646485,29.69850349426269,57.78436279296875,78.0981216430664,,,105.77877807617188,108.4824676513672,102.91006469726562,,,,140.13371276855472
04-15,,2.635756254196167,4.08202075958252,3.9906601905822754,6.179635524749756,,9.85090446472168,12.590460777282715,21.452651977539066,19.39341926574707,,,22.924718856811523,19.085664749145508,28.575647354125977,28.42983436584473,,,57.39352798461914,29.16027641296387,57.514060974121094,77.83200073242188,,74.26514434814453,106.60508728027344,110.55935668945312,104.23918914794922,,,181.70376586914062,129.17822265625
04-16,2.7851734161376958,2.6895456314086914,4.157058238983153,3.9906601905822754,,,9.85090446472168,13.035228729248047,20.161264419555664,20.096664428710934,,18.992433547973636,23.45990753173828,19.21927261352539,28.678205490112305,,,46.3581657409668,59.0866584777832,31.25693130493164,56.58020401000977,,69.43653869628906,76.04486083984375,109.19834899902344,110.39820861816406,,,165.80055236816406,182.4388732910156,124.24774932861328
04-17,2.7732713222503658,2.8240246772766118,,,,7.967856884002685,10.146431922912598,13.00101089477539,20.240333557128906,,18.65145492553711,19.533008575439453,23.42733192443848,19.128620147705078,,,40.25555038452149,46.585838317871094,58.51966094970703,32.18878173828125,,,70.53791809082031,75.81160736083984,110.1916961669922,108.74208068847656,,145.65931701660156,167.06414794921875,181.98426818847656,136.67254638671878
04-18,2.7494659423828125,2.8912630081176762,,,6.0141143798828125,8.271201133728027,10.409120559692383,13.069439888000488,,,18.789813995361328,21.03204727172852,23.40871238708496,,,29.53476905822754,42.57123947143555,46.43062210083008,60.10254287719727,,,76.52635955810547,70.06346130371094,74.23921966552734,,,103.92752075195312,145.69668579101562,169.54371643066406,183.6962738037109,
04-19,2.7375638484954834,2.8509202003479004,,3.9906601905822754,6.142850875854492,8.352089881896973,10.573301315307617,,,20.4753360748291,18.955852508544922,20.57779884338379,23.715864181518555,,28.29238510131836,30.07729530334473,42.84038162231445,46.12013244628906,,,56.84231948852539,78.06486511230469,69.11460113525389,73.91092681884766,,,104.54167938232422,144.81747436523438,167.37765502929688,,
04-20,2.7137587070465092,,4.277115821838379,3.9739623069763184,5.958935260772705,8.493649482727049,,,19.845022201538086,19.44751739501953,19.592329025268555,20.486936569213867,,,28.2581844329834,29.913042068481445,42.98257446289063,46.60136795043945,,30.64641761779785,55.53985214233398,79.7530746459961,70.13970947265625,,,109.95956420898438,104.02835845947266,146.92208862304688,167.5771484375,,132.50135803222656
04-21,,,4.322140693664552,4.024055004119873,5.885371208190918,8.412755966186522,,13.035228729248047,19.76596069335937,19.041797637939453,,,,19.23358917236328,28.21911430358887,30.22661781311035,42.921634674072266,,60.61444854736328,31.91565704345703,58.16118621826172,80.30194091796875,,,110.05105590820312,109.34187316894531,103.44171905517578,146.211181640625,,,128.60627746582028
04-22,,2.864367961883545,4.322140693664552,4.040751934051514,5.9221558570861825,,10.737491607666016,13.240510940551758,19.44971466064453,20.177812576293945,,,23.37148857116699,19.496017456054688,28.985881805419922,30.30126190185547,,,63.8353271484375,33.70705032348633,57.70246124267578,,,74.84397888183594,109.8312759399414,110.5324935913086,104.50501251220705,,,183.7059326171875,130.7559814453125
04-23,2.7137587070465092,2.8912630081176762,4.292123317718507,3.8737764358520512,,,10.934500694274902,13.343140602111815,18.922611236572266,19.44751739501953,,20.468774795532227,23.18998718261719,19.37195587158203,28.2435359954834,,,47.424110412597656,62.58318710327149,35.35382843017578,58.15299606323242,,68.57241821289061,75.75115966796875,109.68185424804688,110.49669647216795,,,163.36849975585938,183.14495849609372,130.60806274414062
04-24,2.6661465167999268,2.8912630081176762,4.292123317718507,,,8.554327011108397,11.000171661376953,13.377352714538574,18.52729034423828,,19.64767265319824,20.673189163208008,23.14345359802246,19.18110466003418,,,42.50521469116211,46.62724304199219,62.37843322753906,35.265480041503906,,,74.51972961425781,77.21121978759766,109.40933227539062,109.65518951416016,,150.23338317871094,155.1886749267578,181.31690979003903,133.07327270507812
04-25,2.678050994873047,2.7971293926239014,,,6.087677478790282,8.372315406799316,11.03301239013672,13.240510940551758,,,20.837608337402344,20.83218002319336,23.194643020629886,18.942529678344727,,30.3659610748291,41.66729736328125,46.53927612304688,62.56744384765625,,,79.27070617675781,73.77420806884766,78.23067474365234,107.59844207763672,,103.9550323486328,154.5455322265625,159.8628387451172,176.05516052246094,
04-26,2.689953088760376,2.837470293045044,,3.8403835296630864,6.271594047546388,8.412755966186522,10.934500694274902,,,19.88028907775879,20.422515869140625,21.04568290710449,23.09691429138184,,27.99934005737305,29.74382209777832,42.12435150146485,46.865272521972656,,,58.29227828979492,81.90699005126953,73.97754669189453,76.66693115234375,,,104.8258285522461,153.90948486328125,154.4286346435547,177.0030517578125,
04-27,2.6661465167999268,,4.217086315155028,3.9405674934387207,,8.493649482727049,,,18.342811584472656,20.718769073486328,20.533199310302734,21.191043853759766,,,28.184946060180664,29.89811515808105,41.42354583740234,47.83806610107422,,34.791507720947266,56.31805038452149,77.74050903320312,75.3923568725586,,,111.80369567871094,107.17240142822266,151.51486206054688,156.16720581054688,,139.72941589355472
04-28,,,4.172065734863281,3.9405674934387207,6.253206253051758,8.412755966186522,,13.172082901000975,18.079259872436523,21.01630401611328,20.58854484558105,,,19.39581680297852,27.43769454956055,29.40537452697754,41.15948486328125,,62.40206527709961,34.727237701416016,56.57197952270508,78.26443481445312,,,107.88854217529295,107.67676544189452,105.81578826904295,150.4110870361328,,,144.41336059570312
04-29,,2.810576915740967,4.112034797668457,3.9405674934387207,6.381946563720702,,11.098682403564453,13.240510940551758,18.105609893798828,20.34010124206543,,,22.71064567565918,19.309926986694336,26.968839645385746,29.833415985107425,,,62.110694885253906,36.092872619628906,58.34959411621094,78.43907928466797,,76.74469757080078,110.64005279541016,107.13963317871094,106.34741973876952,,,177.45765686035156,154.67860412597656
04-30,2.689953088760376,2.8240246772766118,4.187071800231934,3.9739623069763184,,,11.098682403564453,13.616854667663574,18.764482498168945,20.31304359436035,,21.17740631103516,23.24582481384277,19.410133361816406,27.00302314758301,,,47.67766189575195,62.8824691772461,36.43028259277344,56.67031478881836,,74.29100799560547,76.52006530761719,111.53670501708984,106.85316467285156,,,156.39520263671875,175.1459503173828,155.9210662841797
05-01,2.689953088760376,2.7971293926239014,4.187071800231934,,,8.4329833984375,11.131522178649902,13.582635879516602,18.39552116394043,,20.616214752197266,21.28643035888672,23.25979232788086,19.023639678955078,,,41.71809768676758,48.30895614624024,63.99284362792969,37.09702682495117,,,74.19783020019531,75.33642578125,110.8422393798828,108.05274200439452,,148.6619110107422,159.5778350830078,174.09169006347656,150.951171875
05-02,2.7137587070465092,2.7971293926239014,,,6.326770782470702,8.493649482727049,11.06584644317627,13.856343269348145,,,20.533199310302734,21.15923500061035,23.43198013305664,19.21927261352539,,29.903095245361328,42.33764266967773,49.01784896850586,64.55982971191406,,,77.60747528076172,74.6976547241211,76.45093536376953,109.954345703125,,105.87077331542969,149.09219360351562,159.43531799316406,170.30979919433594,
05-03,2.7613682746887207,2.7702341079711914,,4.007355690002441,6.28998613357544,8.554327011108397,11.098682403564453,,,21.394968032836914,20.06275749206543,21.06838607788086,23.40406036376953,,27.173967361450195,29.90806007385254,42.83532333374024,49.323143005371094,,,58.013755798339844,76.77583312988281,73.50308990478516,78.94776916503906,,,104.2025146484375,149.3354034423828,159.95782470703125,173.95626831054688,
05-04,2.8327820301055913,,4.142049789428712,3.9906601905822754,6.234813690185548,8.736330032348633,,,18.39552116394043,21.82773780822754,20.035085678100586,21.35002326965332,,,26.80766868591309,30.664608001708984,43.338050842285156,49.11616516113281,,38.2537956237793,55.68729782104492,74.82984161376953,72.13062286376953,,,108.88531494140624,101.8376235961914,149.46632385253906,162.40895080566406,,154.45179748535156
05-05,,,4.067013740539552,4.040751934051514,6.345165252685548,8.837444305419922,,14.061623573303224,18.606353759765625,21.63840675354004,21.36338424682617,,,19.204967498779297,26.998126983642575,29.90806007385254,43.67829895019531,,64.48895263671875,37.42638397216797,55.08111190795898,74.11463928222656,,,109.2423095703125,109.4134750366211,102.6167449951172,148.9144744873047,,,151.41464233398438
05-06,,2.743336677551269,4.142049789428712,4.0741491317749015,6.308381080627441,,11.098682403564453,14.09582805633545,18.23739051818848,21.63840675354004,,,22.10099601745605,19.44352149963379,27.056739807128906,29.738849639892575,,,63.99284362792969,38.07706832885742,52.8365707397461,74.23989868164062,,79.37970733642578,108.4775161743164,108.93657684326172,103.78746032714844,,,171.24803161621094,151.22726440429688
05-07,2.856586456298828,2.743336677551269,4.292123317718507,4.057450294494629,,,11.098682403564453,13.856343269348145,18.55364418029785,21.55726432800293,,21.145612716674805,22.184755325317386,19.56281089782715,26.460906982421875,,,49.21965789794922,63.34710693359375,36.65519714355469,50.99344253540039,,71.76632690429688,80.46831512451172,109.33354949951172,108.84658813476562,,,161.9909210205078,167.69830322265625,154.70843505859375
05-08,2.856586456298828,2.743336677551269,4.277115821838379,,,8.756551742553711,11.427044868469238,13.92477035522461,18.50094223022461,,20.533199310302734,21.122900009155273,23.04571533203125,19.343324661254886,,,43.29235076904297,48.89883422851562,65.41822052001953,37.884273529052734,,,72.69428253173828,80.93711853027344,109.63359832763672,109.32351684570312,,149.6189422607422,162.5609588623047,166.31512451171875,159.67727661132812
05-09,2.856586456298828,2.8509202003479004,,,6.216421127319336,8.736330032348633,11.459883689880373,13.92477035522461,,,19.84137344360352,21.041133880615234,22.53379821777344,19.524641036987305,,29.848323822021484,43.61228942871094,50.00100708007813,65.82770538330078,,,74.36515808105469,72.82198333740234,80.69403839111328,109.60714721679688,,102.36788177490234,149.58139038085938,166.55934143066406,166.99569702148438,
05-10,2.895869016647339,2.837470293045044,,4.007355690002441,6.161247253417969,8.736330032348633,11.427044868469238,,,21.178586959838867,19.75836181640625,21.486303329467773,22.19872093200684,,25.67949104309082,29.39540672302246,43.29743957519531,48.88849258422852,,,55.4497299194336,75.38396453857422,73.39236450195312,81.64897918701172,,,104.46038055419922,149.50624084472656,166.28262329101562,168.79425048828125,
05-11,2.883650541305542,,4.337144851684569,4.057450294494629,6.142850875854492,8.817221641540527,,,18.342811584472656,21.232681274414066,20.228805541992188,21.39999008178711,,,26.10439682006836,29.62934112548828,43.37869262695313,49.493896484375,,36.566837310791016,54.92546463012695,73.2377700805664,73.93720245361328,,,110.04338073730469,104.03636932373048,149.37472534179688,167.1128387451172,,157.07879638671875
05-12,,,4.262109279632568,4.174329280853272,6.198026180267334,9.008285522460938,,14.061623573303224,18.579984664916992,21.205638885498047,20.11810874938965,,,20.001779556274414,26.5781307220459,29.056964874267575,41.74347305297852,,66.71760559082031,35.94025039672852,56.57197952270508,73.930908203125,,,111.61924743652344,109.4404754638672,103.74137115478516,147.16738891601562,,,151.45538330078125
05-13,,2.877814769744873,4.142049789428712,4.140937328338623,6.3999996185302725,,11.459883689880373,13.856343269348145,18.55364418029785,20.98925018310547,,,22.315067291259766,19.67255973815918,26.84184837341309,28.852893829345703,,,67.64920806884766,34.67904663085937,55.85111618041992,73.07075500488281,,81.59688568115234,111.23090362548828,110.83526611328124,101.18791961669922,,,161.22079467773438,145.58399963378906
05-14,2.9080889225006104,2.8912630081176762,4.2417635917663565,4.217888832092285,,,11.492719650268555,14.130041122436525,18.817190170288086,20.718769073486328,,21.413625717163086,23.013147354125977,19.44352149963379,26.685565948486328,,,49.4421501159668,67.46761322021484,34.85577774047852,54.442161560058594,,72.45590209960938,83.93219757080078,110.26016235351562,112.11305236816406,,,168.3629608154297,162.26104736328125,149.828857421875
05-15,2.9203090667724614,2.864367961883545,4.2417635917663565,,,9.09055233001709,11.427044868469238,14.23269748687744,18.73812484741211,,20.145788192749023,21.39534568786621,23.31098747253418,19.56281089782715,,,41.74347305297852,49.72272109985352,67.18338775634766,35.07266998291016,,,71.70675659179688,84.93055725097656,108.15982055664062,110.07938385009766,,147.02650451660156,168.58241271972656,164.41934204101562,152.03060913085938
05-16,2.9080889225006104,2.9227499961853027,,,6.475076675415039,9.213958740234377,11.32854175567627,14.130041122436525,,,20.815893173217773,22.24969291687012,23.24117088317871,19.43875503540039,,29.19631767272949,42.12340927124024,49.566856384277344,67.10444641113281,,,73.2377700805664,70.8128662109375,84.72219848632812,108.57460021972656,,103.47404479980469,146.97015380859375,168.78280639648438,164.7693328857422,
05-17,2.9203090667724614,2.895047664642334,,4.320764064788818,6.606456756591798,9.255090713500977,11.164355278015137,,,19.90732765197754,20.34281349182129,22.414173126220703,23.515764236450195,,25.89926147460937,29.73662757873535,40.76689529418945,49.56166458129883,,,54.28651809692383,71.19180297851562,69.12725067138672,86.82312774658203,,,103.16063690185548,143.6262969970703,170.16653442382812,159.3541717529297,
05-18,2.9203090667724614,,4.211026191711427,4.235035419464111,6.531384944915772,8.946586608886719,,,18.55364418029785,19.33833885192871,20.23149871826172,22.7568302154541,,,26.09813499450684,30.25691795349121,40.03763198852539,50.30465316772461,,36.60700988769531,53.414772033691406,72.6949462890625,68.62495422363281,,,110.4213409423828,101.8424301147461,143.0439453125,170.90130615234375,,163.7832489013672
05-19,,,4.272501468658446,4.320764064788818,6.493842124938965,8.740920066833496,,14.09582805633545,18.62251853942871,19.664718627929688,20.676755905151367,,,18.947303771972656,26.29946517944336,30.20688819885254,40.185523986816406,,67.45184326171875,36.388919830322266,52.32921600341797,73.32129669189453,,,109.26294708251952,109.88140869140624,100.47814178466795,147.6652069091797,,,162.7815704345703
05-20,,2.9227499961853027,4.349344730377196,4.3893465995788565,6.550149917602539,,11.000171661376953,14.185546875,18.675495147705078,19.583120346069336,,,23.213247299194336,18.9112548828125,26.08339881896973,30.351964950561523,,,66.46498107910156,35.16921615600586,49.09719467163086,72.18555450439453,,87.31795501708984,107.01255798339844,110.4213409423828,100.9113998413086,,,158.5375213623047,166.97679138183594
05-21,2.9203090667724614,2.9088997840881348,4.287869453430177,4.320764064788818,,,11.008130073547363,14.254568099975586,18.54305458068848,19.4199275970459,,22.85733795166016,22.9465446472168,19.021787643432614,26.57934188842773,,,50.22151184082031,65.49399566650389,34.37761688232422,49.81266403198242,,70.4552993774414,87.64785766601562,108.08039855957031,112.61699676513672,,,174.08859252929688,161.39576721191406,165.36019897460938
05-22,2.94474458694458,2.8811957836151123,4.272501468658446,,,8.946586608886719,11.30654525756836,14.427145004272461,18.43709373474121,,20.287145614624023,22.8527774810791,22.693870544433594,19.57447052001953,,,39.76734924316406,50.67872619628906,64.50712585449219,34.3533935546875,,,71.17891693115234,86.48455810546875,107.5597152709961,112.248046875,,148.3697052001953,170.07110595703125,159.33470153808594,165.50897216796875
05-23,2.969183444976806,2.8534927368164062,,,6.662759780883789,8.946586608886719,11.14076042175293,14.634231567382812,,,20.064516067504886,22.40961265563965,23.34895324707031,19.401464462280273,,30.817235946655273,39.62456893920898,50.47610473632813,63.60712814331055,,,70.91622161865234,72.19200134277344,86.2240982055664,108.6363754272461,,101.0312271118164,148.4542236328125,169.7084503173828,154.211181640625,
05-24,2.9569642543792725,2.8811957836151123,,4.406493663787842,6.568919658660889,8.864319801330566,11.041288375854492,,,19.61031723022461,19.647092819213867,22.354782104492188,23.25536918640137,,26.67264175415039,30.51706886291504,39.45626831054688,50.33582305908203,,,48.98204803466797,71.65111541748047,71.9025650024414,85.32991027832031,,,102.1374053955078,149.8350067138672,169.36492919921875,153.9001007080078,
05-25,2.9203090667724614,,,4.3893465995788565,6.512612819671631,8.864319801330566,,,,19.61031723022461,19.5357723236084,22.263410568237305,,,27.25204658508301,30.196874618530273,40.047828674316406,51.18791198730469,,,49.22053909301758,73.2628173828125,71.81742858886719,,,,104.1285400390625,149.3841094970703,169.0309295654297,,
05-26,,,4.180288791656493,4.440787315368652,6.625220775604247,8.782052993774414,,,17.880796432495114,19.202342987060547,19.007028579711914,,,,27.04582405090332,30.562074661254886,40.027427673339844,,,35.43576431274414,49.56595230102539,73.49663543701172,,,,110.34934997558594,104.75537872314452,149.5907440185547,,,178.1542205810547
05-27,,,4.149550914764403,4.423638820648193,6.456305503845215,,,14.530688285827635,17.562908172607422,18.223180770874023,,,,19.608112335205078,27.4091739654541,30.47704124450684,,,64.45186614990234,35.05612945556641,51.58904266357422,74.64073944091797,,,110.1278076171875,110.9972152709961,105.06878662109376,,,,182.1808624267578
05-28,,2.9643068313598637,4.04196834564209,4.406493663787842,,,10.842350006103516,14.427145004272461,17.615896224975586,19.011945724487305,,,23.16178894042969,19.34379005432129,27.28151512145996,,,,65.39918518066406,34.46647262573242,50.54459762573242,,,85.33857727050781,109.77478790283205,110.025390625,,,,150.92514038085938,177.35086059570312
05-29,2.9936203956604004,3.0335652828216557,4.04196834564209,,,,10.842350006103516,14.737780570983887,17.403972625732422,,,22.080663681030273,22.909109115600586,18.95451164245605,,,,52.01923751831055,65.88866424560547,34.13529586791992,,,73.6222152709961,85.01737976074219,110.02191162109376,108.36963653564452,,,164.83209228515625,151.6348419189453,178.4914093017578
