,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
03-28,1.046875,0.96875,,,4.078125,4.21875,4.40625,,,,13.375,14.3725004196167,21.7450008392334,20.475000381469727,,28.86000061035156,32.84000015258789,31.020000457763672,22.670000076293945,,,26.71999931335449,31.21999931335449,37.91999816894531,48.91999816894531,,74.98999786376953,82.4000015258789,85.87999725341797,108.37000274658205,
03-29,1.04296875,,,2.1796875,4.0703125,4.21875,4.46875,,,16.171875,13.765625,14.662500381469727,,,28.28000068664551,28.43000030517578,32.845001220703125,31.13999938964844,,,24.309999465942386,26.93000030517578,31.209999084472656,,,,75.66999816894531,82.20999908447266,87.75,109.47000122070312,
03-30,1.02734375,,1.19921875,2.078125,4.078125,4.28125,,,8.7734375,16.0,14.5,14.612500190734865,,,27.95000076293945,28.44499969482422,32.384998321533196,31.489999771118164,,18.450000762939453,24.34000015258789,26.96999931335449,31.3799991607666,,,74.80000305175781,76.0199966430664,82.30000305175781,,,88.70999908447266
03-31,,,1.1796875,2.1171875,4.03125,4.3125,,4.671875,8.7734375,15.125,14.59375,,,20.40999984741211,28.065000534057614,28.545000076293945,32.220001220703125,,22.940000534057614,18.25,24.239999771118164,26.43000030517578,,,48.9000015258789,74.38999938964844,75.75,82.20999908447266,,,86.05000305175781
04-01,,0.97265625,1.19921875,2.09375,,,4.53125,4.609375,8.671875,15.328125,,,21.614999771118164,20.565000534057614,27.90500068664551,28.09499931335449,,,24.489999771118164,18.479999542236328,24.540000915527344,26.739999771118164,,37.52000045776367,49.43000030517578,74.38999938964844,76.5,,,108.93000030517578,80.41999816894531
04-02,1.01953125,0.9921875,1.1796875,2.0,,,4.453125,4.59375,8.5703125,,,14.359999656677244,21.479999542236328,21.155000686645508,27.45000076293945,,,31.07999992370605,24.57999992370605,19.34000015258789,,,31.3799991607666,38.02000045776367,49.52000045776367,74.83999633789062,,,84.58999633789062,109.91000366210938,82.86000061035156
04-03,1.046875,0.98046875,1.16015625,,,4.46875,4.53125,4.59375,8.71875,,15.125,14.274999618530273,21.024999618530273,21.51499938964844,,,32.09000015258789,31.70000076293945,24.31999969482422,19.1200008392334,,,31.06999969482422,37.86999893188477,49.04999923706055,,,82.04000091552734,85.44999694824219,111.93000030517578,82.19999694824219
04-04,1.02734375,0.9765625,,,3.96875,4.421875,4.453125,4.671875,,,14.921875,14.100000381469727,21.3700008392334,21.575000762939453,,28.23500061035156,32.755001068115234,31.3700008392334,24.26000022888184,,,26.57999992370605,31.270000457763672,38.63000106811523,48.43999862670898,,76.18000030517578,81.58999633789062,88.05999755859375,113.31999969482422,
04-05,1.0234375,0.9921875,,2.015625,4.328125,4.390625,,,,15.890625,14.90625,14.539999961853027,21.75,,27.690000534057614,28.415000915527344,33.34999847412109,31.38999938964844,,,24.8700008392334,26.78000068664551,31.35000038146973,38.38999938964844,,,75.87000274658203,81.62000274658203,88.75,114.9800033569336,
04-06,1.01171875,,1.16015625,1.921875,4.375,4.359375,,,8.4453125,15.46875,15.015625,14.337499618530273,,,27.60000038146973,28.2549991607666,33.19499969482422,,,19.399999618530273,24.979999542236328,26.670000076293945,,,,75.05999755859375,76.08999633789062,81.97000122070312,88.23999786376953,,88.7699966430664
04-07,,,1.125,2.046875,4.453125,4.296875,,4.78125,8.265625,15.40625,15.15625,,,21.700000762939453,27.03000068664551,28.170000076293945,32.69499969482422,,24.209999084472656,18.61000061035156,25.25,26.60000038146973,,,46.77000045776367,74.11000061035156,75.3499984741211,82.13999938964844,,,90.95999908447266
04-08,,0.9921875,1.1171875,1.96875,4.375,,4.234375,4.84375,8.1875,16.046875,,,22.100000381469727,21.559999465942386,26.75,27.40500068664551,,,24.020000457763672,19.450000762939453,25.59000015258789,26.81999969482422,,38.97999954223633,46.72999954223633,74.80999755859375,75.02999877929688,,,115.79000091552734,94.3499984741211
04-09,1.015625,0.98828125,1.14453125,,,,4.25,4.921875,8.4609375,16.078125,,13.850000381469727,22.420000076293945,21.315000534057614,,,,31.5,23.32999992370605,20.31999969482422,25.6299991607666,,31.09000015258789,38.86999893188477,47.540000915527344,74.25,,,85.23999786376953,113.13999938964844,95.30999755859376
04-10,1.02734375,0.97265625,1.1640625,,,4.203125,4.171875,4.796875,,,15.359375,14.21500015258789,22.604999542236328,21.825000762939453,,,32.584999084472656,31.61000061035156,24.53000068664551,,,,30.32999992370605,39.0099983215332,46.790000915527344,74.9000015258789,,82.41999816894531,87.13999938964844,113.76000213623048,
04-11,1.03515625,0.98828125,,,4.34375,4.0,3.75,4.59375,,,15.21875,14.0,22.075000762939453,21.950000762939453,,27.23500061035156,32.34999847412109,31.21999931335449,23.989999771118164,,,26.78000068664551,31.020000457763672,38.84000015258789,46.31000137329102,,75.1500015258789,82.41000366210938,86.6500015258789,115.12999725341795,
04-12,1.03515625,1.0,,2.0234375,4.359375,4.0,3.859375,,,16.078125,15.875,13.625,22.38999938964844,,26.90500068664551,27.65500068664551,32.075000762939446,31.290000915527344,,,25.60000038146973,27.09000015258789,31.5,38.91999816894531,,,75.7300033569336,81.87000274658203,87.04000091552734,116.26000213623048,
04-13,,,1.19921875,2.015625,4.265625,4.0,,,8.6953125,16.0,14.875,,,,26.57999992370605,26.90500068664551,32.14500045776367,31.13999938964844,,20.280000686645508,26.21999931335449,26.90999984741211,31.690000534057614,,,73.80999755859375,76.66000366210938,81.05999755859375,86.2300033569336,,95.1999969482422
04-14,,,1.23828125,1.984375,4.1875,,,4.6875,8.4765625,15.25,14.18359375,,,22.21999931335449,26.21999931335449,26.420000076293945,,,24.03000068664551,19.82999992370605,26.59000015258789,27.09000015258789,,,46.63999938964844,73.9800033569336,76.5,,,,99.06999969482422
04-15,,1.0234375,1.21484375,1.96875,4.203125,,3.875,4.828125,8.5390625,14.640625,,,22.075000762939453,22.71500015258789,26.61000061035156,25.81999969482422,,,24.20000076293945,19.43000030517578,26.65999984741211,27.04999923706055,,37.90999984741211,46.709999084472656,73.41000366210938,77.30999755859375,,,117.18000030517578,94.33999633789062
04-16,1.05078125,1.046875,1.21484375,1.8984375,,,3.796875,4.859375,8.390625,14.5,,13.512499809265135,22.59000015258789,22.350000381469727,26.6200008392334,,,31.309999465942386,24.479999542236328,20.1299991607666,26.290000915527344,,32.049999237060554,37.9900016784668,46.72999954223633,74.08000183105469,,,86.05999755859375,117.02999877929688,92.44000244140624
04-17,1.05078125,1.06640625,,,,4.046875,3.75,4.703125,8.4765625,,13.609375,13.192500114440918,22.09499931335449,22.82500076293945,,,31.7549991607666,31.84000015258789,24.53000068664551,20.729999542236328,,,32.080001831054695,37.59000015258789,46.79999923706055,72.55000305175781,,81.94999694824219,86.16000366210938,117.12000274658205,97.0999984741211
04-18,1.046875,1.0703125,,,4.15625,4.0,3.703125,4.703125,,,13.7578125,14.824999809265135,22.280000686645508,,,26.53000068664551,32.064998626708984,31.520000457763672,24.85000038146973,,,26.459999084472656,31.959999084472656,37.31999969482422,,,77.36000061035156,82.12999725341797,86.41000366210938,113.73999786376952,
04-19,1.0859375,1.03125,,1.828125,4.0,3.90625,3.75,,,13.859375,13.703125,14.739999771118164,22.25,,26.43000030517578,26.29999923706055,31.899999618530273,31.51000022888184,,,26.45000076293945,26.65999984741211,32.0,38.11999893188477,,,76.41000366210938,81.98999786376953,84.87999725341797,,
04-20,1.07421875,,1.203125,1.8515625,3.75,3.96875,,,8.4765625,14.046875,13.828125,14.577500343322756,,,26.31999969482422,25.75,31.85000038146973,32.02000045776367,,19.71999931335449,26.6200008392334,26.65999984741211,31.649999618530273,,,72.62999725341797,76.33999633789062,83.29000091552734,83.62000274658203,,95.12999725341795
04-21,,,1.21875,1.859375,4.0,3.921875,,4.625,8.59375,14.65625,,,,22.78000068664551,26.024999618530273,26.13999938964844,31.63999938964844,,24.82999992370605,20.549999237060547,26.65999984741211,26.670000076293945,,,46.68000030517578,73.23999786376953,75.83000183105469,83.47000122070312,,,92.62000274658205
04-22,,1.0078125,1.21875,1.7890625,4.0625,,3.75,4.65625,8.875,14.828125,,,22.170000076293945,22.85000038146973,26.645000457763672,25.940000534057614,,,24.31999969482422,20.899999618530273,27.53000068664551,,,37.68999862670898,47.540000915527344,73.06999969482422,76.05000305175781,,,113.43000030517578,94.9499969482422
04-23,1.0546875,0.99609375,1.23046875,1.8125,,,3.796875,4.640625,8.7265625,14.890625,,14.577500343322756,22.1299991607666,22.57999992370605,26.770000457763672,,,31.54999923706055,24.43000030517578,20.3700008392334,28.21999931335449,,31.1200008392334,38.0099983215332,46.22000122070313,73.37000274658203,,,84.3499984741211,113.54000091552734,94.9000015258789
04-24,1.078125,0.99609375,1.21484375,,,3.53125,3.78125,4.640625,8.5625,,14.125,14.199999809265135,21.674999237060547,22.399999618530273,,,31.415000915527344,31.10000038146973,25.020000457763672,21.09000015258789,,,31.3799991607666,37.709999084472656,47.15999984741211,73.16000366210938,,84.16999816894531,82.91000366210938,113.97000122070312,98.75
04-25,1.1015625,1.02734375,,,4.3125,3.53125,3.875,4.578125,,,13.6875,14.149999618530273,21.700000762939453,22.209999084472656,,26.01499938964844,31.295000076293945,31.149999618530273,26.020000457763672,,,26.34000015258789,31.729999542236328,37.790000915527344,46.38000106811523,,76.19000244140625,84.51000213623047,81.4800033569336,113.5999984741211,
04-26,1.08203125,1.046875,,1.8125,4.421875,3.484375,4.03125,,,14.296875,13.609375,14.574999809265135,21.434999465942386,,26.645000457763672,26.04999923706055,31.43000030517578,30.96999931335449,,,28.15999984741211,26.270000457763672,31.43000030517578,37.70000076293945,,,76.31999969482422,85.2300033569336,83.27999877929688,112.4800033569336,
04-27,1.078125,,1.203125,1.8671875,,3.5625,,,8.2421875,14.015625,13.359375,15.524999618530273,,,26.649999618530273,26.13999938964844,31.67499923706055,30.85000038146973,,20.809999465942386,27.0,26.739999771118164,31.61000061035156,,,71.83999633789062,76.94000244140625,85.2699966430664,84.0,,101.97000122070312
04-28,,,1.14453125,1.875,4.28125,3.609375,,4.59375,8.140625,14.0,12.375,,,22.440000534057614,26.399999618530273,25.8700008392334,31.524999618530273,,25.63999938964844,21.15999984741211,27.03000068664551,26.60000038146973,,,46.38000106811523,71.73999786376953,75.38999938964844,84.87999725341797,,,103.5199966430664
04-29,,1.03515625,1.15625,1.8359375,4.421875,,4.015625,4.734375,8.28125,13.0625,,,21.280000686645508,22.350000381469727,26.1200008392334,26.05500030517578,,,25.520000457763672,21.26000022888184,27.399999618530273,26.25,,38.25,46.43000030517578,70.44000244140625,76.0199966430664,,,112.22000122070312,106.16000366210938
04-30,1.078125,1.03515625,1.18359375,1.90625,,,4.046875,4.75,8.7421875,13.1875,,15.75,21.145000457763672,21.94499969482422,26.03000068664551,,,30.559999465942386,25.190000534057614,21.5,27.1200008392334,,31.46999931335449,38.41999816894531,45.90999984741211,68.86000061035156,,,82.43000030517578,113.13999938964844,104.75
05-01,1.0859375,0.9921875,1.19140625,,,3.46875,4.1875,4.640625,8.6953125,,13.0,16.180000305175778,21.34000015258789,21.7549991607666,,,31.774999618530273,30.70000076293945,26.270000457763672,20.850000381469727,,,31.61000061035156,38.18000030517578,46.36999893188477,70.69999694824219,,84.4000015258789,82.95999908447266,110.6999969482422,104.45999908447266
05-02,1.09765625,1.0,,,4.578125,3.4375,4.03125,4.6875,,,12.71875,16.057500839233402,21.7450008392334,22.075000762939453,,26.34499931335449,31.35000038146973,30.68000030517578,26.1299991607666,,,26.3799991607666,32.09999847412109,38.86999893188477,46.97999954223633,,76.13999938964844,85.37999725341797,83.95999908447266,112.11000061035156,
05-03,1.09765625,0.9921875,,1.890625,4.515625,3.4375,4.046875,,,13.421875,12.0,15.729999542236328,21.80500030517578,,26.17499923706055,26.15500068664551,31.17499923706055,30.520000457763672,,,27.739999771118164,26.04999923706055,31.65999984741211,39.59000015258789,,,75.70999908447266,85.52999877929688,82.83000183105469,112.36000061035156,
05-04,1.09765625,,1.22265625,1.9609375,4.5625,3.3125,,,8.6640625,13.3125,11.84375,16.052499771118164,,,25.875,26.69499969482422,31.3700008392334,30.45000076293945,,21.020000457763672,26.96999931335449,25.76000022888184,31.09000015258789,,,71.25,75.83000183105469,85.4000015258789,84.2300033569336,,107.3499984741211
05-05,,,1.19921875,2.0,4.578125,3.328125,,4.859375,8.625,13.265625,11.953125,,,22.024999618530273,26.22500038146973,26.69499969482422,32.65999984741211,,25.45000076293945,21.020000457763672,26.649999618530273,25.76000022888184,,,46.290000915527344,70.43000030517578,75.13999938964844,86.0,,,110.1500015258789
05-06,,1.00390625,1.203125,1.9375,4.515625,,4.0,4.78125,8.734375,13.1875,,,20.950000762939453,22.2450008392334,25.75,26.770000457763672,,,25.40999984741211,20.850000381469727,25.520000457763672,25.63999938964844,,40.810001373291016,45.38999938964844,70.7699966430664,75.54000091552734,,,111.3499984741211,109.62000274658205
05-07,1.10546875,1.0,1.19921875,1.9375,,,4.109375,4.75,8.578125,13.640625,,15.875,20.864999771118164,22.36000061035156,25.0,,,30.690000534057614,24.93000030517578,20.3700008392334,25.309999465942386,,30.790000915527344,40.290000915527344,45.11000061035156,72.29000091552734,,,83.8499984741211,107.12000274658205,111.91999816894531
05-08,1.13671875,0.99609375,1.1875,,,3.40625,4.0625,4.765625,8.46875,,12.265625,15.63249969482422,21.049999237060547,22.299999237060547,,,32.485000610351555,30.68000030517578,24.1299991607666,19.799999237060547,,,30.670000076293945,42.349998474121094,45.02000045776367,73.26000213623047,,86.0,84.25,106.7300033569336,114.2300033569336
05-09,1.1484375,1.02734375,,,4.34375,3.640625,4.078125,4.84375,,,12.3125,15.18000030517578,21.399999618530273,22.645000457763672,,27.09000015258789,32.71500015258789,31.71999931335449,24.20000076293945,,,25.76000022888184,30.34000015258789,41.77000045776367,45.709999084472656,,75.83999633789062,85.8499984741211,84.41999816894531,106.29000091552734,
05-10,1.1796875,1.00390625,,1.9375,4.3125,3.671875,4.109375,,,13.484375,12.125,16.010000228881836,20.899999618530273,,24.520000457763672,26.875,32.22999954223633,31.07999992370605,,,26.70000076293945,26.209999084472656,30.18000030517578,42.06999969482422,,,76.98999786376953,86.05999755859375,85.06999969482422,106.63999938964844,
05-11,1.20703125,,1.19921875,1.9375,4.296875,3.734375,,,8.65625,13.90625,12.171875,16.052499771118164,,,24.979999542236328,26.88999938964844,32.154998779296875,30.8700008392334,,19.030000686645508,27.10000038146973,25.940000534057614,29.6200008392334,,,73.22000122070312,75.12999725341797,84.69999694824219,87.44999694824219,,113.38999938964844
05-12,,,1.234375,1.9609375,4.3125,3.734375,,4.859375,8.8125,13.734375,11.9921875,,,23.10000038146973,24.774999618530273,26.415000915527344,31.63500022888184,,24.690000534057614,19.229999542236328,27.059999465942386,25.979999542236328,,,46.27999877929688,73.66999816894531,75.4000015258789,84.81999969482422,,,111.23999786376952
05-13,,0.9921875,1.21484375,2.0078125,4.125,,4.15625,4.8125,9.09375,13.96875,,,20.82999992370605,22.774999618530273,25.209999084472656,26.43000030517578,,,24.38999938964844,18.920000076293945,26.25,25.76000022888184,,42.09000015258789,45.7599983215332,73.11000061035156,75.01000213623047,,,104.66000366210938,110.43000030517578
05-14,1.21484375,0.96875,1.28125,2.0390625,,,4.390625,4.78125,9.0546875,13.78125,,16.200000762939453,21.875,22.270000457763672,25.290000915527344,,,30.989999771118164,24.899999618530273,18.8700008392334,26.06999969482422,,29.559999465942386,42.77999877929688,45.16999816894531,72.26000213623047,,,86.58000183105469,105.75,110.38999938964844
05-15,1.22265625,0.94921875,1.32421875,,,3.734375,4.25,4.828125,9.3046875,,12.671875,16.452499389648438,22.0049991607666,22.40999984741211,,,31.6200008392334,30.88999938964844,25.13999938964844,18.450000762939453,,,29.03000068664551,43.22999954223633,44.63000106811523,73.08999633789062,,85.19000244140625,85.69000244140625,107.62000274658205,113.77999877929688
05-16,1.21875,0.9375,,,4.109375,3.625,4.296875,4.875,,,12.4375,16.4375,21.82999992370605,22.149999618530273,,27.899999618530273,31.2549991607666,31.28000068664551,24.88999938964844,,,24.84000015258789,29.31999969482422,42.7599983215332,45.36000061035156,,77.0,85.36000061035156,85.51000213623047,108.58999633789062,
05-17,1.23828125,0.91015625,,2.203125,3.96875,3.578125,4.296875,,,13.671875,12.0625,16.924999237060547,22.3799991607666,,24.84000015258789,27.93000030517578,30.63500022888184,31.32999992370605,,,25.26000022888184,24.75,28.3700008392334,42.66999816894531,,,76.06999969482422,83.75,85.47000122070312,109.0199966430664,
05-18,1.26953125,,1.37109375,2.21875,4.125,3.578125,,,9.046875,13.234375,12.25,17.100000381469727,,,25.54999923706055,28.709999084472656,30.75,32.669998168945305,,19.940000534057614,24.70000076293945,25.04999923706055,28.479999542236328,,,73.05999755859375,78.5999984741211,84.05000305175781,86.33999633789062,,116.7300033569336
05-19,,,1.3359375,2.296875,4.1875,3.546875,,4.84375,9.28125,13.0625,12.03125,,,20.149999618530273,25.29999923706055,28.94499969482422,31.31999969482422,,24.25,20.049999237060547,24.81999969482422,24.78000068664551,,,45.54999923706055,71.83000183105469,79.86000061035156,84.58999633789062,,,116.87000274658205
05-20,,0.90234375,1.3203125,2.3046875,4.125,,4.359375,4.84375,9.265625,13.4375,,,23.399999618530273,19.5,25.684999465942386,28.71999931335449,,,23.76000022888184,19.71999931335449,23.70000076293945,24.459999084472656,,42.38000106811523,45.52000045776367,68.5,79.81999969482422,,,109.1999969482422,116.98999786376952
05-21,1.36328125,0.92578125,1.34375,2.3125,,,4.46875,4.890625,9.4921875,13.46875,,18.125,23.065000534057614,20.114999771118164,25.60000038146973,,,31.8799991607666,23.3799991607666,19.299999237060547,24.20000076293945,,25.60000038146973,42.45000076293945,45.40999984741211,68.72000122070311,,,87.38999938964844,111.0999984741211,120.63999938964844
05-22,1.36328125,0.9453125,1.37890625,,,3.53125,4.453125,4.84375,9.5859375,,12.21875,17.75,23.489999771118164,20.075000762939453,,,29.90999984741211,31.729999542236328,23.459999084472656,19.3700008392334,,,25.489999771118164,42.97000122070313,46.88999938964844,69.54000091552734,,84.05000305175781,85.75,97.94000244140624,122.25
05-23,1.4140625,0.9296875,,,4.0,3.53125,4.4375,4.875,,,12.078125,17.5,24.0,19.934999465942386,,28.690000534057614,29.70499992370605,31.790000915527344,23.29999923706055,,,24.3799991607666,26.190000534057614,42.68999862670898,47.06000137329102,,78.87000274658203,82.33999633789062,94.69000244140624,94.8000030517578,
05-24,1.40234375,0.96484375,,2.3125,4.015625,3.484375,4.328125,,,12.984375,11.453125,17.940000534057614,24.04999923706055,,26.10000038146973,28.690000534057614,30.32999992370605,32.060001373291016,,,24.18000030517578,24.149999618530273,27.10000038146973,42.63999938964844,,,79.5999984741211,79.8499984741211,96.48999786376952,95.37000274658205,
05-25,1.375,,,2.28125,3.9375,3.4375,,,,12.953125,11.6875,17.954999923706055,,,27.024999618530273,28.459999084472656,31.020000457763672,32.130001068115234,,,24.420000076293945,24.34000015258789,27.239999771118164,,,,79.94000244140625,81.33000183105469,96.69000244140624,,
05-26,,,1.37109375,2.359375,3.96875,3.375,,,9.796875,13.1875,11.4375,,,,27.0,28.94499969482422,30.92499923706055,,,20.040000915527344,24.34000015258789,24.309999465942386,,,,69.58000183105469,80.16000366210938,80.91000366210938,,,123.58999633789062
05-27,,,1.36328125,2.3671875,3.96875,,,4.875,9.6796875,12.765625,,,,20.36000061035156,26.98500061035156,28.57500076293945,,,23.51000022888184,19.6299991607666,25.1200008392334,24.25,,,47.77999877929688,70.72000122070312,80.3499984741211,,,,128.00999450683594
05-28,,0.99609375,1.35546875,2.359375,,,4.4375,4.875,9.71875,12.921875,,,23.9950008392334,20.684999465942386,26.78499984741211,,,,24.15999984741211,19.020000457763672,24.75,,,42.86000061035156,46.709999084472656,70.44999694824219,,,,91.87000274658205,128.1199951171875
05-29,1.390625,1.00390625,1.37109375,,,,4.390625,4.921875,9.8984375,,,17.584999084472653,24.020000457763672,20.545000076293945,,,,32.02000045776367,24.38999938964844,19.01000022888184,,,27.489999771118164,43.09000015258789,47.0099983215332,69.98000335693361,,,95.77999877929688,93.2300033569336,130.35000610351562
05-30,1.4140625,1.01953125,,,,3.359375,4.328125,4.921875,,,11.75,17.375,23.94499969482422,21.1299991607666,,,30.4950008392334,32.299999237060554,24.0,,,,26.989999771118164,42.65999984741211,47.08000183105469,,,79.41000366210938,97.41999816894531,93.87999725341795,
05-31,1.4765625,1.078125,,,3.921875,3.390625,4.28125,,,,11.640625,17.382499694824222,23.57999992370605,,,28.604999542236328,31.13999938964844,32.81999969482422,,,,24.13999938964844,26.71999931335449,42.11000061035156,,,80.12999725341797,78.7699966430664,95.01000213623048,93.27999877929688,
06-01,1.515625,,1.3828125,2.3515625,4.015625,3.40625,,,9.9921875,12.65625,11.984375,17.325000762939453,,,26.96999931335449,28.86000061035156,31.729999542236328,32.65999984741211,,20.18000030517578,24.290000915527344,23.71999931335449,26.36000061035156,,,70.13999938964844,80.2699966430664,80.43000030517578,95.83000183105469,,129.32000732421878
06-02,,,1.38671875,2.3359375,4.0,3.40625,,4.921875,9.7421875,12.640625,12.6875,,,21.100000381469727,27.0,28.875,31.729999542236328,,24.059999465942386,20.59000015258789,24.43000030517578,23.59000015258789,,,47.0099983215332,70.15000152587889,80.76000213623047,80.22000122070312,,,131.97999572753906
06-03,,1.1015625,1.4453125,2.3359375,4.03125,,4.375,4.796875,9.75,13.3125,,,22.625,21.8700008392334,27.2450008392334,28.479999542236328,,,23.96999931335449,20.299999237060547,24.440000534057614,23.399999618530273,,42.36000061035156,47.22000122070313,70.6500015258789,80.01000213623047,,,93.83999633789062,132.83999633789062
06-04,1.51171875,1.14453125,1.4375,2.2890625,,,4.6875,4.78125,9.8515625,14.0,,17.522499084472653,23.0,22.200000762939453,27.184999465942386,,,32.990001678466804,24.040000915527344,20.09000015258789,23.520000457763672,,26.65999984741211,40.9900016784668,47.16999816894531,70.13999938964844,,,97.58999633789062,96.83000183105469,128.67999267578122
06-05,1.49609375,1.13671875,1.41796875,,,3.34375,4.84375,4.71875,10.203125,,12.4375,17.795000076293945,23.71500015258789,22.450000762939453,,,31.059999465942386,32.419998168945305,24.6200008392334,20.040000915527344,,,26.43000030517578,39.599998474121094,47.4000015258789,69.79000091552734,,79.44000244140625,97.5,96.25,130.97000122070312
06-06,1.4609375,1.10546875,,,4.09375,3.390625,4.734375,4.75,,,11.78125,18.020000457763672,23.17499923706055,21.979999542236328,,28.96500015258789,30.7549991607666,32.139999389648445,23.520000457763672,,,22.8700008392334,27.479999542236328,40.70000076293945,47.77000045776367,,78.44999694824219,78.69999694824219,98.48999786376952,96.23999786376952,
06-07,1.453125,1.0703125,,2.28125,4.21875,3.421875,4.703125,,,13.625,11.296875,18.5,23.17499923706055,,27.98500061035156,29.5,30.4950008392334,31.71999931335449,,,23.38999938964844,22.989999771118164,27.690000534057614,41.599998474121094,,,79.54000091552734,77.79000091552734,99.2699966430664,96.76000213623048,
06-08,1.421875,,1.39453125,2.2734375,4.21875,3.515625,,,10.2890625,13.375,10.9375,18.39249992370605,,,27.979999542236328,29.53499984741211,31.059999465942386,32.049999237060554,,20.11000061035156,23.3700008392334,22.71999931335449,27.920000076293945,,,68.68000030517578,78.87999725341797,77.63999938964844,100.22000122070312,,130.80999755859378
06-09,,,1.34765625,2.3046875,4.21875,3.59375,,4.78125,10.4453125,13.28125,10.84375,,,21.424999237060547,27.5,29.40999984741211,31.114999771118164,,23.229999542236328,20.459999084472656,23.28000068664551,22.770000457763672,,,47.61000061035156,68.52999877929689,78.66999816894531,78.6500015258789,,,129.57000732421878
06-10,,1.05078125,1.32421875,2.2890625,4.28125,,4.765625,4.828125,10.4375,13.28125,,,23.5,22.11000061035156,27.25,29.149999618530273,,,23.309999465942386,20.3700008392334,23.84000015258789,22.26000022888184,,41.18000030517578,47.59000015258789,69.16999816894531,78.30999755859375,,,96.30999755859376,130.10000610351562
06-11,1.45703125,1.07421875,1.33984375,2.3046875,,,4.765625,4.8125,10.375,13.6875,,17.975000381469727,23.57500076293945,22.059999465942386,,,,31.79999923706055,22.85000038146973,19.950000762939453,23.479999542236328,,26.979999542236328,40.88999938964844,46.90999984741211,69.04000091552734,,,100.5,96.3499984741211,123.94000244140624
06-12,1.5078125,1.05078125,1.3046875,,,3.625,4.640625,4.84375,10.25,,10.53125,18.1875,23.75,22.375,,,30.649999618530273,31.36000061035156,23.28000068664551,19.850000381469727,,,27.440000534057614,40.61000061035156,45.54999923706055,69.02999877929689,,79.02999877929688,100.5,96.33000183105469,126.0500030517578
06-13,1.5234375,1.0625,,,4.328125,3.671875,4.625,4.890625,,,11.125,18.475000381469727,23.40500068664551,22.075000762939453,,29.0,30.8799991607666,31.559999465942386,24.13999938964844,,,22.049999237060547,26.8799991607666,41.18000030517578,45.45000076293945,,77.5,79.6500015258789,99.45999908447266,98.62000274658205,
06-14,1.5,1.078125,,2.3046875,4.359375,3.640625,4.578125,,,13.6875,11.15625,18.232500076293945,23.420000076293945,,27.0049991607666,29.36000061035156,31.13500022888184,31.5,,,23.45000076293945,22.71999931335449,27.770000457763672,41.15999984741211,,,76.08000183105469,80.55999755859375,99.16000366210938,99.62999725341795,
06-15,1.48828125,,1.296875,2.3359375,4.421875,3.609375,,,9.90625,13.484375,11.0,18.09499931335449,,,26.989999771118164,29.57999992370605,31.565000534057614,31.54999923706055,,19.65999984741211,23.93000030517578,22.11000061035156,28.04999923706055,,,69.11000061035156,77.04000091552734,80.38999938964844,99.18000030517578,,127.7300033569336
06-16,,,1.296875,2.328125,4.390625,3.625,,4.984375,10.0625,13.734375,10.75,,,22.584999084472656,27.07500076293945,29.53000068664551,31.1200008392334,,24.04999923706055,19.100000381469727,23.20000076293945,22.68000030517578,,,45.41999816894531,69.40000152587889,78.16999816894531,79.80000305175781,,,131.74000549316406
06-17,,1.0859375,1.265625,2.3125,4.375,,4.5,4.84375,10.25,13.921875,,,23.895000457763672,22.604999542236328,27.0049991607666,29.709999084472656,,,23.440000534057614,19.020000457763672,22.68000030517578,22.82999992370605,,41.36999893188477,45.84000015258789,69.66999816894531,78.41999816894531,,,100.08000183105469,135.64999389648438
06-18,1.46875,1.0625,1.24609375,2.2734375,,,4.4375,4.8125,10.4765625,13.8125,,18.637500762939453,22.60000038146973,22.65999984741211,26.79999923706055,,,31.649999618530273,23.149999618530273,18.40999984741211,22.6200008392334,,28.43000030517578,41.459999084472656,45.84000015258789,70.15000152587889,,,98.58999633789062,99.30999755859376,134.55000305175778
06-19,1.53125,1.04296875,1.203125,,,3.578125,4.5625,4.78125,10.2109375,,10.484375,18.989999771118164,22.684999465942386,22.375,,,30.790000915527344,31.57999992370605,23.56999969482422,18.780000686645508,,,28.540000915527344,41.02999877929688,45.9000015258789,69.98999786376953,,81.08000183105469,98.16000366210938,98.7300033569336,133.83000183105472
06-20,1.51953125,1.046875,,,4.3125,3.546875,4.671875,4.71875,,,10.234375,19.34749984741211,22.299999237060547,22.100000381469727,,29.72500038146973,30.59499931335449,31.649999618530273,22.82999992370605,,,23.11000061035156,28.6299991607666,39.81999969482422,46.02000045776367,,78.58999633789062,80.45999908447266,98.44000244140624,101.44000244140624,
06-21,1.53515625,1.03125,,2.3125,4.265625,3.578125,4.59375,,,13.90625,10.375,19.725000381469727,22.200000762939453,,26.834999084472656,29.35000038146973,30.90500068664551,31.899999618530273,,,22.51000022888184,23.68000030517578,27.5,39.54999923706055,,,78.33000183105469,79.13999938964844,99.05999755859376,100.83999633789062,
