symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
SRUXF,Sirius Minerals PLC,$0.05 ,True,,No data fetched for symbol SRUXF using YahooDailyReader,,,,,,,,,
SPHVF,SIPH (Internationale de Plantations d?HÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â©vÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â©,$99.50 ,True,,No data fetched for symbol SPHVF using YahooDailyReader,,,,,,,,,
SNGYF,Sinpas Gayrimenkul Yatirim Ortakligi AS,$0.41 ,True,,No data fetched for symbol SNGYF using YahooDailyReader,,,,,,,,,
SHKLF,Sinotruk (Hong Kong) Ltd,$0.74 ,True,,No data fetched for symbol SHKLF using YahooDailyReader,,,,,,,,,
SNOTY,Sinotrans Ltd,$0.24 ,True,,No data fetched for symbol SNOTY using YahooDailyReader,,,,,,,,,
SNOXY,Sinotel Technologies Ltd,$1.28 ,True,,No data fetched for symbol SNOXY using YahooDailyReader,,,,,,,,,
SMZZF,SinoMedia Holding Ltd,$0.60 ,True,,No data fetched for symbol SMZZF using YahooDailyReader,,,,,,,,,
SNLKF,Sinolink Worldwide Holdings Ltd,$0.08 ,True,,No data fetched for symbol SNLKF using YahooDailyReader,,,,,,,,,
SMACU,Sino Mercury Acquisition Corp,$10.20 ,True,,No data fetched for symbol SMACU using YahooDailyReader,,,,,,,,,
SFOOF,Sino Grandness Food Industry Group Ltd,$0.43 ,True,,No data fetched for symbol SFOOF using YahooDailyReader,,,,,,,,,
IGEHF,Sino Gas & Energy Holdings Ltd,$0.13 ,True,,No data fetched for symbol IGEHF using YahooDailyReader,,,,,,,,,
SGTSY,Singulus Technologies AG,$2.38 ,True,,No data fetched for symbol SGTSY using YahooDailyReader,,,,,,,,,
SGTSF,Singulus Technologies AG,$18.60 ,True,,'Date',,,,,,,,,
SGSP,Single Source Investment Group Inc,$5.25 ,True,,No data fetched for symbol SGSP using YahooDailyReader,,,,,,,,,
SGTCF,Singapore Telecommunications Ltd,$2.82 ,True,,'Date',,,,,,,,,
SWHZF,Sincere Watch (Hong Kong) Ltd,$0.02 ,True,,No data fetched for symbol SWHZF using YahooDailyReader,,,,,,,,,
SMGNF,SimiGon Ltd,$0.26 ,True,,No data fetched for symbol SMGNF using YahooDailyReader,,,,,,,,,
SICRY,SimCorp A/S,$13.16 ,True,,No data fetched for symbol SICRY using YahooDailyReader,,,,,,,,,
GCHIF,Simavita Ltd,$0.25 ,True,,'Date',,,,,,,,,
SVGP,Silvergraph International Inc,$0.18 ,True,,'Date',,,,,,,,,
SVLC,SilverCrest Mines Inc,$0.86 ,True,,'Date',,,,,,,,,
SSNI,Silver Spring Networks Inc,$16.26 ,True,,'Date',,,,,,,,,
SLVH,Silver Hill Mines Inc,$0.05 ,True,,No data fetched for symbol SLVH using YahooDailyReader,,,,,,,,,
SLGVF,Silver Grant International Holdings Group Ltd,$0.19 ,True,,No data fetched for symbol SLGVF using YahooDailyReader,,,,,,,,,
SVFL,Silver Falls Bank,$0.01 ,True,,No data fetched for symbol SVFL using YahooDailyReader,,,,,,,,,
SBY,Silver Bay Realty Trust Corp,$21.49 ,True,,'Date',,,,,,,,,
SLVA,Silvan Industries Inc,$0.01 ,True,,No data fetched for symbol SLVA using YahooDailyReader,,,,,,,,,
AWAEF,SIIC Environment Holdings Ltd,$0.15 ,True,,No data fetched for symbol AWAEF using YahooDailyReader,,,,,,,,,
SGTH,SignPath Pharma Inc,$44.72 ,True,,'Date',,,,,,,,,
SHTPY,Sigma Healthcare Ltd,$14.01 ,True,,No data fetched for symbol SHTPY using YahooDailyReader,,,,,,,,,
SGMFF,Sigma Healthcare Ltd,$0.58 ,True,,No data fetched for symbol SGMFF using YahooDailyReader,,,,,,,,,
SGMGF,Sigma Capital Group PLC,$1.33 ,True,,No data fetched for symbol SGMGF using YahooDailyReader,,,,,,,,,
SIIGF,SIG PLC,$3.12 ,True,,'Date',,,,,,,,,
SVBA,Sierra Vista Bank CA,$5.45 ,True,,'Date',,,,,,,,,
SRMC,Sierra Monitor Corp,$3.24 ,True,,No data fetched for symbol SRMC using YahooDailyReader,,,,,,,,,
SDNWY,Siderurgica Venezolana Sivensa SA,$0.05 ,True,,No data fetched for symbol SDNWY using YahooDailyReader,,,,,,,,,
SBRN,Siberian Natural Gas Corp,$0.01 ,True,,No data fetched for symbol SBRN using YahooDailyReader,,,,,,,,,
SBGLF,Sibanye Stillwater Ltd,$3.00 ,True,,No data fetched for symbol SBGLF using YahooDailyReader,,,,,,,,,
SSPUF,Siam Steel Service Center PCL,$1.60 ,True,,No data fetched for symbol SSPUF using YahooDailyReader,,,,,,,,,
SMKUF,Siam Makro PCL,$1.09 ,True,,No data fetched for symbol SMKUF using YahooDailyReader,,,,,,,,,
SMKPF,Siam Makro PCL,$17.90 ,True,,'Date',,,,,,,,,
SEGSY,SIA Engineering Co Ltd,$16.37 ,True,,No data fetched for symbol SEGSY using YahooDailyReader,,,,,,,,,
SIFI,SI Financial Group Inc,$14.86 ,True,,No data fetched for symbol SIFI using YahooDailyReader,,,,,,,,,
SFLY,Shutterfly Inc,$50.97 ,True,,No data fetched for symbol SFLY using YahooDailyReader,,,,,,,,,
SZUNF,Shun Ho Property Investments Ltd,$0.33 ,True,,No data fetched for symbol SZUNF using YahooDailyReader,,,,,,,,,
SWEGF,Showa System Engineering Corp,$3.81 ,True,,No data fetched for symbol SWEGF using YahooDailyReader,,,,,,,,,
SMCLF,Showa Corp,$0.16 ,True,,No data fetched for symbol SMCLF using YahooDailyReader,,,,,,,,,
SCGEY,Shoucheng Holdings Ltd,$4.19 ,True,,No data fetched for symbol SCGEY using YahooDailyReader,,,,,,,,,
SHOR,ShoreTel Inc,$7.50 ,True,,'Date',,,,,,,,,
SHRC,Shore Community Bank Toms River NJ,$16.53 ,True,,No data fetched for symbol SHRC using YahooDailyReader,,,,,,,,,
SHOCF,Shore Capital Group Ltd,$0.27 ,True,,No data fetched for symbol SHOCF using YahooDailyReader,,,,,,,,,
SBHCF,SHO-BOND Holdings Co Ltd,$69.00 ,True,,No data fetched for symbol SBHCF using YahooDailyReader,,,,,,,,,
SMDCY,SHL Telemedicine Ltd,$7.52 ,True,,No data fetched for symbol SMDCY using YahooDailyReader,,,,,,,,,
SHPGF,Shire PLC,$63.00 ,True,,No data fetched for symbol SHPGF using YahooDailyReader,,,,,,,,,
SHHPF,Ship Healthcare Holdings Co Ltd,$29.40 ,True,,No data fetched for symbol SHHPF using YahooDailyReader,,,,,,,,,
SHMYF,ShinMaywa Industries Ltd,$4.50 ,True,,No data fetched for symbol SHMYF using YahooDailyReader,,,,,,,,,
SHEGF,Shinko Electric Industries Co Ltd,$6.49 ,True,,No data fetched for symbol SHEGF using YahooDailyReader,,,,,,,,,
SETUF,Shin-Etsu Polymer Co Ltd,$3.41 ,True,,No data fetched for symbol SETUF using YahooDailyReader,,,,,,,,,
SHEKF,Shikoku Electric Power Co Inc,$9.72 ,True,,No data fetched for symbol SHEKF using YahooDailyReader,,,,,,,,,
TSHMF,Shibaura Machine Co Ltd,$4.25 ,True,,No data fetched for symbol TSHMF using YahooDailyReader,,,,,,,,,
SYDW,Shenzhen Yidian Double Way of Innovation Culture M,$0.07 ,True,,'Date',,,,,,,,,
SZNTY,Shenzhen Investment Ltd,$26.01 ,True,,No data fetched for symbol SZNTY using YahooDailyReader,,,,,,,,,
SZHNF,Shenzhen China Bicycle Co Holding Ltd,$0.52 ,True,,'Date',,,,,,,,,
SYGUF,Shenyang Public Utility Holdings Co Ltd,$0.01 ,True,,No data fetched for symbol SYGUF using YahooDailyReader,,,,,,,,,
SYWGF,Shenwan Hongyuan (HK) Ltd,$0.81 ,True,,No data fetched for symbol SYWGF using YahooDailyReader,,,,,,,,,
SDWL,Shengda Network Technology Inc,$7.50 ,True,,No data fetched for symbol SDWL using YahooDailyReader,,,,,,,,,
SHFGY,Shanghai Shibei Hi-Tech Co Ltd,$1.06 ,True,,'Date',,,,,,,,,
SJJIF,Shanghai Jin Jiang Capital Co Ltd,$0.14 ,True,,No data fetched for symbol SJJIF using YahooDailyReader,,,,,,,,,
DCHLF,Shanghai Huayi Group Corp Ltd,$0.76 ,True,,No data fetched for symbol DCHLF using YahooDailyReader,,,,,,,,,
DCHLY,Shanghai Huayi Group Corp Ltd,$1.33 ,True,,No data fetched for symbol DCHLY using YahooDailyReader,,,,,,,,,
SFZGF,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Lt,$0.47 ,True,,No data fetched for symbol SFZGF using YahooDailyReader,,,,,,,,,
SIELF,Shanghai Electric Group Co Ltd,$0.35 ,True,,No data fetched for symbol SIELF using YahooDailyReader,,,,,,,,,
SGHDF,Shanghai Diesel Engine Co Ltd,$0.76 ,True,,No data fetched for symbol SGHDF using YahooDailyReader,,,,,,,,,
SLLBF,Shanghai Chlor-alkali Chemical Co Ltd,$0.47 ,True,,'Date',,,,,,,,,
SHNGF,Shang Properties Inc,$0.05 ,True,,No data fetched for symbol SHNGF using YahooDailyReader,,,,,,,,,
GAME,Shanda Games Ltd,$6.98 ,True,,'Date',,,,,,,,,
SRSEF,Shamrock Enterprises Inc,$0.04 ,True,,No data fetched for symbol SRSEF using YahooDailyReader,,,,,,,,,
SKLEF,Shaklee Global Group Inc,$7.65 ,True,,'Date',,,,,,,,,
SHDH,Shades Holdings Inc,$0.02 ,True,,No data fetched for symbol SHDH using YahooDailyReader,,,,,,,,,
SGXRF,SGX Resources Inc,$0.01 ,True,,No data fetched for symbol SGXRF using YahooDailyReader,,,,,,,,,
SGBXQ,SG Blocks Inc,$0.01 ,True,,'Date',,,,,,,,,
SFXEQ,SFX Entertainment Inc,$0.01 ,True,,'Date',,,,,,,,,
NUMCF,SFR Group SA,$39.42 ,True,,'Date',,,,,,,,,
SVRH,Sevier County Bancshares Inc,$15.36 ,True,,No data fetched for symbol SVRH using YahooDailyReader,,,,,,,,,
SVNT,Seventy Seven Energy Inc,$40.05 ,True,,'Date',,,,,,,,,
WANHF,Seven West Media Ltd,$0.40 ,True,,No data fetched for symbol WANHF using YahooDailyReader,,,,,,,,,
SVNWF,Seven Group Holdings Ltd,$13.68 ,True,,No data fetched for symbol SVNWF using YahooDailyReader,,,,,,,,,
SEV,Sevcon Inc,$21.97 ,True,,'Date',,,,,,,,,
SETC,Setech Inc,$0.50 ,True,,'Date',,,,,,,,,
SVCJF,Servicios Corporativos Javer SAPI de CV,$0.63 ,True,,No data fetched for symbol SVCJF using YahooDailyReader,,,,,,,,,
SVLQF,Servelec Group PLC,$3.45 ,True,,No data fetched for symbol SVLQF using YahooDailyReader,,,,,,,,,
SERKF,Serko Ltd,$2.96 ,True,,No data fetched for symbol SERKF using YahooDailyReader,,,,,,,,,
SQNM,Sequenom Inc,$2.39 ,True,,'Date',,,,,,,,,
SPIDY,Septeni Holdings Co Ltd,$1.60 ,True,,No data fetched for symbol SPIDY using YahooDailyReader,,,,,,,,,
SENI,Sentinel Security Life Insurance Co,$62.00 ,True,,'Date',,,,,,,,,
STNL,Sentinel Energy Services Inc,$10.31 ,True,,No data fetched for symbol STNL using YahooDailyReader,,,,,,,,,
SEFCF,Sensys Gatso Group AB,$0.14 ,True,,No data fetched for symbol SEFCF using YahooDailyReader,,,,,,,,,
SRTSU,Sensus Healthcare Inc,$6.45 ,True,,'Date',,,,,,,,,
SXYEY,Senex Energy Ltd,$2.08 ,True,,No data fetched for symbol SXYEY using YahooDailyReader,,,,,,,,,
SVGGF,Selvaag Bolig ASA,$3.73 ,True,,No data fetched for symbol SVGGF using YahooDailyReader,,,,,,,,,
SERNF,Seiren Co Ltd,$7.00 ,True,,No data fetched for symbol SERNF using YahooDailyReader,,,,,,,,,
SEOTF,Seino Holdings Co Ltd,$13.50 ,True,,No data fetched for symbol SEOTF using YahooDailyReader,,,,,,,,,
SKWIF,Seeka Ltd,$2.40 ,True,,No data fetched for symbol SKWIF using YahooDailyReader,,,,,,,,,
SFRK,Security First Bank Ca,$9.92 ,True,,No data fetched for symbol SFRK using YahooDailyReader,,,,,,,,,
SCAF,Security California Bancorp,$19.50 ,True,,'Date',,,,,,,,,
VTDI,Secured Technology Innovations Corp,$0.01 ,True,,No data fetched for symbol VTDI using YahooDailyReader,,,,,,,,,
SPPYF,Secure Property Development & Investment PLC,$0.45 ,True,,No data fetched for symbol SPPYF using YahooDailyReader,,,,,,,,,
IMSCQ,Secure Point Technologies Inc,$0.07 ,True,,'Date',,,,,,,,,
SHOS,Sears Hometown and Outlet Stores Inc,$3.40 ,True,,No data fetched for symbol SHOS using YahooDailyReader,,,,,,,,,
SLNR,Sealand Natural Resources Inc,$0.30 ,True,,'Date',,,,,,,,,
SBDXF,SeaBird Exploration PLC,$0.01 ,True,,No data fetched for symbol SBDXF using YahooDailyReader,,,,,,,,,
DINRF,Screen Holdings Co Ltd,$37.00 ,True,,No data fetched for symbol DINRF using YahooDailyReader,,,,,,,,,
SDLJ,Scottdale Bank & Trust Co,"$1,254.00 ",True,,'Date',,,,,,,,,
SCBLF,Scotiabank Peru SAA,$6.16 ,True,,No data fetched for symbol SCBLF using YahooDailyReader,,,,,,,,,
SRPOF,Scorpion Offshore Ltd,$6.40 ,True,,No data fetched for symbol SRPOF using YahooDailyReader,,,,,,,,,
SCVM,Scivanta Medical Corp,$0.05 ,True,,No data fetched for symbol SCVM using YahooDailyReader,,,,,,,,,
SIIYF,SCITI Trust,$5.81 ,True,,No data fetched for symbol SIIYF using YahooDailyReader,,,,,,,,,
SQI,SciQuest Inc,$17.75 ,True,,'Date',,,,,,,,,
SCIO,Scio Diamond Technology Corp,$0.01 ,True,,No data fetched for symbol SCIO using YahooDailyReader,,,,,,,,,
SISPF,Science in Sport PLC,ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â£ 0.73,True,,No data fetched for symbol SISPF using YahooDailyReader,,,,,,,,,
ICLJY,SciDev Ltd,$0.15 ,True,,No data fetched for symbol ICLJY using YahooDailyReader,,,,,,,,,
SCLN,SciClone Pharmaceuticals Inc,$11.15 ,True,,'Date',,,,,,,,,
SHNWY,Schroders PLC,$23.40 ,True,,No data fetched for symbol SHNWY using YahooDailyReader,,,,,,,,,
SUWCF,Schouw & Co A/S,$76.01 ,True,,No data fetched for symbol SUWCF using YahooDailyReader,,,,,,,,,
SVAFF,Scanvec Amiable Ltd,$0.02 ,True,,No data fetched for symbol SVAFF using YahooDailyReader,,,,,,,,,
SVKBY,Scania AB,$10.00 ,True,,No data fetched for symbol SVKBY using YahooDailyReader,,,,,,,,,
SVKBF,Scania AB,$29.85 ,True,,'Date',,,,,,,,,
SBTB,SBT Bancorp Inc,$51.20 ,True,,No data fetched for symbol SBTB using YahooDailyReader,,,,,,,,,
MDRDF,Sbanken ASA,$8.45 ,True,,No data fetched for symbol MDRDF using YahooDailyReader,,,,,,,,,
HSCEF,Sawada Holdings Co Ltd,$6.60 ,True,,No data fetched for symbol HSCEF using YahooDailyReader,,,,,,,,,
SCIV,Savings Bank,$45.75 ,True,,No data fetched for symbol SCIV using YahooDailyReader,,,,,,,,,
SVVYF,Savary Gold Corp,$0.08 ,True,,No data fetched for symbol SVVYF using YahooDailyReader,,,,,,,,,
SVGYF,Savanna Energy Services Corp,$1.34 ,True,,'Date',,,,,,,,,
SAEEF,Satori Electric Co Ltd,$8.15 ,True,,No data fetched for symbol SAEEF using YahooDailyReader,,,,,,,,,
SKENF,Sasakura Engineering Co Ltd,$20.20 ,True,,No data fetched for symbol SKENF using YahooDailyReader,,,,,,,,,
AIOAF,Sarossa PLC,$15.00 ,True,,No data fetched for symbol AIOAF using YahooDailyReader,,,,,,,,,
SARHY,Sare Holding SAB de CV,$0.07 ,True,,'Date',,,,,,,,,
SARKF,Sarawak Oil Palms Bhd,$1.80 ,True,,No data fetched for symbol SARKF using YahooDailyReader,,,,,,,,,
SARA,Saratoga Resources Inc,$0.02 ,True,,No data fetched for symbol SARA using YahooDailyReader,,,,,,,,,
SAAFF,Saras SpA,$1.66 ,True,,No data fetched for symbol SAAFF using YahooDailyReader,,,,,,,,,
SVLSY,Saraiva Livreiros SA EM Recuperacao Judicial,$0.98 ,True,,'Date',,,,,,,,,
SVLOY,Saraiva Livreiros SA EM Recuperacao Judicial,$2.84 ,True,,No data fetched for symbol SVLOY using YahooDailyReader,,,,,,,,,
STVAF,Santova Ltd,$0.11 ,True,,No data fetched for symbol STVAF using YahooDailyReader,,,,,,,,,
SNTNF,Santana Minerals Ltd,$0.03 ,True,,No data fetched for symbol SNTNF using YahooDailyReader,,,,,,,,,
SNSUF,Sansiri PCL,$0.05 ,True,,No data fetched for symbol SNSUF using YahooDailyReader,,,,,,,,,
SSNEF,Sanshin Electronics Co Ltd,$17.55 ,True,,'Date',,,,,,,,,
LFYPF,Sansheng Holdings (Group) Co Ltd,$0.70 ,True,,No data fetched for symbol LFYPF using YahooDailyReader,,,,,,,,,
SKUYF,Sansei Technologies Inc,$5.56 ,True,,'Date',,,,,,,,,
SWYBY,Sanoma Oyj,$1.74 ,True,,No data fetched for symbol SWYBY using YahooDailyReader,,,,,,,,,
SNNRF,Sanne Group PLC,$7.65 ,True,,No data fetched for symbol SNNRF using YahooDailyReader,,,,,,,,,
SNKUF,Sankyu Inc,$4.80 ,True,,No data fetched for symbol SNKUF using YahooDailyReader,,,,,,,,,
SNKOF,Sanko Co Ltd,$3.75 ,True,,No data fetched for symbol SNKOF using YahooDailyReader,,,,,,,,,
SKIGF,Sanki Engineering Co Ltd,$11.00 ,True,,No data fetched for symbol SKIGF using YahooDailyReader,,,,,,,,,
SANJF,Sanken Electric Co Ltd,$2.95 ,True,,No data fetched for symbol SANJF using YahooDailyReader,,,,,,,,,
SNTLF,Sanistal A/S,$10.48 ,True,,No data fetched for symbol SNTLF using YahooDailyReader,,,,,,,,,
SGSUF,Sangetsu Corp,$16.90 ,True,,No data fetched for symbol SGSUF using YahooDailyReader,,,,,,,,,
SARDF,Sanford Ltd,$4.35 ,True,,No data fetched for symbol SARDF using YahooDailyReader,,,,,,,,,
SNVNF,Sandvine Corp,$3.57 ,True,,'Date',,,,,,,,,
SSPBF,Sandnes Sparebank,$13.07 ,True,,No data fetched for symbol SSPBF using YahooDailyReader,,,,,,,,,
SNDK,SanDisk Corp,$76.18 ,True,,'Date',,,,,,,,,
SLGYY,San Leon Energy PLC,$11.70 ,True,,No data fetched for symbol SLGYY using YahooDailyReader,,,,,,,,,
SSDIF,Samsung SDI Co Ltd,$56.51 ,True,,'Date',,,,,,,,,
SSNNF,Samsung Electronics Co Ltd,$840.98 ,True,,No data fetched for symbol SSNNF using YahooDailyReader,,,,,,,,,
SSNGY,Samsung Electronics Co Ltd,$208.25 ,True,,'Date',,,,,,,,,
SNHLF,Samson Holding Ltd,$0.04 ,True,,No data fetched for symbol SNHLF using YahooDailyReader,,,,,,,,,
SMHJF,Samho Development Co Ltd,$2.59 ,True,,'Date',,,,,,,,,
SGCLF,Samco Gold Ltd,$0.03 ,True,,No data fetched for symbol SGCLF using YahooDailyReader,,,,,,,,,
SLVAF,SalvaRx Group PLC,$0.11 ,True,,No data fetched for symbol SLVAF using YahooDailyReader,,,,,,,,,
SKSDF,Sakata Seed Corp,$15.00 ,True,,No data fetched for symbol SKSDF using YahooDailyReader,,,,,,,,,
SAJA,Sajan Inc,$5.82 ,True,,'Date',,,,,,,,,
SZRRF,Saizen Real Estate Investment Trust,$40.00 ,True,,No data fetched for symbol SZRRF using YahooDailyReader,,,,,,,,,
SGNT,Sagent Pharmaceuticals Inc,$21.76 ,True,,'Date',,,,,,,,,
SAGA,Saga Energy Inc,$0.10 ,True,,No data fetched for symbol SAGA using YahooDailyReader,,,,,,,,,
SGPEY,Saft Groupe SA,$82.00 ,True,,No data fetched for symbol SGPEY using YahooDailyReader,,,,,,,,,
SGPEF,Saft Groupe SA,$40.25 ,True,,No data fetched for symbol SGPEF using YahooDailyReader,,,,,,,,,
SFYLF,Safestyle UK PLC,$2.26 ,True,,No data fetched for symbol SFYLF using YahooDailyReader,,,,,,,,,
SFECF,SafeCharge International Group Ltd,$3.18 ,True,,No data fetched for symbol SFECF using YahooDailyReader,,,,,,,,,
SBMRY,SABMiller Ltd,$54.86 ,True,,'Date',,,,,,,,,
SBMRF,SABMiller Ltd,$49.80 ,True,,'Date',,,,,,,,,
SOGCQ,Sabine Oil & Gas Corp,$0.01 ,True,,'Date',,,,,,,,,
SDSDF,S.D. Standard Drilling PLC,$0.15 ,True,,No data fetched for symbol SDSDF using YahooDailyReader,,,,,,,,,
SOOCY,S-Oil Corp,$45.00 ,True,,No data fetched for symbol SOOCY using YahooDailyReader,,,,,,,,,
