symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
MLYAF,Malaysian Airline System Bhd,$0.05 ,True,,'Date',,,,,,,,,
MYPRF,Malaysia Airports Holdings Bhd,$2.14 ,True,,No data fetched for symbol MYPRF using YahooDailyReader,,,,,,,,,
LMCTF,Malayan Cement Bhd,$2.35 ,True,,No data fetched for symbol LMCTF using YahooDailyReader,,,,,,,,,
MCPDF,Major Cineplex Group PLC,$0.77 ,True,,No data fetched for symbol MCPDF using YahooDailyReader,,,,,,,,,
BLURF,Maistro PLC,$0.29 ,True,,No data fetched for symbol BLURF using YahooDailyReader,,,,,,,,,
MLHHF,Mainland Headwear Holdings Ltd,$0.39 ,True,,'Date',,,,,,,,,
MLRUY,Mail.ru Group Ltd,$28.13 ,True,,No data fetched for symbol MLRUY using YahooDailyReader,,,,,,,,,
MGEVF,Mahindra Lifespace Developers Ltd,$25.50 ,True,,No data fetched for symbol MGEVF using YahooDailyReader,,,,,,,,,
MHGPF,Mahdia Gold Corp,$0.05 ,True,,No data fetched for symbol MHGPF using YahooDailyReader,,,,,,,,,
MGNU,Magnus International Resources Inc,$0.01 ,True,,'Date',,,,,,,,,
MGJNF,Magnit PJSC,$114.00 ,True,,'Date',,,,,,,,,
MFRSY,Magnesita Refratarios SA,$28.07 ,True,,No data fetched for symbol MFRSY using YahooDailyReader,,,,,,,,,
MFRSF,Magnesita Refratarios SA,$7.72 ,True,,No data fetched for symbol MFRSF using YahooDailyReader,,,,,,,,,
MAGNF,Magellan Minerals Ltd,$0.07 ,True,,No data fetched for symbol MAGNF using YahooDailyReader,,,,,,,,,
MROIF,Madagascar Oil Ltd,$0.02 ,True,,No data fetched for symbol MROIF using YahooDailyReader,,,,,,,,,
MXICF,Macronix International Co Ltd,$0.48 ,True,,No data fetched for symbol MXICF using YahooDailyReader,,,,,,,,,
MQIIF,Macquarie Int?l Infra Fund Ltd,$0.06 ,True,,No data fetched for symbol MQIIF using YahooDailyReader,,,,,,,,,
MCKZF,Mackenzie Master LP,$0.78 ,True,,No data fetched for symbol MCKZF using YahooDailyReader,,,,,,,,,
MRGLF,Macau Resources Group Ltd,$0.06 ,True,,No data fetched for symbol MRGLF using YahooDailyReader,,,,,,,,,
MBVXQ,MabVax Therapeutics Holdings Inc,$0.02 ,True,,No data fetched for symbol MBVXQ using YahooDailyReader,,,,,,,,,
MTCZF,M2 Group Ltd,$7.85 ,True,,No data fetched for symbol MTCZF using YahooDailyReader,,,,,,,,,
MCCBF,M2 Cobalt Corp,$0.14 ,True,,No data fetched for symbol MCCBF using YahooDailyReader,,,,,,,,,
MBOFY,M1 Ltd,$14.81 ,True,,No data fetched for symbol MBOFY using YahooDailyReader,,,,,,,,,
MPEVF,M P Evans Group PLC,$5.67 ,True,,No data fetched for symbol MPEVF using YahooDailyReader,,,,,,,,,
