,2016,2017,2018,2019,2020,ups,downs,avg
08-03,-0.06000000238418578,0.2800000309944153,-0.03299999982118605,0.009999997913837431,0.0,2.0,3.0,0.039400005340576166
08-04,0.06400001049041748,0.2800000309944153,-0.03299999982118605,0.009999997913837431,0.0,3.0,2.0,0.06420000791549682
08-05,-0.1999999880790712,0.2800000309944153,-0.03299999982118605,0.009999997913837431,0.0,2.0,3.0,0.011400008201599102
08-06,-0.01799994707107544,0.12000000476837155,-0.03299999982118605,0.009999997913837431,0.0,2.0,3.0,0.015800011157989506
08-07,-0.01799994707107544,0.12000000476837155,-0.03299999982118605,0.020000003278255463,0.0,2.0,3.0,0.01780001223087311
08-08,-0.01799994707107544,0.12000000476837155,-0.03299999982118605,0.020000003278255463,0.0,2.0,3.0,0.01780001223087311
08-09,-0.015999972820281982,0.12000000476837155,-0.03299999982118605,0.020000003278255463,0.0,2.0,3.0,0.018200007081031803
08-10,0.08399999141693115,0.12000000476837155,-0.03299999982118605,0.020000003278255463,0.0,3.0,2.0,0.038199999928474435
08-11,-0.015999972820281982,0.12000000476837155,-0.03299999982118605,0.020000003278255463,0.0,2.0,3.0,0.018200007081031803
08-12,-0.1999999880790712,-0.03999999165534973,-0.03299999982118605,0.020000003278255463,0.0,1.0,4.0,-0.0505999952554703
08-13,-0.06000000238418578,-0.03999999165534973,-0.03299999982118605,0.020000003278255463,0.0,1.0,4.0,-0.022599998116493224
08-14,-0.06000000238418578,-0.03999999165534973,-0.03299999982118605,0.020000003278255463,0.0,1.0,4.0,-0.022599998116493224
08-15,-0.06000000238418578,-0.03999999165534973,-0.03299999982118605,0.020000003278255463,0.10000000894069674,2.0,3.0,-0.0025999963283538765
08-16,-0.06000000238418578,-0.2600000202655792,-0.03299999982118605,0.020000003278255463,0.10000000894069674,2.0,3.0,-0.046600002050399776
08-17,-0.1999999880790712,-0.2600000202655792,-0.03299999982118605,0.020000003278255463,0.10000000894069674,2.0,3.0,-0.07459999918937685
08-18,-0.1799999475479126,0.06000000238418578,-0.03299999982118605,0.020000003278255463,0.10000000894069674,3.0,2.0,-0.006599986553192133
08-19,-0.1799999475479126,0.06000000238418578,-0.03299999982118605,0.020000003278255463,0.10000000894069674,3.0,2.0,-0.006599986553192133
08-20,-0.09999996423721312,-0.4000000208616257,-0.03299999982118605,0.020000003278255463,0.10000000894069674,2.0,3.0,-0.08259999454021454
08-21,-0.18000000715255735,-0.4000000208616257,-0.03299999982118605,0.020000003278255463,0.10000000894069674,2.0,3.0,-0.0986000031232834
08-22,-0.18000000715255735,-0.4000000208616257,-0.03299999982118605,0.020000003278255463,0.10000000894069674,2.0,3.0,-0.0986000031232834
08-23,-0.09799998998641968,0.1600000262260437,-0.03299999982118605,0.020000003278255463,0.10000000894069674,3.0,2.0,0.02980000972747804
08-24,-0.01799994707107544,0.1600000262260437,-0.03299999982118605,0.04000000283122064,0.10000000894069674,3.0,2.0,0.04980001822113992
08-25,-0.07999998331069946,-0.26000000536441803,-0.03299999982118605,0.04000000283122064,0.10000000894069674,2.0,3.0,-0.046599995344877236
08-26,-0.07999998331069946,0.2800000309944153,-0.03299999982118605,0.04000000283122064,0.13000000268220904,3.0,2.0,0.06740001067519187
08-27,0.020000040531158447,0.2800000309944153,-0.03299999982118605,0.04000000283122064,0.13000000268220904,4.0,1.0,0.08740001544356346
08-28,0.020000040531158447,0.2800000309944153,-0.03299999982118605,0.04000000283122064,0.2400000020861625,4.0,1.0,0.10940001532435416
08-29,0.020000040531158447,0.2800000309944153,-0.03299999982118605,0.04000000283122064,0.2400000020861625,4.0,1.0,0.10940001532435416
08-30,0.0,0.2800000309944153,-0.03299999982118605,0.04000000283122064,0.2400000020861625,3.0,2.0,0.10540000721812247
08-31,0.08000004291534424,0.2800000309944153,-0.03299999982118605,0.020000003278255463,0.2400000020861625,4.0,1.0,0.1174000158905983
09-01,0.10000002384185792,0.2800000309944153,-0.034000001847743946,0.020000003278255463,0.2400000020861625,4.0,1.0,0.12120001167058946
09-02,0.0,0.2800000309944153,-0.034000001847743946,0.020000003278255463,0.2400000020861625,3.0,2.0,0.10120000690221786
09-03,-0.10000002384185792,0.2800000309944153,-0.034000001847743946,0.020000003278255463,0.2400000020861625,3.0,2.0,0.08120000213384629
09-04,0.0,0.2800000309944153,-0.034000001847743946,0.020000003278255463,0.2400000020861625,3.0,2.0,0.10120000690221786
09-05,0.0,0.2800000309944153,0.0,0.020000003278255463,0.2450000047683716,3.0,2.0,0.10900000780820847
09-06,0.0,0.4400000274181366,0.0,0.020000003278255463,0.2450000047683716,3.0,2.0,0.14100000709295274
09-07,0.020000040531158447,0.4400000274181366,0.0,0.020000003278255463,0.2450000047683716,4.0,1.0,0.14500001519918446
09-08,0.0,0.3800000250339508,0.0,0.020000003278255463,0.2450000047683716,3.0,2.0,0.12900000661611558
09-09,0.020000040531158447,0.3800000250339508,0.005000002682209001,0.020000003278255463,0.1899999976158142,5.0,0.0,0.1230000138282776
09-10,0.0,0.3800000250339508,0.005000002682209001,0.0,0.1899999976158142,3.0,2.0,0.1150000050663948
09-11,0.0,0.3800000250339508,0.005000002682209001,0.0,0.2200000062584877,3.0,2.0,0.1210000067949295
09-12,0.0,0.3800000250339508,0.005000002682209001,0.0,0.2200000062584877,3.0,2.0,0.1210000067949295
09-13,0.06000000238418578,0.0260000228881836,0.005000002682209001,0.0,0.2200000062584877,4.0,1.0,0.06220000684261321
09-14,0.0,0.10000002384185792,0.005000002682209001,0.0,0.2200000062584877,3.0,2.0,0.06500000655651092
09-15,0.0,0.04000002145767212,0.005000002682209001,0.0,0.1899999976158142,3.0,2.0,0.04700000435113907
09-16,-0.10000002384185792,0.04000002145767212,0.005000002682209001,0.0,0.1899999976158142,3.0,2.0,0.026999999582767487
09-17,-0.06000000238418578,0.04000002145767212,0.005000002682209001,0.0,0.1899999976158142,3.0,2.0,0.03500000387430191
09-18,-0.0800000131130218,0.04000002145767212,0.005000002682209001,0.0,0.1899999976158142,3.0,2.0,0.03100000172853471
09-19,-0.0800000131130218,0.04000002145767212,0.005000002682209001,0.0,0.1899999976158142,3.0,2.0,0.03100000172853471
09-20,-0.06000003218650812,0.04000002145767212,0.005000002682209001,0.0,0.1899999976158142,3.0,2.0,0.034999997913837434
09-21,0.10000002384185792,0.06000000238418578,0.005000002682209001,0.0,0.1899999976158142,4.0,1.0,0.07100000530481339
09-22,0.12000000476837155,0.06000000238418578,0.005000002682209001,0.0,0.1899999976158142,4.0,1.0,0.07500000149011612
09-23,-0.12000003457069393,0.06000000238418578,0.005000002682209001,0.0,0.2300000041723252,3.0,2.0,0.034999994933605214
09-24,-0.19999998807907104,0.06000000238418578,0.005000002682209001,0.0,0.2300000041723252,3.0,2.0,0.019000004231929785
09-25,-0.09999996423721312,0.06000000238418578,0.005000002682209001,0.0,0.2300000041723252,3.0,2.0,0.03900000900030137
09-26,-0.09999996423721312,0.06000000238418578,0.005000002682209001,0.0,0.2300000041723252,3.0,2.0,0.03900000900030137
09-27,0.020000040531158447,0.06000000238418578,0.005000002682209001,0.0,0.2300000041723252,4.0,1.0,0.06300000995397567
09-28,0.0,0.06000000238418578,0.005000002682209001,0.0,0.2300000041723252,3.0,2.0,0.05900000184774399
09-29,0.0,0.06000000238418578,0.005000002682209001,0.0,0.2300000041723252,3.0,2.0,0.05900000184774399
09-30,-0.09999996423721312,-0.23500001430511475,0.005000002682209001,0.0,0.2300000041723252,2.0,3.0,-0.019999994337558745
10-01,-0.09999996423721312,-0.23500001430511475,0.005000002682209001,0.0,0.2300000041723252,2.0,3.0,-0.019999994337558745
10-02,-0.09999996423721312,-0.23500001430511475,0.005000002682209001,0.0,0.2300000041723252,2.0,3.0,-0.019999994337558745
10-03,-0.09999996423721312,-0.23500001430511475,0.005000002682209001,0.0,0.2200000062584877,2.0,3.0,-0.02199999392032624
10-04,-0.09999996423721312,-0.3949999809265137,0.005000002682209001,0.0,0.2200000062584877,2.0,3.0,-0.053999987244606015
10-05,-0.09999996423721312,-0.2639999836683273,0.005000002682209001,0.0,0.2200000062584877,2.0,3.0,-0.02779998779296875
10-06,-0.09999996423721312,-0.2639999836683273,0.005000002682209001,0.0,0.2200000062584877,2.0,3.0,-0.02779998779296875
10-07,-0.21999999880790705,-0.1839999854564668,0.005000002682209001,0.0,0.2200000062584877,2.0,3.0,-0.03579999506473541
10-08,-0.21999999880790705,-0.1839999854564668,0.005000002682209001,0.0,0.21000000834465027,2.0,3.0,-0.0377999946475029
10-09,-0.21999999880790705,-0.1839999854564668,0.005000002682209001,0.0,0.21000000834465027,2.0,3.0,-0.0377999946475029
10-10,-0.21999999880790705,-0.1839999854564668,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.045799995213747016
10-11,-0.21999999880790705,-0.1899999976158142,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.04699999764561652
10-12,-0.21999999880790705,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.07900000289082527
10-13,-0.21999999880790705,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.07900000289082527
10-14,-0.19999998807907104,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.07500000074505805
10-15,-0.10000002384185792,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.05500000789761543
10-16,-0.12000003457069393,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.059000010043382636
10-17,-0.12000003457069393,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.059000010043382636
10-18,-0.12000003457069393,-0.1899999976158142,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.02700000479817389
10-19,-0.12000003457069393,-0.1899999976158142,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.02700000479817389
10-20,-0.21999999880790705,-0.1899999976158142,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.04699999764561652
10-21,-0.20000001788139346,-0.1899999976158142,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.0430000014603138
10-22,-0.320000022649765,-0.1899999976158142,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.06700000241398811
10-23,0.0,-0.1899999976158142,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,-0.0029999978840351106
10-24,0.0,-0.03000000119209289,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,0.02900000140070915
10-25,0.0,-0.03000000119209289,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,0.02900000140070915
10-26,0.0,-0.03000000119209289,0.005000002682209001,-0.04000000283122064,0.21000000834465027,2.0,3.0,0.02900000140070915
10-27,0.0,-0.03000000119209289,0.005000002682209001,-0.04000000283122064,0.10999999940395352,2.0,3.0,0.008999999612569799
10-28,0.0,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.10999999940395352,2.0,3.0,-0.0550000049173832
10-29,0.0,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.10999999940395352,2.0,3.0,-0.0550000049173832
10-30,0.0,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.10999999940395352,2.0,3.0,-0.0550000049173832
10-31,0.0,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.10999999940395352,2.0,3.0,-0.0550000049173832
11-01,0.0,0.10999999940395357,0.005000002682209001,-0.04000000283122064,0.10999999940395352,3.0,2.0,0.03699999973177909
11-02,0.08000004291534424,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.10999999940395352,3.0,2.0,-0.03899999633431435
11-03,0.0,-0.3500000238418579,0.005000002682209001,-0.04000000283122064,0.10999999940395352,2.0,3.0,-0.0550000049173832
11-04,-0.20000001788139346,0.07000000774860379,0.012000001966953264,-0.04000000283122064,0.10999999940395352,3.0,2.0,-0.0096000023186207
11-05,-0.20000001788139346,0.0400000065565109,0.012000001966953264,-0.04000000283122064,0.10999999940395352,3.0,2.0,-0.015600002557039278
11-06,-0.2400000095367432,0.0400000065565109,0.012000001966953264,-0.04000000283122064,0.10999999940395352,3.0,2.0,-0.023600000888109225
11-07,-0.2400000095367432,-0.3800000250339508,0.012000001966953264,-0.04000000283122064,0.0,1.0,4.0,-0.12960000708699226
11-08,-0.2400000095367432,-0.3800000250339508,0.0,-0.04000000283122064,0.0,0.0,5.0,-0.13200000748038293
11-09,-0.10000002384185792,-0.3800000250339508,0.0,-0.04000000283122064,0.0,0.0,5.0,-0.10400001034140588
11-10,-0.20000001788139346,-0.3800000250339508,0.0,-0.04000000283122064,0.0,0.0,5.0,-0.12400000914931295
11-11,-0.20000001788139346,-0.3800000250339508,0.0,-0.04000000283122064,0.0,0.0,5.0,-0.12400000914931295
11-12,-0.09999999403953552,-0.3800000250339508,0.0,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.11200000494718552
11-13,-0.09999999403953552,-0.3800000250339508,0.0,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.11200000494718552
11-14,-0.09999999403953552,-0.3800000250339508,0.0,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.11200000494718552
11-15,-0.09999999403953552,-0.3800000250339508,0.0,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.11200000494718552
11-16,-0.20000001788139346,-0.3800000250339508,-0.01999999582767488,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13600000888109207
11-17,-0.20000001788139346,-0.3800000250339508,-0.01999999582767488,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13600000888109207
11-18,-0.2600000202655792,-0.320000022649765,-0.01999999582767488,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13600000888109207
11-19,-0.2800000309944153,-0.320000022649765,-0.01999999582767488,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.14000001102685927
11-20,-0.2600000202655792,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13700000941753387
11-21,-0.2600000202655792,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13700000941753387
11-22,-0.2600000202655792,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13700000941753387
11-23,-0.2600000202655792,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13700000941753387
11-24,-0.2600000202655792,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.13700000941753387
11-25,-0.2800000309944153,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.14100001156330108
11-26,-0.19999998807907104,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.12500000298023226
11-27,-0.19999998807907104,-0.320000022649765,-0.02499999850988388,-0.04000000283122064,-0.04000000283122064,0.0,5.0,-0.12500000298023226
11-28,-0.19999998807907104,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.11700000315904616
11-29,-0.19999998807907104,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.11700000315904616
11-30,-0.17999997735023504,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.11300000101327895
12-01,-0.30000001192092896,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.13700000792741776
12-02,-0.29999998211860657,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.13700000196695328
12-03,-0.07999998331069952,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.09300000220537187
12-04,-0.1399999856948853,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.10500000268220902
12-05,-0.1399999856948853,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.10500000268220902
12-06,-0.1599999964237213,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.10900000482797624
12-07,-0.2600000202655792,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.1290000095963478
12-08,-0.2600000202655792,-0.320000022649765,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.1290000095963478
12-09,-0.2600000202655792,-0.3500000238418579,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.1350000098347664
12-10,-0.2600000202655792,-0.3500000238418579,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.1350000098347664
12-11,-0.2600000202655792,-0.3500000238418579,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.1350000098347664
12-12,-0.2600000202655792,-0.055000007152557366,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.07600000649690627
12-13,-0.2600000202655792,-0.055000007152557366,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.07600000649690627
12-14,-0.2600000202655792,-0.055000007152557366,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.07600000649690627
12-15,-0.2600000202655792,0.01999999582767484,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,1.0,4.0,-0.061000005900859834
12-16,-0.2600000202655792,0.0,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.0650000050663948
12-17,-0.1399999856948853,0.0,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.040999998152256016
12-18,-0.1399999856948853,0.0,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.040999998152256016
12-19,-0.1399999856948853,-0.07999999821186063,-0.02499999850988388,-0.020000003278255463,-0.020000003278255463,0.0,5.0,-0.05699999779462815
12-20,-0.1399999856948853,-0.07999999821186063,-0.02499999850988388,0.019999999552965168,0.019999999552965168,2.0,3.0,-0.040999996662139895
12-21,-0.1399999856948853,-0.07999999821186063,-0.02499999850988388,0.019999999552965168,0.019999999552965168,2.0,3.0,-0.040999996662139895
12-22,-0.09999999403953558,-0.09000000357627869,-0.02499999850988388,0.019999999552965168,0.019999999552965168,2.0,3.0,-0.03499999940395356
12-23,-0.12000000476837155,-0.09000000357627869,-0.02499999850988388,0.019999999552965168,0.019999999552965168,2.0,3.0,-0.03900000154972076
12-24,-0.12000000476837155,-0.09000000357627869,-0.02499999850988388,0.019999999552965168,0.019999999552965168,2.0,3.0,-0.03900000154972076
12-26,-0.12000000476837155,-0.09000000357627869,-0.02499999850988388,-0.009999997913837426,-0.009999997913837426,0.0,5.0,-0.051000000536441804
12-27,-0.12000000476837155,-0.10000000894069673,-0.02499999850988388,-0.009999997913837426,-0.009999997913837426,0.0,5.0,-0.05300000160932541
12-28,-0.09999999403953558,-0.10000000894069673,-0.02499999850988388,-0.009999997913837426,-0.009999997913837426,0.0,5.0,-0.04899999946355822
12-29,-0.09999999403953558,-0.10000000894069673,-0.02499999850988388,-0.009999997913837426,-0.009999997913837426,0.0,5.0,-0.04899999946355822
12-30,-0.02000001072883606,-0.10000000894069673,-0.02499999850988388,-0.009999997913837426,-0.009999997913837426,0.0,5.0,-0.03300000280141832
12-31,0.12000000476837155,-0.10000000894069673,-0.02499999850988388,-0.009999997913837426,-0.009999997913837426,1.0,4.0,-0.0049999997019767725
