,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
11-28,0.0,0.20000001788139346,6.820000171661378,-0.3899998664855957,1.125,-0.13500002026557922,-0.13500002026557922,3.0,4.0,1.0692857546465735
11-29,0.0,0.20000001788139346,6.519999980926514,-0.6400003433227539,1.244999885559082,-0.14500001072883606,-0.14500001072883606,3.0,4.0,1.004999931369509
11-30,0.0,0.20000001788139346,3.760000228881837,-0.8649997711181641,0.7200000286102295,-0.14800000190734866,-0.14800000190734866,3.0,4.0,0.5027143572057996
12-01,0.0,0.20000001788139346,3.359999656677246,-0.3450002670288086,0.9299999475479126,-0.1550000011920929,-0.1550000011920929,3.0,4.0,0.5478570503847939
12-02,0.0,0.20000001788139346,2.9400005340576167,-0.6950001716613771,0.9199999570846558,-0.1550000011920929,-0.1550000011920929,3.0,4.0,0.4364286192825863
12-03,0.0,0.2179999947547913,1.1599998474121094,-0.8850002288818359,0.9199999570846558,-0.14500001072883606,-0.14500001072883606,3.0,4.0,0.16042850698743547
12-04,0.0,0.21599996089935306,1.6800003051757812,-0.8850002288818359,0.9300000071525574,-0.1550000011920929,-0.1550000011920929,3.0,4.0,0.2330000059945243
12-05,0.0,0.21599996089935306,1.6800003051757812,-0.8400001525878906,0.9300000071525574,-0.16999998688697815,-0.16999998688697815,3.0,4.0,0.2351428781236921
12-06,0.0,0.21599996089935306,1.5200004577636719,-0.6400003433227539,0.9499999880790708,-0.17999997735023499,-0.17999997735023499,3.0,4.0,0.2408571583884103
12-07,0.0,0.21599996089935306,1.640000343322754,-0.4099998474121094,1.0300000309944153,-0.16500002145767212,-0.16500002145767212,3.0,4.0,0.3065714921270098
12-08,0.0,0.1679999828338623,2.239999771118164,-0.9600000381469728,0.9699999690055848,-0.15000000596046448,-0.15000000596046448,3.0,4.0,0.30257138184138704
12-09,0.0,0.1679999828338623,2.939999580383301,-0.9000000953674316,0.8199999928474426,-0.15000000596046448,-0.15000000596046448,3.0,4.0,0.3897142069680349
12-10,0.0,0.1679999828338623,3.0199995040893555,-0.9600000381469728,0.8199999928474426,-0.10999998450279236,-0.10999998450279236,3.0,4.0,0.403999924659729
12-11,0.0,0.06000000238418578,2.0599994659423837,-0.9600000381469728,0.7950000166893005,-0.1430000066757202,-0.1430000066757202,3.0,4.0,0.2384284905024937
12-12,0.0,-0.75,2.0599994659423837,-1.0700001716613772,0.699999988079071,-0.13499999046325686,-0.13499999046325686,2.0,5.0,0.09571418591908046
12-13,0.0,-0.8209999799728394,1.4199995994567869,-1.2799997329711914,0.7599999904632568,-0.1850000023841858,-0.1850000023841858,2.0,5.0,-0.04157144682747977
12-14,0.0,-0.8209999799728394,0.10000038146972656,-1.1380000114440918,0.6299999356269836,-0.17400000989437106,-0.17400000989437106,2.0,5.0,-0.2252856705869947
12-15,0.0,-0.010999977588653564,0.15000057220458984,-1.4819998741149902,0.6599999666213989,-0.17000000178813934,-0.17000000178813934,2.0,5.0,-0.1461427594934191
12-16,0.0,0.3400000333786011,2.1199998855590816,-1.670000076293945,0.6699999570846558,-0.17000000178813934,-0.17000000178813934,3.0,4.0,0.15999997087887355
12-17,0.0,-0.04999998211860657,1.510000228881836,-1.75,0.6699999570846558,-0.15999998152256012,-0.15999998152256012,2.0,5.0,0.008571462971823556
12-18,0.0,-0.04999998211860657,0.4350004196166992,-1.75,0.8399999737739563,-0.204000011086464,-0.204000011086464,2.0,5.0,-0.13328565870012554
12-19,0.0,-0.20000001788139346,0.4350004196166992,-1.7699999809265137,0.8399999141693115,-0.1960000097751617,-0.1960000097751617,2.0,5.0,-0.15528566922460282
12-20,0.0,-0.20000001788139346,0.8250002861022949,-1.9300003051757808,1.2099999785423279,-0.20000000298023224,-0.20000000298023224,2.0,5.0,-0.07071429491043091
12-21,-7.0,-0.20000001788139346,0.7699995040893555,-2.0999999046325684,1.3200000524520874,-0.12799999117851255,-0.12799999117851255,2.0,5.0,-1.066571478332792
12-22,-7.0,-0.20000001788139346,1.75,-2.150000095367432,1.2579999566078186,-0.12199999392032625,-0.12199999392032625,2.0,5.0,-0.9408571634973798
12-23,-7.0,0.07999998331069946,0.9199995994567872,-2.2300000190734863,1.147999942302704,-0.12199999392032625,-0.12199999392032625,3.0,4.0,-1.0465714974062783
12-24,-6.0,0.06000000238418578,0.6000003814697266,-2.2300000190734863,1.147999942302704,-0.14999999105930328,-0.14999999105930328,3.0,4.0,-0.9602856678622108
12-26,-8.0,0.04999995231628418,0.7200002670288086,-2.2300000190734863,1.0100000500679016,-0.13700000941753387,-0.13700000941753387,3.0,4.0,-1.2462856812136514
12-27,-7.0,-0.10000002384185792,0.7200002670288086,-2.9000000953674316,0.8499999642372131,-0.14999999105930328,-0.14999999105930328,2.0,5.0,-1.247142838580268
12-28,-7.0,-0.10000002384185792,0.6799993515014648,-3.820000171661377,0.5500000715255737,-0.1510000079870224,-0.1510000079870224,2.0,5.0,-1.4274286840643202
12-29,-7.0,-0.10000002384185792,0.5200004577636719,-4.150000095367432,0.6699999570846558,-0.1730000078678131,-0.1730000078678131,2.0,5.0,-1.4865713885852267
12-30,-7.0,0.19999998807907104,0.8000001907348633,-4.630000114440918,0.75,-0.1730000078678131,-0.1730000078678131,3.0,4.0,-1.4608571359089442
12-31,-8.299999952316284,0.25,0.4499998092651367,-4.900000095367432,0.75,-0.18700000643730166,-0.18700000643730166,3.0,4.0,-1.7320000358990255
