,2017,2018,2019,2020,ups,downs,avg
09-12,0.3400001525878906,11.519999504089355,0.5300025939941335,1.0699996948242223,4.0,0.0,3.3650004863739
09-13,-0.639999389648434,11.670000076293945,0.9500007629394532,1.0699996948242223,3.0,1.0,3.2625002861022967
09-14,-1.4099998474121058,8.879999160766598,3.8800010681152273,1.0699996948242223,3.0,1.0,3.105000019073485
09-15,-2.4200000762939453,8.809999465942381,1.8899993896484373,1.229999542236328,3.0,1.0,2.3774995803833
09-16,-1.9799995422363281,9.670000076293944,1.8899993896484373,0.5200004577636719,3.0,1.0,2.5250000953674308
09-17,-2.340000152587886,9.670000076293944,0.520000457763679,0.6000003814697266,3.0,1.0,2.112500190734865
09-18,-2.340000152587886,9.680000305175778,-0.09999847412109376,1.420000076293945,2.0,2.0,2.165000438690185
09-19,-2.460000991821285,9.1599998474121,1.7100028991699219,2.6800003051757795,3.0,1.0,2.772500514984129
09-20,-3.4300003051757812,9.010000228881836,2.5999984741211013,2.6800003051757795,3.0,1.0,2.7149996757507338
09-21,-4.01000022888184,8.489999771118164,3.6800003051757812,2.6800003051757795,3.0,1.0,2.710000038146972
09-22,-3.2100009918212886,8.180000305175781,3.279998779296875,2.760000228881836,3.0,1.0,2.752499580383301
09-23,-2.4200000762939493,7.360000610351566,3.279998779296875,2.8500003814697266,3.0,1.0,2.7674999237060547
09-24,-2.6100006103515656,7.360000610351566,3.7099990844726562,2.510000228881836,3.0,1.0,2.742499828338623
09-25,-2.6100006103515656,7.430000305175781,3.3199996948242188,2.729999542236328,3.0,1.0,2.7174997329711905
09-26,-2.25,7.629999160766605,3.210002899169922,3.4600000381469727,3.0,1.0,3.012500524520876
09-27,-2.4200000762939378,5.709999084472648,3.7800025939941477,3.4600000381469727,3.0,1.0,2.6325004100799583
09-28,-1.9600009918212853,5.679998397827145,2.709999084472664,3.4600000381469727,3.0,1.0,2.4724991321563743
09-29,-3.1599998474121063,8.300001144409189,3.8899993896484375,4.550000190734865,3.0,1.0,3.3950002193450963
09-30,-3.25,9.010000228881836,3.8899993896484375,4.090000152587892,3.0,1.0,3.434999942779541
10-01,-3.3600006103515665,9.010000228881836,4.479999542236328,3.5399999618530287,3.0,1.0,3.4174997806549063
10-02,-3.3600006103515665,7.939998626708982,5.489997863769531,4.2899999618530265,3.0,1.0,3.5899989604949933
10-03,-4.350000381469728,7.210000991821293,5.020000457763672,4.140000343322757,3.0,1.0,3.0050003528594984
10-04,-4.920000076293945,6.770000457763668,4.3100013732910085,4.140000343322757,3.0,1.0,2.575000524520872
10-05,-5.270000457763667,5.230001449584961,4.840000152587884,4.140000343322757,3.0,1.0,2.235000371932983
10-06,-4.739999771118164,3.2699985504150355,5.469997406005845,3.279999732971193,3.0,1.0,1.8199989795684768
10-07,-4.619998931884768,2.8599987030029332,5.469997406005845,3.989999771118164,3.0,1.0,1.9249992370605435
10-08,-4.2999992370605495,2.8599987030029332,5.789997100830071,3.7100000381469727,3.0,1.0,2.0149991512298566
10-09,-4.2999992370605495,2.0900001525878977,6.3100013732910165,3.449999809265135,3.0,1.0,1.8875005245208745
10-10,-4.649999618530273,4.970001220703125,5.5,3.130000114440918,3.0,1.0,2.2375004291534424
10-11,-4.020000457763667,5.4800014495849645,4.720001220703125,3.130000114440918,3.0,1.0,2.3275005817413352
10-12,-3.9600009918212886,5.469999313354496,5.1100006103515545,3.130000114440918,3.0,1.0,2.43749976158142
10-13,-3.819999694824215,4.930000305175779,4.939998626708976,3.630000114440918,3.0,1.0,2.4199998378753644
10-14,-3.0599994659423864,5.520000457763672,4.939998626708976,3.369999885559082,3.0,1.0,2.692499876022336
10-15,-3.379999160766605,5.520000457763672,5.4099998474121085,3.4200000762939453,3.0,1.0,2.7425003051757804
10-16,-3.379999160766605,5.059999465942387,5.420001983642578,3.6499996185302734,3.0,1.0,2.687500476837158
10-17,-3.3199996948242188,4.290000915527339,5.850002288818345,3.020000457763672,3.0,1.0,2.4600009918212846
10-18,-3.479999542236328,4.3100013732910085,5.540000915527337,3.020000457763672,3.0,1.0,2.3475008010864222
10-19,-2.9500007629394496,4.950000762939453,6.3600006103515625,3.020000457763672,3.0,1.0,2.8450002670288086
10-20,-3.5499992370605504,4.5,5.840000152587892,3.199999809265135,3.0,1.0,2.4975001811981192
10-21,-1.7399997711181676,5.519998550415043,5.840000152587892,3.3199996948242205,3.0,1.0,3.2349996566772465
10-22,-2.0100002288818324,5.519998550415043,3.80999755859375,2.810000419616699,3.0,1.0,2.5324990749359158
10-23,-2.0100002288818324,5.519998550415043,4.8899993896484375,2.760000228881836,3.0,1.0,2.789999485015871
10-24,-2.9400005340576136,6.760000228881832,2.8600006103515625,3.2600002288818364,3.0,1.0,2.4850001335144043
10-25,-2.5900001525878937,6.489999771118164,1.4500007629394531,3.2600002288818364,3.0,1.0,2.1525001525878897
10-26,-1.80999946594238,4.240001678466792,1.979999542236321,3.2600002288818364,3.0,1.0,1.9175004959106428
10-27,-2.399999618530273,4.740001678466792,2.319999694824212,3.520000457763672,3.0,1.0,2.045000553131101
10-28,-1.3600006103515625,5.150001525878898,2.319999694824212,5.039999961853027,3.0,1.0,2.787500143051144
10-29,-1.2399997711181605,5.150001525878898,2.0800018310546875,4.949999809265135,3.0,1.0,2.7350008487701403
10-30,-1.2399997711181605,3.2800006866455043,1.8800010681152344,5.399999618530273,3.0,1.0,2.330000400543213
10-31,-0.5100002288818324,4.380001068115239,2.9399986267089844,5.359999656677244,3.0,1.0,3.0424997806549086
11-01,-0.0999984741210902,4.729999542236328,1.8600006103515625,5.359999656677244,3.0,1.0,2.962500333786011
11-02,0.3700008392333949,4.9099998474121085,2.59000015258789,5.359999656677244,4.0,0.0,3.30750012397766
11-03,0.6900005340576136,4.050001144409181,2.290000915527344,5.369999885559082,4.0,0.0,3.1000006198883048
11-04,0.7999992370605433,3.590000152587886,2.290000915527344,4.9099998474121085,4.0,0.0,2.8975000381469718
11-05,1.579999923706055,3.590000152587886,2.430000305175781,3.449999809265135,4.0,0.0,2.7625000476837145
11-06,1.579999923706055,3.929998397827145,4.090000152587892,2.869999885559082,4.0,0.0,3.1174995899200426
11-07,2.8299999237060547,4.219999313354489,4.110000610351555,0.0,3.0,1.0,2.7899999618530247
11-08,2.050001144409176,5.020000457763672,7.889999389648445,0.0,3.0,1.0,3.740000247955324
11-09,1.6899986267089917,3.6299991607666016,6.279998779296875,0.0,3.0,1.0,2.899999141693117
11-10,2.4399986267089915,1.9500007629394496,6.180000305175788,0.0,3.0,1.0,2.6424999237060574
11-11,2.5799999237060485,2.7400016784667933,6.180000305175788,0.0,3.0,1.0,2.8750004768371573
11-12,3.55999946594238,2.7400016784667933,7.710002899169936,7.710002899169936,4.0,0.0,5.430001735687262
11-13,3.55999946594238,2.6500015258789027,9.260002136230467,9.260002136230467,4.0,0.0,6.182501316070554
11-14,3.8899993896484415,2.3299999237060547,6.6999969482421875,6.6999969482421875,4.0,0.0,4.904998302459718
11-15,3.760000228881837,1.69000053405761,3.6100006103515625,3.6100006103515625,4.0,0.0,3.1675004959106428
11-16,4.270000457763672,0.4599990844726598,8.090000152587889,8.090000152587889,4.0,0.0,5.227499961853028
11-17,4.170000076293949,0.4899997711181605,6.100002288818359,6.100002288818359,4.0,0.0,4.215001106262207
11-18,3.35000038146973,1.6399993896484342,6.100002288818359,6.100002288818359,4.0,0.0,4.297501087188722
11-19,3.6900005340576136,1.6399993896484342,6.319999694824219,6.319999694824219,4.0,0.0,4.492499828338621
11-20,3.6900005340576136,2.239999771118164,5.80999755859375,5.80999755859375,4.0,0.0,4.387498855590819
11-21,3.3000011444091726,2.780000686645512,4.209999084472656,4.209999084472656,4.0,0.0,3.624999999999999
11-22,3.4899997711181605,2.799999237060547,3.84000015258789,3.84000015258789,4.0,0.0,3.4924998283386217
11-23,2.8799991607666016,3.4499988555908168,4.540000915527344,4.540000915527344,4.0,0.0,3.8524999618530265
11-24,1.8799991607666016,6.409999847412107,5.1599998474121085,5.1599998474121085,4.0,0.0,4.6524996757507315
11-25,2.7700004577636683,4.870000839233398,5.1599998474121085,5.1599998474121085,4.0,0.0,4.490000247955321
11-26,2.4000015258789027,4.870000839233398,7.150001525878898,7.150001525878898,4.0,0.0,5.392501354217527
11-27,2.4000015258789027,4.160001754760741,5.459999084472656,5.459999084472656,4.0,0.0,4.370000362396239
11-28,1.8700008392333984,2.7000007629394496,2.0699996948242188,2.0699996948242188,4.0,0.0,2.1775002479553214
11-29,1.1900005340576136,3.20999908447266,1.9299964904785158,1.9299964904785158,4.0,0.0,2.0649981498718257
11-30,1.7900009155273402,2.590000152587886,2.740001678466797,2.740001678466797,4.0,0.0,2.4650011062622053
12-01,2.540000915527344,5.209999084472661,3.35000228881836,3.35000228881836,4.0,0.0,3.612501144409181
12-02,2.34000015258789,4.849998474121096,3.35000228881836,3.35000228881836,4.0,0.0,3.4725008010864267
12-03,2.55000114440918,4.849998474121096,2.700000762939453,2.700000762939453,4.0,0.0,3.2000002861022963
12-04,2.55000114440918,5.6699981689453125,3.10000228881836,3.10000228881836,4.0,0.0,3.6050009727478014
12-05,2.5100002288818395,5.159999847412107,2.259998321533203,2.259998321533203,4.0,0.0,3.047499179840088
12-06,2.7000007629394567,5.54000091552734,2.3699989318847656,2.3699989318847656,4.0,0.0,3.244999885559082
12-07,3.600000381469723,6.980001449584961,0.09999847412108663,0.09999847412108663,4.0,0.0,2.6949996948242143
12-08,2.970001220703125,7.480001449584961,0.34999847412108664,0.34999847412108664,4.0,0.0,2.787499904632565
12-09,3.69999885559082,6.980001449584961,0.34999847412108664,0.34999847412108664,4.0,0.0,2.8449993133544886
12-10,4.109998703002931,6.980001449584961,1.2900009155273366,1.2900009155273366,4.0,0.0,3.417500495910641
12-11,4.109998703002931,5.190000534057611,-1.2099990844726562,-1.2099990844726562,2.0,2.0,1.7200002670288068
12-12,4.299999237060542,3.720001220703125,-2.429996490478516,-2.429996490478516,2.0,2.0,0.7900018692016593
12-13,5.6599998474121085,4.090000152587892,-5.3800010681152335,-5.3800010681152335,2.0,2.0,-0.2525005340576172
12-14,6.879999160766605,4.689998626708992,-7.090000152587892,-7.090000152587892,2.0,2.0,-0.6525006294250462
12-15,7.959999084472656,6.2999992370605495,-9.540000915527335,-9.540000915527335,2.0,2.0,-1.2050008773803669
12-16,7.280000686645508,5.969999313354496,-9.540000915527335,-9.540000915527335,2.0,2.0,-1.4575004577636674
12-17,7.290000915527347,5.969999313354496,-9.260002136230463,-9.260002136230463,2.0,2.0,-1.31500101089477
12-18,7.290000915527347,5.200000762939458,-12.129999160766593,-12.129999160766593,2.0,2.0,-2.9424991607665945
12-19,7.260000228881839,4.9600009918212855,-12.990001678466795,-12.990001678466795,2.0,2.0,-3.4400005340576167
12-20,6.569999694824219,2.920000076293938,-11.510002136230463,-11.510002136230463,2.0,2.0,-3.3825011253356934
12-21,6.190000534057617,2.75,-13.180002212524414,-13.180002212524414,2.0,2.0,-4.355000972747804
12-22,6.729999542236327,3.1200008392333984,-13.070001602172846,-13.070001602172846,2.0,2.0,-4.072500705718992
12-23,7.299999237060549,2.3600006103515625,-13.070001602172846,-13.070001602172846,2.0,2.0,-4.1200008392333975
12-24,6.6599998474121085,2.3600006103515625,-12.899999618530268,-12.899999618530268,2.0,2.0,-4.194999694824217
12-26,6.6599998474121085,1.1900005340576136,-17.580001831054688,-17.580001831054688,2.0,2.0,-6.827500820159912
12-27,8.400001525878912,1.6999988555908239,-22.57000160217284,-22.57000160217284,2.0,2.0,-8.760000705718987
12-28,9.709999084472647,3.479999542236328,-20.170000076293945,-20.170000076293945,2.0,2.0,-6.787500381469729
12-29,10.170000076293947,3.680000305175785,-24.149999618530273,-24.149999618530273,2.0,2.0,-8.612499713897703
12-30,9.309999465942392,4.010000228881837,-24.149999618530273,-24.149999618530273,2.0,2.0,-8.744999885559077
12-31,9.230001449584963,4.010000228881837,-23.6299991607666,-23.6299991607666,2.0,2.0,-8.504999160766603
