,2018,2019,2020,ups,downs,avg
11-06,-2.745999336242676,1.170000076293945,0.2399997711181641,2.0,1.0,-0.44533316294352215
11-07,-2.993999481201172,1.5917997360229492,0.0,1.0,2.0,-0.4673999150594075
11-08,-2.9962997436523438,0.7768993377685547,0.0,1.0,2.0,-0.7398001352945963
11-09,-2.631999969482422,1.4221000671386719,0.0,1.0,2.0,-0.4032999674479167
11-10,-2.758700370788574,1.4299993515014648,0.0,1.0,2.0,-0.4429003397623698
11-11,-2.8295001983642583,1.4299993515014648,0.0,1.0,2.0,-0.4665002822875977
11-12,-2.8295001983642583,1.801300048828125,1.801300048828125,2.0,1.0,0.2576999664306641
11-13,-2.524499893188477,2.5174999237060547,2.5174999237060547,2.0,1.0,0.8368333180745443
11-14,-2.473099708557129,2.316200256347656,2.316200256347656,2.0,1.0,0.7197669347127279
11-15,-1.8411998748779297,2.0743999481201167,2.0743999481201167,2.0,1.0,0.7692000071207682
11-16,-1.3389997482299805,1.7223997116088867,1.7223997116088867,2.0,1.0,0.7019332249959311
11-18,-1.22760009765625,1.6864004135131836,1.6864004135131836,2.0,1.0,0.7150669097900391
11-19,-1.22760009765625,2.059900283813477,2.059900283813477,2.0,1.0,0.9640668233235676
11-20,-0.7192001342773438,1.2976999282836914,1.2976999282836914,2.0,1.0,0.6253999074300131
11-21,-1.079899787902832,0.3000001907348633,0.3000001907348633,2.0,1.0,-0.15996646881103516
11-22,-0.8006992340087891,0.6399993896484375,0.6399993896484375,2.0,1.0,0.15976651509602866
11-23,-0.02559947967529297,1.010000228881836,1.010000228881836,2.0,1.0,0.6648003260294596
11-25,-0.14859962463378906,1.1469001770019531,1.1469001770019531,2.0,1.0,0.7150669097900391
11-26,-0.14859962463378906,0.9816503524780272,0.9816503524780272,2.0,1.0,0.6049003601074219
11-27,-0.14859962463378906,1.1000003814697266,1.1000003814697266,2.0,1.0,0.6838003794352213
11-28,-0.4200000762939453,0.43900012969970703,0.43900012969970703,2.0,1.0,0.1526667277018229
11-29,-0.4406003952026367,-0.06202030181884765,-0.06202030181884765,0.0,3.0,-0.1882136662801107
11-30,-0.9007997512817384,-0.24699974060058594,-0.24699974060058594,0.0,3.0,-0.4649330774943034
12-02,-0.7245998382568359,-0.6082992553710938,-0.6082992553710938,0.0,3.0,-0.6470661163330078
12-03,-0.7245998382568359,-0.7412996292114258,-0.7412996292114258,0.0,3.0,-0.7357330322265625
12-04,-0.3605995178222656,-0.6513996124267578,-0.6513996124267578,0.0,3.0,-0.5544662475585938
12-05,-0.1989002227783203,-0.8029203414916992,-0.8029203414916992,0.0,3.0,-0.6015803019205729
12-06,-0.2214002609252929,-0.16000080108642578,-0.16000080108642578,0.0,3.0,-0.1804672876993815
12-07,-0.2037000656127929,-0.07999992370605469,-0.07999992370605469,0.0,3.0,-0.12123330434163412
12-09,0.5652999877929688,0.020000457763671875,0.020000457763671875,3.0,0.0,0.2017669677734375
12-10,0.5652999877929688,0.12000083923339845,0.12000083923339845,3.0,0.0,0.2684338887532552
12-11,0.3254995346069336,0.1495494842529297,0.1495494842529297,3.0,0.0,0.20819950103759768
12-12,1.1260995864868164,-0.05000019073486328,-0.05000019073486328,1.0,2.0,0.34203306833903
12-13,1.3994998931884766,-0.7800006866455078,-0.7800006866455078,1.0,2.0,-0.053500493367513016
12-14,2.2042999267578125,-0.8999996185302734,-0.8999996185302734,1.0,2.0,0.13476689656575522
12-16,2.969799995422364,-0.8999996185302734,-0.8999996185302734,1.0,2.0,0.3899335861206055
12-17,2.969799995422364,-0.6999998092651367,-0.6999998092651367,1.0,2.0,0.5232667922973633
12-18,3.3717002868652344,0.33229923248291016,0.33229923248291016,3.0,0.0,1.3454329172770183
12-19,4.74899959564209,0.5021696090698242,0.5021696090698242,3.0,0.0,1.9177796045939128
12-20,4.728599548339844,0.6499996185302734,0.6499996185302734,3.0,0.0,2.009532928466797
12-21,5.437600135803223,0.17800045013427734,0.17800045013427734,3.0,0.0,1.9312003453572588
12-23,5.10060977935791,0.5927906036376953,0.5927906036376953,3.0,0.0,2.0953969955444336
12-24,5.10060977935791,0.5426006317138672,0.5426006317138672,3.0,0.0,2.0619370142618814
12-26,5.089409828186035,-0.2399997711181641,-0.2399997711181641,1.0,2.0,1.5364700953165693
12-27,5.036099433898926,-0.9499998092651368,-0.9499998092651368,1.0,2.0,1.045366605122884
12-28,3.8035001754760738,-2.0,-2.0,1.0,2.0,-0.06549994150797528
12-30,3.696599960327149,-2.300000190734864,-2.300000190734864,1.0,2.0,-0.3011334737141927
12-31,3.696599960327149,-2.680000305175781,-2.680000305175781,1.0,2.0,-0.5544668833414713
