,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
237,UNLNF,Unilever NV,$61.89 ,True,,No data fetched for symbol UNLNF using YahooDailyReader,,,,,,,,,
238,UN,Unilever NV,58.97999954223633,False,2009.0,,02-17,05-02,5.0,5.0,6.0,6.0,02-17,05-02,2.809223350598668
239,UGDIF,Unigold Inc,0.3100000023841858,False,2010.0,,11-25,02-08,3.0,3.0,7.0,7.0,11-25,02-08,9.30411160575376
240,UIFD,Unifunds Ltd,$0.06 ,True,,No data fetched for symbol UIFD using YahooDailyReader,,,,,,,,,
241,UNF,UniFirst Corp,195.5500030517578,False,2009.0,,10-21,01-04,5.0,5.0,6.0,6.0,10-21,01-04,8.01868091944207
242,UFFRF,Unifin Financiera SAB de CV SOFOM ENR,0.8593000173568726,True,2016.0,,,,,,,,,,
243,UOIP,UnifiedOnline Inc,$0.02 ,True,,No data fetched for symbol UOIP using YahooDailyReader,,,,,,,,,
244,UFI,Unifi Inc,15.220000267028809,False,2009.0,,08-22,11-05,4.0,4.0,7.0,7.0,08-22,11-05,7.203487908201548
245,UNCRY,UniCredit SpA,4.992499828338623,True,2017.0,,,,,,,,,,
246,UNCFF,UniCredit SpA,9.890000343322754,False,2009.0,,05-26,08-09,5.0,5.0,6.0,6.0,05-26,08-09,0.625143379397416
247,UNAM,Unico American Corp,5.0,False,2009.0,,07-27,10-10,3.0,3.0,8.0,8.0,07-27,10-10,6.073836846598599
248,UNICY,Unicharm Corp,10.020000457763672,False,2010.0,,01-24,04-08,7.0,7.0,3.0,3.0,01-24,04-08,5.4152330615571165
249,UNCHF,Unicharm Corp,49.86800003051758,True,2012.0,,,,,,,,,,
250,UNJCF,Unicaja Banco SA,$0.82 ,True,,No data fetched for symbol UNJCF using YahooDailyReader,,,,,,,,,
251,UNIRF,Unibail-Rodamco-Westfield,3.0999999046325684,True,2018.0,,,,,,,,,,
252,UNRDY,Unibail-Rodamco-Westfield,$22.00 ,True,,No data fetched for symbol UNRDY using YahooDailyReader,,,,,,,,,
253,UNBLF,Unibail-Rodamco-Westfield,72.0,True,2013.0,,,,,,,,,,
254,UNIEF,Uni-Select Inc,5.453999996185303,True,2016.0,,,,,,,,,,
255,UPCHY,Uni-President China Holdings Ltd,95.0,True,2015.0,,,,,,,,,,
256,UNPSF,Uni-President China Holdings Ltd,0.8299999833106995,True,2014.0,,,,,,,,,,
257,UNEX,Unex Holdings Inc,2.5,True,2020.0,,,,,,,,,,
258,UGSI,Underground Solutions Inc,$0.09 ,True,,'Date',,,,,,,,,
259,UA,Under Armour Inc,14.6899995803833,True,2015.0,,,,,,,,,,
260,UAA,Under Armour Inc,16.690000534057617,False,2009.0,,05-16,07-30,9.0,9.0,2.0,2.0,05-16,07-30,14.198835634555161
261,UNPA,UNB Corp,112.05000305175781,False,2009.0,,04-26,07-10,3.0,3.0,8.0,8.0,04-14,06-28,0.8507652811754496
262,UUMTF,UMT United Mobility Technology AG,6.688000202178955,True,2020.0,,,,,,,,,,
263,UMPQ,Umpqua Holdings Corp,14.199999809265137,False,2009.0,,09-26,12-10,6.0,6.0,5.0,5.0,09-27,12-11,7.795959419747198
264,UMICY,Umicore SA,10.59000015258789,True,2018.0,,,,,,,,,,
265,UMICF,Umicore SA,41.95000076293945,False,2009.0,,02-04,04-19,6.0,6.0,5.0,5.0,02-04,04-19,8.480911091127393
266,UMH,UMH Properties Inc,14.40999984741211,False,2009.0,,03-18,06-01,5.0,4.0,6.0,7.0,03-16,05-30,8.703817886532129
267,UMGMF,UMG Media Ltd,$0.04 ,True,,No data fetched for symbol UMGMF using YahooDailyReader,,,,,,,,,
268,UMFG,UMF Group Inc,0.006000000052154064,True,2012.0,,,,,,,,,,
269,UMEWF,UMeWorld Ltd,0.09000000357627869,False,2009.0,,06-16,08-30,6.0,6.0,5.0,5.0,06-16,08-30,9.22963372828527
270,UMCN,UMC Inc,0.006000000052154064,False,2009.0,,08-15,10-29,4.0,4.0,7.0,7.0,08-15,10-29,-20.13888716421751
271,UCIX,Umbra Companies Inc,5.0,False,2009.0,,01-18,04-02,4.0,4.0,7.0,7.0,01-18,04-02,4.939680252588063
272,UMBF,UMB Financial Corp,69.20999908447266,False,2009.0,,09-06,11-20,8.0,7.0,3.0,4.0,09-06,11-20,3.8214846889401466
273,UMAX,Umax Group Corp,0.33000001311302185,True,2013.0,,,,,,,,,,
274,UMHL,Umatrin Holding Ltd,0.012400000356137753,True,2012.0,,,,,,,,,,
275,ULVAF,ULVAC Inc,$26.90 ,True,,No data fetched for symbol ULVAF using YahooDailyReader,,,,,,,,,
276,ULUR,Uluru Inc,0.5099999904632568,False,2009.0,,11-12,01-26,5.0,5.0,6.0,6.0,11-12,01-26,14.175979863363006
277,UTEK,Ultratech Inc,$30.23 ,True,,'Date',,,,,,,,,
278,UCLQF,UltraTech Cement Ltd,55.0,True,2013.0,,,,,,,,,,
279,ULPPF,Ultrapar Participacoes SA,$20.95 ,True,,No data fetched for symbol ULPPF using YahooDailyReader,,,,,,,,,
280,UGP,Ultrapar Participacoes SA,3.880000114440918,False,2009.0,,01-06,03-21,7.0,7.0,4.0,4.0,11-13,01-27,5.800584335199607
281,ULBI,Ultralife Corp,6.539999961853027,False,2009.0,,12-11,02-24,8.0,8.0,3.0,3.0,12-11,02-24,5.775873612426318
282,RARE,Ultragenyx Pharmaceutical Inc,112.81999969482422,True,2014.0,,,,,,,,,,
283,MJLB,Ultrack Systems Inc,0.007000000216066837,True,2014.0,,,,,,,,,,
284,ULTXF,Ultra Resources Inc,0.03999999910593033,False,2010.0,,09-09,11-23,4.0,4.0,6.0,6.0,09-09,11-23,0.3482877166014869
285,UPLCQ,Ultra Petroleum Corp,0.006000000052154064,True,2019.0,,,,,,,,,,
286,UEHPY,Ultra Electronics Holdings PLC,15.300000190734863,True,2012.0,,,,,,,,,,
287,UEHPF,Ultra Electronics Holdings PLC,29.799999237060547,True,2015.0,,,,,,,,,,
288,UCTT,Ultra Clean Holdings Inc,28.229999542236328,False,2009.0,,11-10,01-24,8.0,8.0,3.0,3.0,11-10,01-24,15.843698522411534
289,USPS,Ultimate Sports Inc,0.016109999269247055,False,2009.0,,11-03,01-17,5.0,5.0,6.0,6.0,11-03,01-17,-8.701175014749943
290,UTMR,Ultimate Rack Inc,$0.01 ,True,,'Date',,,,,,,,,
291,ULTA,Ulta Beauty Inc,274.8599853515625,False,2009.0,,04-07,06-21,7.0,7.0,4.0,4.0,04-07,06-21,10.672515067885877
292,ULPRF,ULS Group Inc,26.510000228881836,True,2018.0,,,,,,,,,,
293,ULKBF,Ulker Biskuvi Sanayi AS,$5.10 ,True,,No data fetched for symbol ULKBF using YahooDailyReader,,,,,,,,,
294,UELKY,Ulker Biskuvi Sanayi AS,27.040000915527344,True,2019.0,,,,,,,,,,
295,UKLLF,UK Oil & Gas PLC,0.009999999776482582,True,2017.0,,,,,,,,,,
296,UIBGF,UIB Group Ltd,0.019999999552965164,False,2009.0,,04-07,06-21,0.0,0.0,11.0,11.0,04-07,06-21,3.2017590583745683
297,RGLG,UHF Logistics Group Inc,0.056699998676776886,False,2009.0,,04-03,06-17,2.0,2.0,9.0,9.0,04-03,06-17,13.230680647505936
298,UGLLF,UGL Ltd,$2.40 ,True,,No data fetched for symbol UGLLF using YahooDailyReader,,,,,,,,,
299,UGI,UGI Corp,36.040000915527344,False,2009.0,,04-04,06-18,7.0,7.0,4.0,4.0,03-22,06-05,6.655085031636799
300,UGEIF,UGE International Ltd,1.2561999559402466,True,2014.0,,,,,,,,,,
301,UFPT,UFP Technologies Inc,43.79999923706055,False,2009.0,,05-26,08-09,7.0,7.0,4.0,4.0,05-26,08-09,9.398234561045387
302,UFPI,UFP Industries Inc,54.25,False,2009.0,,06-28,09-11,6.0,6.0,5.0,5.0,06-28,09-11,6.227375079465697
303,UEXCF,UEX Corp,0.10999999940395355,False,2009.0,,10-25,01-08,4.0,4.0,7.0,7.0,10-25,01-08,15.707575112915338
304,UMSBF,UEM Sunrise Bhd,$0.10 ,True,,No data fetched for symbol UMSBF using YahooDailyReader,,,,,,,,,
305,UEHRF,Uehara Sei Shoji Co Ltd,$3.88 ,True,,No data fetched for symbol UEHRF using YahooDailyReader,,,,,,,,,
306,UDR,UDR Inc,38.79999923706055,False,2009.0,,03-14,05-28,7.0,6.0,4.0,5.0,05-21,08-04,3.9248783731370116
307,UDRGY,UDG Healthcare PLC,17.200000762939453,False,2009.0,,04-30,07-14,1.0,1.0,8.0,8.0,04-30,07-14,7.29464172793694
308,UDHCF,UDG Healthcare PLC,9.300000190734863,True,2014.0,,,,,,,,,,
309,UCP,UCP Inc,16.0,True,2020.0,,,,,,,,,,
310,UCPH,UCP Holdings Inc,$0.19 ,True,,'Date',,,,,,,,,
311,UURAF,Ucore Rare Metals Inc,0.07000000029802322,False,2010.0,,05-17,07-31,6.0,6.0,4.0,4.0,05-17,07-31,11.826227927079143
312,UCL,Ucloudlink Group Inc,9.0,True,2020.0,,,,,,,,,,
313,UUCC,UCI International Holdings Inc,$23.00 ,True,,No data fetched for symbol UUCC using YahooDailyReader,,,,,,,,,
314,UCBJY,UCB SA,53.974998474121094,True,2012.0,,,,,,,,,,
315,UCBJF,UCB SA,111.8499984741211,False,2009.0,,11-03,01-17,8.0,8.0,3.0,3.0,11-03,01-17,3.906473877231052
316,UCASU,UC Asset LP,1.690000057220459,True,2020.0,,,,,,,,,,
317,UBUH,UBU Holdings Inc,$0.25 ,True,,No data fetched for symbol UBUH using YahooDailyReader,,,,,,,,,
318,UBS,UBS Group AG,14.470000267028809,True,2014.0,,,,,,,,,,
319,UBMPY,UBM PLC,13.699999809265137,True,2014.0,,,,,,,,,,
320,UBMOF,UBM PLC,$14.16 ,True,,No data fetched for symbol UBMOF using YahooDailyReader,,,,,,,,,
321,UBKR,UBK Resources Co,$100.00 ,True,,No data fetched for symbol UBKR using YahooDailyReader,,,,,,,,,
322,UBSFY,Ubisoft Entertainment,19.059999465942383,False,2010.0,,01-23,04-07,6.0,6.0,4.0,4.0,01-23,04-07,6.132762747873925
323,UBSFF,Ubisoft Entertainment,96.0,False,2010.0,,05-28,08-11,8.0,8.0,2.0,2.0,05-28,08-11,6.440944234020963
324,UBIQ,Ubiquity Inc,$0.05 ,True,,'Date',,,,,,,,,
325,UI,Ubiquiti Inc,243.75,True,2011.0,,,,,,,,,,
326,UBIA,UBI BlockChain Internet Ltd,0.12999999523162842,True,2017.0,,,,,,,,,,
327,UBER,Uber Technologies Inc,49.2599983215332,True,2019.0,,,,,,,,,,
328,UBEOY,Ube Industries Ltd,8.930000305175781,True,2015.0,,,,,,,,,,
329,UBEOF,Ube Industries Ltd,$21.51 ,True,,No data fetched for symbol UBEOF using YahooDailyReader,,,,,,,,,
330,UBNC,UB Bancorp,10.75,False,2009.0,,04-24,07-08,8.0,8.0,3.0,3.0,04-24,07-08,6.147713978996571
331,USDR,UAS Drone Corp,0.18050000071525574,True,2017.0,,,,,,,,,,
332,UCCC,UAN Cultural & Creative Co Ltd,0.5,True,2019.0,,,,,,,,,,
333,UACJF,UACJ Corp,$2.65 ,True,,No data fetched for symbol UACJF using YahooDailyReader,,,,,,,,,
334,UWEFF,U3O8 Corp,0.10999999940395355,False,2009.0,,11-08,01-22,4.0,4.0,7.0,7.0,11-08,01-22,15.805716120162652
335,USX,U.S. Xpress Enterprises Inc,8.199999809265137,True,2018.0,,,,,,,,,,
336,USWS,U.S. Well Services Inc,0.3700000047683716,True,2018.0,,,,,,,,,,
337,USAU,U.S. Gold Corp,9.09000015258789,False,2009.0,,10-29,01-12,6.0,6.0,5.0,5.0,10-29,01-12,-3.4431606061988305
338,USB,U.S. Bancorp,43.2400016784668,False,2009.0,,05-20,08-03,6.0,6.0,5.0,5.0,05-23,08-06,3.8817322378983152
339,SWRL,U-Swirl Inc,0.006200000178068876,False,2009.0,,07-17,09-30,7.0,7.0,4.0,4.0,07-17,09-30,2.9416889925095906
340,UBLXF,u-Blox Holding AG,59.0,True,2012.0,,,,,,,,,,
341,UNIF,U&I Financial Corp,8.100000381469727,True,2016.0,,,,,,,,,,
342,USOPY,U S Oil & Gas PLC,3.950000047683716,True,2013.0,,,,,,,,,,
