,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,adj_downs
890,BA,Boeing Co,186.3350067138672,False,2009.0,,09-01,11-15,8.0,4.0
891,BOGN,Bogen Communications International Inc,0.05000000074505806,False,2009.0,,09-19,12-03,5.0,7.0
892,BOGMF,Bogo Medellin Milling Co Inc,1.5,True,2012.0,,,,,
893,BSBK,Bogota Financial Corp,8.5600004196167,True,2020.0,,,,,
894,WIFI,Boingo Wireless Inc,13.010000228881836,True,2011.0,,,,,
895,BOIRF,Boiron SA,47.5,False,2009.0,,03-20,06-03,5.0,7.0
896,BCC,Boise Cascade Co,41.4900016784668,True,2013.0,,,,,
897,BOJA,Bojangles Inc,16.09000015258789,True,2015.0,,,,,
898,BOKF,BOK Financial Corp,67.79000091552734,False,2009.0,,03-15,05-29,6.0,6.0
899,BOLB,Bol Bancshares Inc,15.0,True,2012.0,,,,,
900,BVLDF,Bold Ventures Inc,0.03220999985933304,True,2012.0,,,,,
901,BLBK,BOLDFACE Group Inc,$0.01 ,True,,'Date',,,,
902,BOLIF,Boliden AB,29.880300521850586,True,2012.0,,,,,
903,BDNNY,Boliden AB,63.880001068115234,True,2020.0,,,,,
904,BOLL,Bollinger Industries Inc,20.0,True,2012.0,,,,,
905,BOIVF,Bollore SA,4.039999961853027,False,2010.0,,03-23,06-06,8.0,3.0
906,BOLRF,Bollore SA,$3.75 ,True,,No data fetched for symbol BOLRF using YahooDailyReader,,,,
907,BLLRF,Bollore SA,$0.21 ,True,,No data fetched for symbol BLLRF using YahooDailyReader,,,,
908,BOMXF,Bolsa Mexicana de Valores SAB de CV,2.0199999809265137,True,2012.0,,,,,
909,BMCDF,Bolsas Y Mercados Argentinos SA,$2.62 ,True,,No data fetched for symbol BMCDF using YahooDailyReader,,,,
910,BOLYY,Bolsas Y Mercados Espanoles SHMSF SA,19.799999237060547,True,2013.0,,,,,
911,SOHMF,Bolsas Y Mercados Espanoles SHMSF SA,$35.14 ,True,,No data fetched for symbol SOHMF using YahooDailyReader,,,,
912,PCRCF,Bolt Metals Corp,0.25,True,2018.0,,,,,
913,BDRAF,Bombardier Inc,0.33180001378059387,False,2009.0,,12-09,02-22,6.0,6.0
914,BDRBF,Bombardier Inc,0.21496999263763428,False,2009.0,,12-11,02-24,5.0,7.0
915,BMBPY,Bombril SA,$0.35 ,True,,No data fetched for symbol BMBPY using YahooDailyReader,,,,
916,BONA,Bona Film Group Ltd,$13.63 ,True,,'Date',,,,
917,BONL,Bonal International Inc,1.3600000143051147,False,2010.0,,10-11,12-25,5.0,6.0
918,BCEI,Bonanza Creek Energy Inc,22.219999313354492,True,2011.0,,,,,
919,BNPUF,Bonavista Energy Corp,0.029400000348687172,False,2009.0,,08-23,11-06,5.0,7.0
920,BBLG,Bone Biologics Corp,4.849999904632568,True,2016.0,,,,,
921,BNZPF,Bone Therapeutics SA,4.199999809265137,True,2017.0,,,,,
922,BOEUF,Bonesupport Holding AB,5.099999904632568,True,2020.0,,,,,
923,BNHUF,Bonheur ASA,27.100000381469727,True,2018.0,,,,,
924,BJURF,Bonjour Holdings Ltd,0.019999999552965164,True,2012.0,,,,,
925,BNSO,Bonso Electronics International Inc,4.239999771118164,False,2009.0,,12-29,03-14,11.0,1.0
926,BNEFF,Bonterra Energy Corp,1.149999976158142,False,2009.0,,03-12,05-26,5.0,7.0
927,BONXF,BonTerra Resources Inc,0.9750000238418579,False,2010.0,,06-27,09-10,3.0,8.0
928,BOTX,Bontex Inc,0.04975999891757965,False,2009.0,,02-04,04-19,4.0,8.0
929,BBIXF,Bonus BioGroup Ltd,0.09000000357627869,True,2019.0,,,,,
930,BHHOF,Boohoo Group PLC,3.559999942779541,True,2017.0,,,,,
931,BHOOY,Boohoo Group PLC,68.9000015258789,True,2014.0,,,,,
932,BOKGF,Booker Group PLC,$2.65 ,True,,No data fetched for symbol BOKGF using YahooDailyReader,,,,
933,BOKGY,Booker Group PLC,$31.15 ,True,,No data fetched for symbol BOKGY using YahooDailyReader,,,,
934,BKNG,Booking Holdings Inc,2066.10009765625,False,2009.0,,12-11,02-24,10.0,2.0
935,BAMM,Books-A-Million Inc,$3.25 ,True,,'Date',,,,
936,BOMH,Boomer Holdings Inc,0.8799999952316284,True,2019.0,,,,,
937,BMERQ,Boomerang Systems Inc,$0.03 ,True,,'Date',,,,
938,BOOT,Boot Barn Holdings Inc,38.060001373291016,True,2014.0,,,,,
939,BAH,Booz Allen Hamilton Holding Corp,87.41000366210938,False,2010.0,,06-26,09-09,7.0,4.0
940,BOZTY,Boozt AB,17.399999618530273,True,2017.0,,,,,
941,BZTAF,Boozt AB,18.031389236450195,True,2020.0,,,,,
942,BIMI,BOQI International Medical Inc,1.8600000143051147,False,2009.0,,04-03,06-17,6.0,6.0
943,BQ,Boqii Holding Ltd,5.574999809265137,True,2020.0,,,,,
944,BOALF,Boral Ltd,3.299999952316284,False,2010.0,,12-23,03-08,10.0,1.0
945,BOALY,Boral Ltd,13.25,False,2009.0,,12-11,02-24,8.0,4.0
946,BRLXF,Boralex Inc,30.469999313354492,False,2010.0,,12-30,03-15,11.0,0.0
947,BBME,Border Bancshares Inc Me,0.01209999993443489,True,2012.0,,,,,
948,BOREF,Borealis Exploration Ltd,7.199999809265137,False,2009.0,,06-27,09-10,8.0,4.0
949,BWA,BorgWarner Inc,37.78499984741211,False,2009.0,,09-25,12-09,8.0,4.0
950,BRQS,Borqs Technologies Inc,1.0549999475479126,True,2015.0,,,,,
951,BORR,Borr Drilling Ltd,0.5788999795913696,True,2019.0,,,,,
952,BRGAY,Borregaard ASA,$13.07 ,True,,No data fetched for symbol BRGAY using YahooDailyReader,,,,
953,BRRDF,Borregaard ASA,14.174099922180176,True,2018.0,,,,,
954,BWMYD,BorrowMoney.com Inc,3,True,2020.0,,,,,
955,BORUF,Borussia Dortmund GmbH & Co KGaA,6.269999980926514,True,2013.0,,,,,
956,BOSC,BOS Better Online Solutions Ltd,2.5255000591278076,False,2009.0,,11-19,02-02,5.0,7.0
957,FTGZF,BOS Global Holdings Ltd,$0.09 ,True,,No data fetched for symbol FTGZF using YahooDailyReader,,,,
958,BSDGF,Bosideng International Holdings Ltd,0.4950000047683716,True,2013.0,,,,,
959,BSDGY,Bosideng International Holdings Ltd,22.670000076293945,True,2011.0,,,,,
960,BSPB,BOSP Bancshares Inc,$31.90 ,True,,No data fetched for symbol BSPB using YahooDailyReader,,,,
961,BSHI,Boss Holdings Inc,19.5,False,2009.0,,11-14,01-28,10.0,2.0
962,BHAGF,Bossard Holding AG,171.0,True,2020.0,,,,,
963,SAM,Boston Beer Co Inc,937.0,False,2009.0,,06-07,08-21,3.0,9.0
964,XXCCH,Boston Capital Tax Credit Fund LP,$0.27 ,True,,'Date',,,,
965,XXJZA,Boston Capital Tax Credit Fund LP,$1.97 ,True,,No data fetched for symbol XXJZA using YahooDailyReader,,,,
966,YYSSL,Boston Capital Tax Credit Fund LP,$1.10 ,True,,No data fetched for symbol YYSSL using YahooDailyReader,,,,
967,YYSSM,Boston Capital Tax Credit Fund LP,$1.08 ,True,,No data fetched for symbol YYSSM using YahooDailyReader,,,,
968,BOMN,Boston Omaha Corp,19.702999114990234,True,2017.0,,,,,
969,BPZZF,Boston Pizza Royalties Income Fund,5.679999828338623,False,2009.0,,12-17,03-02,7.0,5.0
970,BPFH,Boston Private Financial Holdings Inc,7.260000228881836,False,2009.0,,12-05,02-18,8.0,4.0
971,BXP,Boston Properties Inc,91.06999969482422,False,2009.0,,11-01,01-15,7.0,5.0
972,BRAI,Boston Restaurant Associates Inc,$0.25 ,True,,'Date',,,,
973,BSND,Boston Sand & Gravel Co,550.0,False,2009.0,,11-08,01-22,4.0,8.0
974,BSX,Boston Scientific Corp,38.005001068115234,False,2009.0,,11-20,02-03,7.0,5.0
975,BTHE,Boston Therapeutics Inc,0.006200000178068876,True,2012.0,,,,,
976,BWEL,Boswell (JG) Co,550.0,False,2009.0,,02-09,04-24,7.0,5.0
977,BXPHF,Botanix Pharmaceuticals Ltd,0.07999999821186066,True,2019.0,,,,,
978,BTZI,BOTS Inc,0.04399999976158142,True,2012.0,,,,,
979,EPAY,Bottomline Technologies Inc,43.7599983215332,False,2009.0,,11-14,01-28,5.0,7.0
980,BOCOF,Bougainville Copper Ltd,0.1850000023841858,False,2010.0,,02-14,04-29,4.0,7.0
981,BDBD,Boulder Brands Inc,$11.03 ,True,,'Date',,,,
982,BLLDF,Boulder Energy Ltd,$1.99 ,True,,No data fetched for symbol BLLDF using YahooDailyReader,,,,
983,BIF,Boulder Growth & Income Fund,10.600000381469727,False,2009.0,,10-30,01-13,8.0,4.0
984,BDABF,Boule Diagnostics AB,7.840000152587891,True,2017.0,,,,,
985,BNCM,Bounce Mobile Systems Inc,0.05999999865889549,True,2012.0,,,,,
986,PRZFF,Boundary Gold and Copper Mining Ltd,0.027650000527501106,False,2009.0,,12-08,02-21,3.0,9.0
987,BYOGF,Bounty Oil & Gas NL,0.014000000432133675,True,2012.0,,,,,
988,BOUBF,Bourbon Corp,$11.55 ,True,,'Date',,,,
989,BSTHY,Boustead Holdings Bhd,$0.53 ,True,,No data fetched for symbol BSTHY using YahooDailyReader,,,,
990,BSTJF,Boustead Projects Ltd,0.7699999809265137,True,2017.0,,,,,
991,BSTGF,Boustead Singapore Ltd,0.5099999904632568,True,2015.0,,,,,
992,BOUYF,Bouygues,35.33000183105469,False,2010.0,,11-13,01-27,8.0,3.0
993,BOUYY,Bouygues,7.099999904632568,True,2012.0,,,,,
994,ACKBF,Bow Energy Ltd,0.0731000006198883,True,2012.0,,,,,
995,BWL.A,Bowl America Inc,$9.06 ,True,,No data fetched for symbol BWL.A using YahooDailyReader,,,,
996,BWLVF,Bowleven PLC,0.05999999865889549,False,2010.0,,12-23,03-08,5.0,6.0
997,BWTL,Bowlin Travel Centers Inc,2.7100000381469727,False,2009.0,,02-08,04-23,4.0,8.0
998,BOWX,BowX Acquisition Corp,9.8100004196167,True,2020.0,,,,,
999,BOX,Box Inc,17.155000686645508,True,2015.0,,,,,
1000,BOXL,Boxlight Corp,1.649999976158142,True,2017.0,,,,,
1001,BOXS,BoxScore Brands Inc,0.010499999858438969,True,2014.0,,,,,
1002,BXXY,Boxxy Inc,$3.00 ,True,,No data fetched for symbol BXXY using YahooDailyReader,,,,
1003,BOYAF,Boyaa Interactive International Ltd,0.07000000029802322,True,2015.0,,,,,
1004,BYD,Boyd Gaming Corp,34.939998626708984,False,2009.0,,10-29,01-12,6.0,6.0
1005,BYDGF,Boyd Group Services Inc,152.08799743652344,True,2012.0,,,,,
1006,BYLB,Boyle Bancorp Inc,65.0,False,2009.0,,07-14,09-27,7.0,5.0
1007,BYGRF,Boyuan Construction Group Inc,0.3495199978351593,True,2016.0,,,,,
1008,BOZZD,Bozzuto's Inc,$199.50 ,True,,No data fetched for symbol BOZZD using YahooDailyReader,,,,
1009,BPKKF,BP Castrol KK,$7.60 ,True,,No data fetched for symbol BPKKF using YahooDailyReader,,,,
1010,BPMP,BP Midstream Partners LP,10.819999694824219,True,2017.0,,,,,
1011,BP,BP PLC,18.78499984741211,False,2009.0,,08-21,11-04,5.0,7.0
1012,BPAQF,BP PLC,3.0889999866485596,False,2009.0,,12-11,02-24,6.0,6.0
1013,BPT,BP Prudhoe Bay Royalty Trust,1.541599988937378,False,2009.0,,12-13,02-26,6.0,6.0
1014,BPXXY,BPER Banca SpA,2.319999933242798,True,2015.0,,,,,
1015,SLCFF,BPLI Holdings Inc,0.1046999990940094,True,2013.0,,,,,
1016,BPOSF,Bpost SA de Droit Public,10.300000190734863,True,2014.0,,,,,
1017,BPOSY,Bpost SA de Droit Public,10.5,True,2013.0,,,,,
1018,BTQNF,BQE Water Inc,11.381099700927734,True,2012.0,,,,,
1019,BRMLL,BR Malls Participacoes SA,$7.09 ,True,,'Date',,,,
1020,BRMSY,BR Malls Participacoes SA,3.490000009536743,False,2010.0,,11-16,01-30,5.0,6.0
1021,BRLPF,BR Malls Participacoes SA,3.9764599800109863,True,2017.0,,,,,
1022,BRPPF,BR Properties SA,$3.09 ,True,,No data fetched for symbol BRPPF using YahooDailyReader,,,,
1023,BRPPY,BR Properties SA,$3.26 ,True,,No data fetched for symbol BRPPY using YahooDailyReader,,,,
1024,SATYF,Bracell Ltd,$0.28 ,True,,No data fetched for symbol SATYF using YahooDailyReader,,,,
1025,BRKNF,Bradken Ltd,$2.90 ,True,,No data fetched for symbol BRKNF using YahooDailyReader,,,,
1026,BRC,Brady Corp,43.96500015258789,False,2009.0,,10-21,01-04,7.0,5.0
1027,BRDYF,Brady PLC,$0.83 ,True,,No data fetched for symbol BRDYF using YahooDailyReader,,,,
1028,BHR,Braemar Hotels & Resorts Inc,3.3399999141693115,True,2013.0,,,,,
1029,BSEAF,Braemar Shipping Services PLC,1.7999999523162842,False,2010.0,,06-29,09-12,1.0,10.0
1030,BRGGF,Bragg Gaming Group Inc,0.550000011920929,True,2018.0,,,,,
1031,BRSF,Brain Scientific Inc,1.0,True,2020.0,,,,,
1032,AZKLF,BrainChip Holdings Ltd,0.2578999996185303,True,2015.0,,,,,
1033,BCLI,Brainstorm Cell Therapeutics Inc,11.723799705505371,False,2009.0,,12-26,03-11,9.0,3.0
1034,BRSYF,Brainsway Ltd,3.069999933242798,True,2011.0,,,,,
1035,BWAY,Brainsway Ltd,5.889999866485596,True,2019.0,,,,,
1036,BRTLF,Brait SE,$3.45 ,True,,No data fetched for symbol BRTLF using YahooDailyReader,,,,
1037,BMBLF,Brambles Ltd,8.0,False,2009.0,,10-28,01-11,5.0,7.0
1038,BXBLY,Brambles Ltd,15.470000267028809,False,2009.0,,11-01,01-15,7.0,5.0
1039,BMMEF,Brammer PLC,$2.02 ,True,,No data fetched for symbol BMMEF using YahooDailyReader,,,,
1040,BMPAF,Brampton Brick Ltd,4.699999809265137,True,2012.0,,,,,
1041,LGMFF,Brand X Lifestyle Corp,0.13391000032424927,True,2020.0,,,,,
1042,BLEG,Branded Legacy Inc,0.4000000059604645,True,2020.0,,,,,
1043,BNDT,Brandt Inc,0.11999999731779099,True,2012.0,,,,,
1044,BDN,Brandywine Realty Trust,10.694999694824219,False,2009.0,,11-19,02-02,6.0,6.0
1045,BWG,BrandywineGLOBAL - Global Income Opportunities Fun,11.550000190734863,True,2012.0,,,,,
1046,BBZKF,Brasil Brokers Participacoes SA,$0.36 ,True,,No data fetched for symbol BBZKF using YahooDailyReader,,,,
1047,LND,Brasilagro - Cia Bras de Prop Agricolas,4.440000057220459,True,2012.0,,,,,
1048,BRCPF,Brasilagro - Cia Bras de Prop Agricolas,$4.09 ,True,,No data fetched for symbol BRCPF using YahooDailyReader,,,,
1049,BAK,Braskem SA,9.069999694824219,True,2019.0,,,,,
1050,LNDZF,Brattle Street Investment Corp,0.0949999988079071,True,2015.0,,,,,
1051,BGAVF,Bravada Gold Corp,0.1050499975681305,True,2013.0,,,,,
1052,BVTK,Bravatek Solutions Inc,0.004000000189989805,False,2009.0,,05-18,08-01,2.0,10.0
1053,RIINF,Braveheart Resources Inc,0.07339999824762344,True,2012.0,,,,,
1054,PCTZF,Bravern Ventures Ltd,0.37926000356674194,True,2015.0,,,,,
1055,BBRG,Bravo Brio Restaurant Group Inc,4.050000190734863,True,2012.0,,,,,
1056,BRVO,Bravo Multinational Inc,0.10000000149011612,False,2010.0,,11-02,01-16,5.0,6.0
1057,BTKGF,BreadTalk Group Ltd,$0.55 ,True,,No data fetched for symbol BTKGF using YahooDailyReader,,,,
1058,BDDSF,Brederode SA,$43.30 ,True,,No data fetched for symbol BDDSF using YahooDailyReader,,,,
1059,BZC,Breeze-Eastern Corp,$19.80 ,True,,No data fetched for symbol BZC using YahooDailyReader,,,,
1060,BRZV,Breezer Ventures Inc,0.0027000000700354576,False,2009.0,,09-20,12-04,4.0,8.0
1061,BECC,Breitling Energy Corp,$0.01 ,True,,'Date',,,,
1062,BFDI,Brekford Traffic Safety Inc,$0.12 ,True,,'Date',,,,
1063,BRBOF,Brembo SpA,11.149999618530273,True,2012.0,,,,,
1064,BBIM,Bremen Bancorp Inc,$93.03 ,True,,'Date',,,,
1065,BNTGF,Brenntag AG,67.41999816894531,True,2012.0,,,,,
1066,BNTGY,Brenntag AG,14.265000343322754,True,2012.0,,,,,
1067,BRER,Bresler & Reiner Inc,0.03999999910593033,False,2009.0,,01-09,03-24,6.0,6.0
1068,BVILF,Breville Group Ltd,18.399999618530273,True,2012.0,,,,,
1069,BVILY,Breville Group Ltd,18.68000030517578,True,2013.0,,,,,
1070,BDNHF,Brewin Dolphin Holdings PLC,2.990999937057495,True,2014.0,,,,,
1071,BRFS,BRF SA,3.634999990463257,False,2009.0,,06-30,09-13,4.0,8.0
1072,BRYFF,Bri-Chem Corp,0.03999999910593033,True,2012.0,,,,,
1073,BCTXF,BriaCell Therapeutics Corp,3.990000009536743,True,2012.0,,,,,
1074,BBI,Brickell Biotech Inc,0.5274999737739563,False,2009.0,,02-11,04-26,7.0,5.0
1075,BRKWF,Brickworks Ltd,8.300000190734863,True,2012.0,,,,,
1076,BDGE,Bridge Bancorp Inc,20.75,False,2009.0,,10-24,01-07,5.0,7.0
1077,BBIO,BridgeBio Pharma Inc,43.31999969482422,True,2019.0,,,,,
1078,BBGP,Bridgegate Pictures Corp,0.03999999910593033,True,2016.0,,,,,
1079,BLIN,Bridgeline Digital Inc,2.109999895095825,False,2009.0,,11-19,02-02,5.0,7.0
1080,BREUF,Bridgemarq Real Estate Services Inc,10.774999618530273,False,2009.0,,12-14,02-27,8.0,4.0
1081,BRDCF,Bridgestone Corp,35.459999084472656,True,2012.0,,,,,
1082,BRDCY,Bridgestone Corp,17.200000762939453,False,2009.0,,09-19,12-03,7.0,5.0
1083,BWB,Bridgewater Bancshares Inc,11.970000267028809,True,2018.0,,,,,
1084,BDGY,Bridgeway National Corp,0.023000000044703484,True,2014.0,,,,,
1085,BRID,Bridgford Foods Corp,18.389999389648438,False,2009.0,,11-10,01-24,8.0,4.0
1086,BGADF,Brigadier Gold Ltd,0.2130099982023239,True,2012.0,,,,,
1087,BGGSQ,Briggs & Stratton Corp,0.21836000680923462,False,2009.0,,01-26,04-10,5.0,7.0
1088,MNRL,Brigham Minerals Inc,11.09000015258789,True,2019.0,,,,,
1089,BFAM,Bright Horizons Family Solutions Inc,166.27999877929688,True,2013.0,,,,,
1090,BMTM,Bright Mountain Media Inc,3.0999999046325684,True,2014.0,,,,,
1091,BEDU,Bright Scholar Education Holdings Ltd,6.324999809265137,True,2017.0,,,,,
1092,BCOV,Brightcove Inc,12.8100004196167,True,2012.0,,,,,
1093,BHF,Brighthouse Financial Inc,34.099998474121094,True,2017.0,,,,,
1094,BTLN,Brightlane Corp,0.08500000089406967,False,2010.0,,03-23,06-06,3.0,8.0
1095,BRTPF,Brightoil Petroleum (Holdings) Ltd,$0.29 ,True,,No data fetched for symbol BRTPF using YahooDailyReader,,,,
1096,BRGC,BrightRock Gold Corp,0.020999999716877937,True,2012.0,,,,,
1097,BSIG,BrightSphere Investment Group Inc,17.71500015258789,True,2014.0,,,,,
1098,BV,BrightView Holdings Inc,14.3149995803833,True,2018.0,,,,,
1099,BCAUF,Brilliance China Automotive Holdings Ltd,0.9100000262260437,False,2010.0,,08-27,11-10,6.0,5.0
1100,BCAUY,Brilliance China Automotive Holdings Ltd,9.569999694824219,True,2011.0,,,,,
1101,BRLI,Brilliant Acquisition Corp,9.793999671936035,True,2020.0,,,,,
1102,EAT,Brinker International Inc,47.04999923706055,False,2009.0,,10-27,01-10,8.0,4.0
1103,BNXR,Brinx Resources Ltd,0.008500000461935997,True,2012.0,,,,,
1104,BRRGF,Brio Gold Inc,2.950000047683716,True,2018.0,,,,,
1105,BMY,Bristol-Myers Squibb Company,63.62300109863281,False,2009.0,,08-07,10-21,6.0,6.0
1106,VTOL,Bristow Group Inc,22.440000534057617,True,2013.0,,,,,
1107,BRSWQ,Bristow Group Inc Old,$0.01 ,True,,No data fetched for symbol BRSWQ using YahooDailyReader,,,,
1108,BMIN,Britannia Mining Inc,0.005100000184029341,False,2009.0,,05-29,08-12,4.0,8.0
1109,BSTK,Brite-Strike Tactical Illumination Products Inc,0.019999999552965164,True,2013.0,,,,,
1110,BATMF,British American Tobacco Malaysia Bhd,7.650000095367432,True,2012.0,,,,,
1111,BTI,British American Tobacco PLC,36.849998474121094,False,2009.0,,12-23,03-08,9.0,3.0
1112,BTAFF,British American Tobacco PLC,37.560001373291016,False,2010.0,,12-12,02-25,8.0,3.0
1113,BRLAF,British Land Co PLC,4.889999866485596,True,2011.0,,,,,
1114,BTLCY,British Land Co PLC,6.269999980926514,False,2009.0,,02-18,05-03,5.0,7.0
1115,BTVCF,Britvic PLC,11.050000190734863,True,2012.0,,,,,
1116,BTVCY,Britvic PLC,21.959999084472656,True,2018.0,,,,,
1117,BRX,Brixmor Property Group Inc,15.135000228881836,True,2013.0,,,,,
1118,BBBXF,Brixton Metals Corp,0.22634999454021454,True,2011.0,,,,,
1119,BRKK,BRK Inc,8.0,True,2014.0,,,,,
1120,BRST,Broad Street Realty Inc,1.0,False,2009.0,,03-21,06-04,2.0,10.0
1121,BDCM,Broadcast Marketing Group Inc,0.04399999976158142,False,2009.0,,12-30,03-15,8.0,4.0
1122,BRCM,Broadcom Corp,$54.67 ,True,,'Date',,,,
1123,AVGO,Broadcom Inc,373.4700012207031,False,2009.0,,04-23,07-07,9.0,3.0
1124,BRDLF,Broadleaf Co Ltd,$6.20 ,True,,No data fetched for symbol BRDLF using YahooDailyReader,,,,
1125,BRMK,Broadmark Realty Capital Inc,10.204999923706055,True,2019.0,,,,,
1126,BR,Broadridge Financial Solutions Inc,146.00579833984375,False,2009.0,,06-24,09-07,7.0,5.0
1127,BRSE,Broadside Enterprises Inc,0.061000000685453415,False,2009.0,,08-06,10-20,2.0,10.0
1128,BSFT,BroadSoft Inc,$54.90 ,True,,'Date',,,,
1129,TFFTF,Broadspectrum Ltd,$0.84 ,True,,No data fetched for symbol TFFTF using YahooDailyReader,,,,
1130,BSN,Broadstone Acquisition Corp,9.649999618530273,True,2020.0,,,,,
1131,BNL,Broadstone Net Lease Inc,17.09000015258789,True,2020.0,,,,,
1132,BVWN,Broadview Networks Holdings Inc,$6.50 ,True,,No data fetched for symbol BVWN using YahooDailyReader,,,,
1133,BVSN,BroadVision Inc,$4.41 ,True,,No data fetched for symbol BVSN using YahooDailyReader,,,,
1134,BYFC,Broadway Financial Corp,1.6799999475479126,False,2009.0,,12-21,03-06,7.0,5.0
1135,BDWYF,Broadway Gold Mining Ltd,$0.05 ,True,,No data fetched for symbol BDWYF using YahooDailyReader,,,,
1136,BWEN,Broadwind Inc,3.565000057220459,False,2009.0,,03-01,05-15,5.0,7.0
1137,BROD,Broder Brothers Co,$7.09 ,True,,'Date',,,,
1138,BROG,Brooge Energy Ltd,8.800000190734863,True,2018.0,,,,,
1139,BKD,Brookdale Senior Living Inc,4.067299842834473,False,2009.0,,12-08,02-21,7.0,5.0
1140,BAM,Brookfield Asset Management Inc,37.095001220703125,False,2009.0,,12-21,03-06,8.0,4.0
1141,BBU,Brookfield Business Partners LP,33.58000183105469,True,2016.0,,,,,
1142,BOXC,Brookfield Canada Office Properties,$24.96 ,True,,'Date',,,,
1143,BIPC,Brookfield Infrastructure Corp,65.59500122070312,True,2020.0,,,,,
1144,BIP,Brookfield Infrastructure Partners LP,51.0,False,2009.0,,12-20,03-05,8.0,4.0
1145,BPY,Brookfield Property Partners LP,15.261099815368652,True,2013.0,,,,,
1146,BPYU,Brookfield Property REIT Inc,16.184999465942383,True,2018.0,,,,,
1147,RA,Brookfield Real Assets Income Fund Inc.,16.895000457763672,True,2016.0,,,,,
1148,BEPC,Brookfield Renewable Corp,73.0,True,2020.0,,,,,
1149,BEP,Brookfield Renewable Partners LP,57.63999938964844,False,2009.0,,11-21,02-04,7.0,5.0
1150,BRKL,Brookline Bancorp Inc,11.399999618530273,False,2009.0,,10-21,01-04,5.0,7.0
1151,BMXI,Brookmount Explorations,0.9599999785423279,False,2009.0,,04-21,07-05,6.0,6.0
1152,BRKS,Brooks Automation Inc,68.13500213623047,False,2009.0,,08-26,11-09,8.0,4.0
1153,RDFEF,Brookside Energy Ltd,0.009999999776482582,True,2012.0,,,,,
1154,BRTHF,Brother Industries Ltd,17.540000915527344,False,2010.0,,01-16,03-31,5.0,6.0
1155,BRTHY,Brother Industries Ltd,33.15999984741211,False,2009.0,,10-12,12-26,6.0,6.0
1156,BRO,Brown & Brown Inc,47.0099983215332,False,2009.0,,04-07,06-21,8.0,4.0
1157,NBRNF,Brown (N) Group PLC,1.3242199420928955,True,2015.0,,,,,
1158,BF.A,Brown-Forman Corp,$72.43 ,True,,'Date',,,,
1159,BF.B,Brown-Forman Corp,$78.85 ,True,,'Date',,,,
1160,BWMG,Brownie's Marine Group Inc,0.019999999552965164,True,2012.0,,,,,
1161,BRP,BRP Group Inc,31.844999313354492,True,2019.0,,,,,
1162,DOOO,BRP Inc,48.59000015258789,True,2013.0,,,,,
1163,BRT,BRT Apartments Corp,13.350000381469727,False,2009.0,,08-05,10-19,6.0,6.0
1164,BRKR,Bruker Corp,48.939998626708984,False,2009.0,,11-14,01-28,8.0,4.0
1165,BCUCF,Brunello Cucinelli SpA,29.8799991607666,True,2012.0,,,,,
1166,BCUCY,Brunello Cucinelli SpA,17.399999618530273,True,2013.0,,,,,
1167,BRBW,Brunswick Bancorp,7.800000190734863,False,2009.0,,11-10,01-24,6.0,6.0
1168,BC,Brunswick Corp,70.97000122070312,False,2009.0,,09-25,12-09,8.0,4.0
1169,KMMTF,Brunswick Exploration Inc,$0.26 ,True,,No data fetched for symbol KMMTF using YahooDailyReader,,,,
1170,BMTC,Bryn Mawr Bank Corp,29.56999969482422,False,2009.0,,03-29,06-12,6.0,6.0
1171,BLMT,BSB Bancorp Inc,32.84000015258789,True,2012.0,,,,,
1172,BLZSF,BSD Crown Ltd,0.20000000298023224,True,2012.0,,,,,
1173,PRSNQ,BSD Medical Corp,0.019999999552965164,True,2012.0,,,,,
1174,BSMZF,BSM Technologies Inc,$1.02 ,True,,No data fetched for symbol BSMZF using YahooDailyReader,,,,
1175,BSQR,BSQUARE Corp,1.409999966621399,False,2009.0,,08-13,10-27,5.0,7.0
1176,BSRTF,BSR Real Estate Investment Trust,10.771499633789062,True,2018.0,,,,,
1177,BTTGY,BT Group PLC,$10.83 ,True,,No data fetched for symbol BTTGY using YahooDailyReader,,,,
1178,BTGOF,BT Group PLC,1.600000023841858,False,2010.0,,10-31,01-14,5.0,6.0
1179,BTBIF,BTB Real Estate Investment Trust,2.3459999561309814,False,2010.0,,12-26,03-11,6.0,5.0
1180,BTCS,BTCS Inc,0.14000000059604645,False,2010.0,,12-27,03-12,8.0,3.0
1181,BTGGF,BTG PLC,$10.05 ,True,,No data fetched for symbol BTGGF using YahooDailyReader,,,,
1182,BGPBF,BTS Group AB,26.799999237060547,True,2013.0,,,,,
1183,BTGWF,BTS Group Holdings PLC,$0.38 ,True,,No data fetched for symbol BTGWF using YahooDailyReader,,,,
1184,BTSGY,BTS Group Holdings PLC,27.0,True,2013.0,,,,,
1185,BTGRF,BTS Group Holdings PLC,0.30831000208854675,True,2020.0,,,,,
1186,BTUMF,BTU Metals Corp,0.1379999965429306,True,2019.0,,,,,
1187,BBLR,Bubblr Inc,2,True,2020.0,,,,,
1188,BCHHF,Bucher Industries AG,312.0,True,2012.0,,,,,
1189,BUHF,Buck Hill Falls Co,14.0,True,2012.0,,,,,
1190,BKE,Buckle Inc,27.389999389648438,False,2009.0,,09-12,11-26,6.0,6.0
1191,BKCS,Bucks County Bank,$12.30 ,True,,No data fetched for symbol BKCS using YahooDailyReader,,,,
